_orig_row,GUID,CEEB,Name,Region,City,sector,n12,leaid7,C_ap_opportunity,C_ap_performance,C_advanced_access,C_ib,C_stem_depth,C_test_performance,C_test_participation,C_college_placement,C_faculty_investment,rigor_score_v5,rigor_tier_num_v5,rigor_tier_label_v5,rigor_tier_num_v5_quantile,rigor_tier_label_v5_quantile,rigor_score_v5_sector,rigor_tier_num_v5_sector,rigor_tier_label_v5_sector,rigor_expected_ses,rigor_residual_v5,overperformer_v5,n_components,weight_covered,components_available,rigor_weighting_scheme_v5,rigor_tier_method_v5,rigor_score_v5_raw,below_coverage_floor,qd,ib_int,stem_breadth,pct_college,pct_certified,instr_spend_per_pupil,sat_score,ap_score,grad,poverty
72,c0247b99-ec4b-4e41-9b5f-cdd65eded119,190000,Abbeville High School,LA,Abbeville,public,220180001385,2201800,,,-0.6499049432440775,-0.17503127158841358,0.7621916886736692,-0.3782049533555084,0.30282603100958433,-1.0457268001785505,-1.227279045108393,-0.3445526314313211,2.0,Average,2.0,Average,-0.4163970835703186,2.0,Average,-0.3852828432488725,0.04073021181755143,False,7,0.65,"advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.3445526314313211,False,,0.0,4.0,38.0,79.6,7354.22968603317,1120.0,,97.5,25.3
73,3aa71b26-269d-4c8b-a8f7-d0a440161ec4,030453,Abbie Loveland Tuller School,AZ,Tucson,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
74,e8dc3a4b-ddf4-4823-94a3-d9f286f209fc,222219,Abbington Academy,MA,Falmouth,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
75,d3c16f8c-1c7a-4480-a2cf-0df410fc9705,502574,Abbotsford Christian Academy,WI,Abbotsford,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
76,b32b92ef-2f48-4c9f-a1de-399e1203d825,500000,Abbotsford High School,WI,Abbotsford,public,550003000002,5500030,,,0.942013412604613,-0.17503127158841358,-0.03167262229722768,,-0.0015456413658593057,-1.0457268001785505,-0.2908566375832776,-0.08202284114220898,3.0,Demanding,3.0,Demanding,0.06600415595673155,3.0,Demanding,-0.2319575551571632,0.14993471401495423,False,6,0.45,"advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.08202284114220898,False,,0.0,3.0,38.0,100.0,6422.085889570552,,,95.0,16.0
77,0c74b0fb-38df-49e2-9d81-bd936e6bcf89,440000,Abbott High School,TX,Abbott,,,,,,,,,,-1.134111414935338,0.05273632298817261,,,,,,,,,,,,False,2,0.15000000000000002,"test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,-0.34287958965299753,True,,,,63.0,,,,,,
78,f4e0b036-3cd4-469e-93dc-e4b914ec9930,020018,Abbott Loop Christian School,AK,Anchorage,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
79,e3af2a92-8a79-4942-bfea-de1c451f0ca6,051344,Abc Adult School,CA,Cerritos,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
80,dfec1f8a-9a65-4270-bfe8-7ced7f9db4f7,050131,Abc Christian School The,CA,Arcadia,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
81,f8bfea68-1851-777d-89b4-292e7f0a3dfc,112035,Abc Montessori,GA,Mcdonough,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
82,b457b7af-69ae-4850-b7bf-adbb462e07ee,050522,Abc Secondary School,CA,Cerritos,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
83,ce8396f7-b25d-49f3-9c0a-a46990d368eb,393239,Abdulhakim Family Alter Dc,PA,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
84,851f9aa4-b97d-74ba-dc5b-2f8939172e1d,240141,Abe Diploma Program,MN,Apple Valley,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
85,9609c909-f9ff-4780-9280-379eb6c077c3,420001,Aberdeen Christian School,SD,Aberdeen,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
86,324d2e54-f017-4b24-8b7f-334b31adb8d3,250000,Aberdeen High School,MS,Aberdeen,public,280036000009,2800360,-0.19527796652767865,-1.1939199169956498,1.4326106680759483,-0.17503127158841358,-1.6194012442390213,-0.0698346789963096,-0.027628476966837186,-1.0457268001785505,-0.1391439779313301,-0.422384538136035,2.0,Average,2.0,Average,-0.5594140273912838,2.0,Average,-0.6164723878282237,0.19408784969218867,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.422384538136035,False,0.2309828989842843,0.0,1.0,38.0,100.0,7553.367875647668,1140.0,1.83,84.5,23.8
87,cdb8502b-decd-4fe6-b445-990075c1a29b,210000,Aberdeen High School,MD,Aberdeen,public,240039000679,2400390,0.9906425603553345,2.7724638405762776,-0.18163690202854285,-0.17503127158841358,0.7621916886736692,0.23853559536288924,-0.7497879198689636,-0.45640408944040617,0.2921831882803848,0.7315795408027559,4.0,Very Demanding,5.0,Most Demanding,1.5610070548665584,4.0,Very Demanding,-0.03911469067664908,0.770694231479405,True,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.7315795408027559,False,4.52583589813239,0.0,4.0,63.0,100.0,10769.662773914184,1160.0,3.36,86.0,7.3
88,15ecf7b6-26d9-4717-a2ea-a5e20ef9a40f,480000,Aberdeen High School,WA,Aberdeen,public,530003000007,5300030,-0.3592941967381737,-0.8619441032084268,-0.4120856823643076,-0.17503127158841358,-0.8255369332681245,,-1.1694847690971626,0.05273632298817261,0.30873658037619267,-0.49570069054038324,2.0,Average,2.0,Average,-0.6941332253850153,2.0,Average,-0.19370897640509488,-0.30199171413528836,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.49570069054038324,False,0.5904507181953791,0.0,2.0,63.0,100.0,10893.097128894318,,1.8,,17.3
89,ef159c70-3e0d-4bc9-a0f1-aa52fc6d2c78,440005,Abernathy High School,TX,Abernathy,public,480741000008,4807410,-1.0775141875968455,-1.211584551135184,0.15514151730921158,-0.17503127158841358,-0.03167262229722768,,1.4018203387804682,-1.0457268001785505,0.02182805132756005,-0.5421737161965494,2.0,Average,2.0,Average,-0.7795278968103737,2.0,Average,-0.1194114493052123,-0.4227622668913371,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.5421737161965494,False,0.2118553985833967,0.0,3.0,38.0,100.0,8753.694581280788,,1.54,97.5,25.9
90,234b37a9-3b97-45b2-93e9-9b7a0623876c,170004,Abilene Baptist Academy,KS,Abilene,private,,,,,,,,,,1.4367998581782437,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,1.4367998581782437,True,,,,94.5,,,,,,
91,e6f72127-de66-4a3b-a2b1-0cfc23942841,440008,Abilene Christian Schools,TX,Abilene,private,,,-1.0615603090679375,-0.6084880785533879,,,,,0.3257359151047696,1.4367998581782437,,-0.2419297609956107,2.0,Average,3.0,Demanding,-0.9039800649776463,2.0,Average,,,False,4,0.5,"ap_opportunity,ap_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,-0.2419297609956107,False,0.864896267132435,,,94.5,,,,3.58,,
92,eb355447-50f8-48f9-a002-5c483f98f363,170005,Abilene High School,KS,Abilene,public,200318001063,2003180,-0.965837037894489,-0.799428312733678,-0.3074690440224477,-0.17503127158841358,0.7621916886736692,,-1.3398497885823477,0.05273632298817261,-0.04829981838301389,-0.4152179567433229,2.0,Average,2.0,Average,-0.5462453590157498,2.0,Average,0.010798404049718602,-0.4260163607930415,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.4152179567433229,False,0.6581436462188018,0.0,4.0,63.0,100.0,8230.76923076923,,2.39,87.0,11.5
93,5aa9206d-4d84-4b56-ba42-b5e69dacab55,440010,Abilene High School,TX,Abilene,public,480744000010,4807440,1.0103960271921524,0.16297492643950232,0.07911891328410192,-0.17503127158841358,0.7621916886736692,-0.3782049533555084,-0.7058818588959256,,-0.42139993731233977,0.14169867277951637,3.0,Demanding,4.0,Very Demanding,0.4770947811610455,3.0,Demanding,-0.2266776776628644,0.36837635044238076,False,8,0.9000000000000001,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.14169867277951637,False,1.7002466525812236,0.0,4.0,,97.6,6379.81162981163,1120.0,2.27,89.0,18.2
94,e6cebda1-d6ff-4913-a8f3-7b31d6a3c06b,053567,Ability Plus School Inc.,CA,Tustin,private,,,,,,,,,,1.4367998581782437,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,1.4367998581782437,True,,,,94.5,,,,,,
95,0dab9627-362b-4a25-8404-e89f99770551,310354,Ability School,NJ,Englewood,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
96,12c0ca9e-faf7-4673-8ca9-c8d81a15be3c,470000,Abingdon High School,VA,Abingdon,public,510390001736,5103900,-0.2978996685979001,-0.3510461365316434,-0.5502436630672518,-0.17503127158841358,-0.8255369332681245,0.5469058697220881,-0.8635593972589581,0.05273632298817261,0.10006160200050923,-0.1847438843286596,3.0,Demanding,3.0,Demanding,-0.12274683685092366,3.0,Demanding,-0.2956287855358719,0.11088490120721231,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.1847438843286596,False,1.14365782031998,0.0,2.0,63.0,100.0,9337.061894108874,1180.0,2.89,91.0,13.2
97,048afdf4-65a4-41aa-b416-010fc44762f6,140021,Abingdon-Avon High School,IL,Abingdon,,,,,,,,,-0.6865752277147072,1.2016443131288341,-1.0457268001785505,,-0.5194443140124424,2.0,Average,2.0,Average,,,,-0.026060543105157263,-0.49338377090728514,False,3,0.35,"test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,-0.5194443140124424,False,,,,38.0,,,1100.0,,,
98,046e603c-92fc-4b75-8ab9-70eefe528e22,391915,Abington Friends School,PA,Jenkintown,private,,,0.004639660615228136,0.8304741172827714,,,,1.4720166927996845,0.2673420219031653,1.3087286876326003,,0.8649058299531337,4.0,Very Demanding,5.0,Most Demanding,0.6298465714180697,4.0,Very Demanding,,,False,5,0.7000000000000001,"ap_opportunity,ap_performance,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,0.8649058299531337,False,2.42302363961616,,,94.5,,,1240.0,3.31,,
99,758d4cc5-2dc7-4aea-a46b-38a7aee69d22,390675,Abington Heights High School,PA,Clarks Summit,public,,4202010,0.6988512866630484,1.081678183616142,-0.010867298217903026,-0.17503127158841358,,0.23853559536288924,0.2666061281762432,0.8304773361769925,0.06065371876515877,0.5093809792875799,4.0,Very Demanding,5.0,Most Demanding,1.1527148706614585,4.0,Very Demanding,0.3675382044441089,0.14184277484347096,False,8,0.9,"ap_opportunity,ap_performance,advanced_access,ib,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.5093809792875799,False,2.6950307381805536,0.0,,82.5,,10509.679283444091,1160.0,3.32,97.0,18.3
100,cb2e36af-8659-406b-b4d0-a822480513a8,221565,Abington High School,MA,Abington,public,250165000001,2501650,-0.07799358328574371,0.39241898530792435,-0.17514251482026144,-0.17503127158841358,0.7621916886736692,-0.0698346789963096,0.18026695755051395,0.05273632298817261,0.6580571777083096,0.14996101663713993,3.0,Demanding,4.0,Very Demanding,0.4922769245434288,3.0,Demanding,-0.035972834507092655,0.18593385114423258,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.14996101663713993,False,1.9486917261287715,0.0,4.0,63.0,100.0,13497.89029535865,1140.0,2.63,97.5,7.0
101,8506ecd0-ad9a-4a6e-8442-f003d5f906e7,390000,Abington High School,PA,Abington,public,420204003241,4202040,1.2087952892347371,1.5008560338857007,-0.21738007449539998,-0.17503127158841358,0.7621916886736692,0.23853559536288924,-0.6518191081867185,0.9095375590582165,0.5345935094779274,0.660019693043717,4.0,Very Demanding,5.0,Most Demanding,1.4295150850550127,4.0,Very Demanding,0.23053314991670382,0.4294865431270132,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.660019693043717,False,3.148922080381075,0.0,4.0,82.5,100.0,12577.253717472118,1160.0,3.25,96.0,6.5
103,39ecfbe7-2961-48f6-be2a-a26d22d7f501,381035,Abiqua Academy,OR,Salem,private,,,-0.4035828351592881,-0.01987717868745246,,,,,,,,-0.1843224600325249,3.0,Demanding,3.0,Demanding,-0.8241492270549999,2.0,Average,,,False,2,0.35,"ap_opportunity,ap_performance",designed_v5,jenks_natural_breaks_k5,-0.1843224600325249,False,1.5022519652023625,,,,,,,2.61,,
104,3dac67e9-89ab-4d0d-abcd-178eada72f6f,101685,Able Academy,FL,Tampa,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
105,221a1c40-2a64-4010-c6b8-5e6b717fffad,110006,Able Christian School,GA,Mcdonough,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
106,b2dc174b-bba7-f56a-93f8-d72b77b3bcf2,320094,Abq Charter Academy,NM,Albuquerque,,,,,,,,,,0.12135728889915455,,,,,,,,,,,,,False,1,0.05,test_participation,designed_v5,jenks_natural_breaks_k5,0.12135728889915455,True,,,,,,,,,,
107,23e454cc-8a39-4c9e-a6b8-b6220797b5a4,002644,Abraham Baldwin Agrcultrl Upbd,GA,Tifton,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
109,e4efccfc-b0d7-4a18-94f3-6c2b52bf82fc,311325,Abraham Clark High School,NJ,Roselle,public,341428005650,3414280,-0.5977071899050608,-0.9844334272326987,-0.887714473670117,-0.17503127158841358,-0.03167262229722768,-1.4575009136127044,0.11112980609944112,0.05273632298817261,0.9662633562813439,-0.6195899294131384,2.0,Average,1.0,Below Average,-0.921780999492724,2.0,Average,-0.2937666880154548,-0.3258232413976836,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.6195899294131384,False,0.457817651703772,0.0,3.0,63.0,100.0,15796.103896103896,1050.0,2.02,73.0,11.3
110,84a844cc-baa3-4e87-a452-0104c5f703b1,333430,Abraham Joshua Heschel HS,NY,New York,private,,,-0.5684033262468059,-0.5993400400119409,,,,3.013868064595679,0.23814507530236317,1.1806575170869569,,0.7537401592193437,4.0,Very Demanding,5.0,Most Demanding,0.4757958088489621,3.0,Demanding,,,False,5,0.7000000000000001,"ap_opportunity,ap_performance,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,0.7537401592193437,False,0.8748018847346278,,,,,,1340.0,3.66,,
111,1357bad2-6b38-4e18-be78-31ba24b50b7b,052667,Abraham Lincoln High School,CA,Riverside,,,,,,,,,,,-1.0457268001785505,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,-1.0457268001785505,True,,,,38.0,,,,,,
112,5c78fa09-07d7-4359-8e6e-758fd2494b04,160985,Abraham Lincoln High School,IA,Council Bluffs,public,190822000409,1908220,-0.5283200745579912,-0.2213979565916894,0.25885261385343605,-0.17503127158841358,0.7621916886736692,0.23853559536288924,-1.2162523650948704,-1.0457268001785505,0.12903704569876473,-0.1414010627438292,3.0,Demanding,3.0,Demanding,-0.04310394819399733,3.0,Demanding,-0.052308778841379855,-0.08909228390244933,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.1414010627438292,False,1.284042591053831,0.0,4.0,38.0,100.0,9553.124268663702,1160.0,2.42,90.0,16.8
113,6037ea7c-117c-4041-9fdd-85c6586b7adc,052910,Abraham Lincoln High School,CA,San Francisco,public,,6344100,0.2812763189214612,0.5448430271997974,0.7469083595290258,-0.17503127158841358,,0.3927207325424887,-1.309972968260848,-0.5363040980777967,,0.20766401639921914,3.0,Demanding,4.0,Very Demanding,0.5983067910168738,4.0,Very Demanding,-0.08627763932671795,0.2939416557259371,False,7,0.85,"ap_opportunity,ap_performance,advanced_access,ib,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,0.20766401639921914,False,2.1137385026066817,0.0,,,,,1170.0,2.99,96.0,10.1
114,b5f17682-d36d-4b4c-885c-90cf63893b6c,051520,Abraham Lincoln High School,CA,Los Angeles,public,063459005696,6227100,0.4414098857255536,0.6121684042722927,-0.08842914373335342,-0.17503127158841358,0.7621916886736692,-0.8407603648943067,0.6124046578982285,0.4012369323858041,0.04814092148846807,0.1522687538569564,3.0,Demanding,4.0,Very Demanding,0.4965174158572572,3.0,Demanding,-0.4617720364389678,0.6140407902959242,True,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.1522687538569564,False,2.186639314860812,0.0,4.0,82.5,96.1,,1090.0,2.54,86.0,16.2
115,18ab3d95-8bcf-4b5e-b073-a491b76e2a7e,330550,Abraham Lincoln High School,NY,Brooklyn,public,360015201906,3600152,0.21740300471418572,-0.9942965614162156,,,,-1.7658711879719031,0.7052962209151976,-2.166159185808608,,-1.001106009579424,1.0,Below Average,1.0,Below Average,-1.622820792992115,1.0,Below Average,-0.47894879088267206,-0.5221572186967519,False,5,0.7000000000000001,"ap_opportunity,ap_performance,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,-1.001106009579424,False,0.4471377190451606,,,12.5,,,1030.0,1.72,79.0,26.5
116,e44b8ac2-0eb1-4385-afaf-b41687ca5faf,060367,Abraham Lincoln High School,CO,Denver,public,080336000305,8033600,-0.6197322163473891,-0.8809812734021079,-0.04210574123293684,-0.17503127158841358,-0.03167262229722768,-1.9200563251515026,0.2191286982467093,,0.45398152569902694,-0.7062680454422007,1.0,Below Average,1.0,Below Average,-1.0810529456068836,2.0,Average,-0.46574830547655655,-0.24051973996564413,False,8,0.9000000000000001,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.7062680454422007,False,0.5698370175302484,0.0,3.0,,100.0,,1020.0,2.06,67.0,17.4
117,1ff65d30-f9b7-44d7-8f32-da39a3c8790e,053075,Abraham Lincoln High School,CA,San Jose,public,,6345900,0.8827560368154838,0.4969084754533802,1.2332033552781567,-0.17503127158841358,,0.23853559536288924,0.2774339020662862,0.05273632298817261,,0.48613684592482714,4.0,Very Demanding,5.0,Most Demanding,1.1100035321365027,4.0,Very Demanding,-0.07804100895941812,0.5641778548842453,False,7,0.85,"ap_opportunity,ap_performance,advanced_access,ib,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,0.48613684592482714,False,2.061834333490946,0.0,,63.0,,,1160.0,2.78,95.0,6.7
118,fd8cc601-1a48-4cac-9a7d-de2b1d8a8dda,161180,Abraham Lincoln High School,IA,Des Moines,public,,1908970,-0.011752028233421766,-0.41724578702003534,-0.6001744779417368,-0.17503127158841358,,0.3927207325424887,-0.9986039726442688,0.05273632298817261,-0.43749149027931017,-0.15774218594608735,3.0,Demanding,3.0,Demanding,-0.07313093324339844,3.0,Demanding,-0.3001521865345491,0.14241000058846176,False,8,0.9,"ap_opportunity,ap_performance,advanced_access,ib,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.15774218594608735,False,1.071975959758743,0.0,,63.0,,8652.409419691516,1170.0,2.21,77.0,12.9
119,f6234835-2c38-4247-b3f6-f4bbe820829b,393205,Abraham Lincoln High School,PA,Philadelphia,public,,4218990,0.3549148468766535,-0.8396547210033581,-0.9872515127218843,-0.17503127158841358,,-0.8407603648943067,-0.13606045943494954,-1.0457268001785505,3.1034091528036587,-0.3850308337211818,2.0,Average,2.0,Average,-0.4907762042672558,2.0,Average,-0.652195405085239,0.2671645713640572,False,8,0.9,"ap_opportunity,ap_performance,advanced_access,ib,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.3850308337211818,False,0.614585957209972,0.0,,38.0,,21854.19864808705,1090.0,1.86,58.0,28.9
120,c81adc43-7708-3e96-02f3-e05cf9457c8e,051793,Abraham Lincoln Independent St,CA,Rosamond,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
121,ed1b48e4-5603-4a79-ad23-299b84c4b4e1,051928,Abraham Lincoln School,CA,Marysville,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
122,39e9b0d8-9cab-423f-9643-e68b9e8b9843,445605,Abraham Lincoln Sr HS,TX,Port Arthur,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
