ceeb,school_name,state,latitude,longitude,us_region,is_school_match,is_public_hs,is_private_hs,sector,has_nu_analytics,has_nu_data,crime_risk_need,crime_risk_adv,educational_attainment_need,educational_attainment_adv,family_stability_need,family_stability_adv,housing_stability_need,housing_stability_adv,median_family_income_need,median_family_income_adv,socio_need_index,ap_offered,ap_tests_taken,ap_participation,ap_intensity_src,ap_score_nu,ap_pct_students_nu,ap_tests_offered,ap_take_rate,dual_enrollment_offered,dual_enrollment_rate,testtaker_rate,sat_participation_nu,sat_score_nu,act_composite_il,grad_rate_2021,frl_rate,enrollment_9_12,grade_9,grade_10,grade_11,grade_12,child_poverty_saipe,per_pupil_state_local,leaid,district_total_revenue,per_resident_child_funding_total,per_resident_child_funding_state_local,funding_source,percent_going_to_college_mid,percent_going_to_4yr_college_mid,percent_federal_lunch_aid_mid,percent_first_gen_college_mid,number_of_ap_classes_offered_mid,size_of_senior_class_mid,ap_capstone,setting,ib_flag_candidate,ib_programme_count,meets_min_size,crdc_ib_enrollment,ib_flag_v2,ib_flag_v2_source,rigor_score,rigor_tier_num,rigor_tier_label,rigor_n_components_used,rigor_components_available,rigor_weighting_scheme,rigor_tier_method,rigor_tier_num_quantile,rigor_tier_label_quantile,funding_tier,sat_percentile_by_us_region,sat_percentile_by_funding_tier,sat_percentile_by_rigor_tier_label
310263,Cresskill High School,NJ,40.9452781677246,-73.963752746582,US - Northeast,True,True,False,public,True,True,1.0,99.0,2.0,98.0,4.0,96.0,23.0,77.0,4.0,96.0,6.8,1,4.74,0.3374233128834356,nu_tests_taken,3.36,70.0,26.0,0.1823076923076923,1,0.0224948875255623,0.3006134969325153,71.0,1240.0,,97.5,4.4989775051124745,489.0,116.0,123.0,135.0,115.0,6.9,,3403600.0,48051000.0,23775.85353785255,23338.446313706085,census_f33_per_resident_child_proxy,82.5,84.5,,,17.5,300.5,0,Suburban community,0,,True,,0.0,crdc_2122,0.6997344172640356,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q4 (highest funding),84.79103834554071,93.98328690807799,67.80039721946375
310264,Delran High School,NJ,40.0293,-74.9497,US - Northeast,True,True,False,public,True,True,7.0,93.0,12.0,88.0,4.0,96.0,43.0,57.0,21.0,79.0,17.4,1,2.85,0.1290672451193058,nu_tests_taken,3.22,23.0,19.0,0.15,1,0.306941431670282,0.1865509761388286,57.0,1130.0,,91.0,30.802603036876356,922.0,228.0,238.0,238.0,218.0,5.3,,3403780.0,81162000.0,26768.469656992085,25939.973614775725,census_f33_per_resident_child_proxy,63.0,,,,,300.5,0,Suburban community,0,,True,,0.0,crdc_2122,0.0548951400559295,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,2.0,Demanding,Q4 (highest funding),32.292115467470914,36.211699164345404,23.578556509631003
310265,Northern Valley Regional High School at Demarest,NJ,40.9542541503906,-73.9562072753906,US - Northeast,True,True,False,public,True,True,2.0,98.0,2.0,98.0,15.0,85.0,22.0,78.0,2.0,98.0,8.6,1,5.24,0.4585741811175337,nu_tests_taken,3.34,84.0,34.0,0.1541176470588235,1,0.6589595375722543,0.2581888246628131,64.0,1270.0,,99.5,1.252408477842004,1038.0,263.0,264.0,247.0,264.0,6.9,,3411760.0,111174000.0,41421.01341281669,40729.50819672131,census_f33_per_resident_child_proxy,95.0,95.0,5.0,,25.0,300.5,1,Suburban community,0,,True,,0.0,crdc_2122,1.292288918084313,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q4 (highest funding),90.39207238259371,97.7158774373259,82.29890764647467
310267,Hillel High School,,40.2507,-74.0486,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Small city/town,0,,True,,,,,,,0,none,designed,natural,,,,,,
310268,Deal Yeshiva,,40.2507,-74.0486,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
310269,Ilan High School,,40.2417411804199,-74.0332260131836,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Suburban community,0,,True,,,,,,,0,none,designed,natural,,,,,,
310270,Dover High School,NJ,40.9176,-74.5467,US - Northeast,True,True,False,public,True,True,34.0,66.0,68.0,32.0,48.0,52.0,82.0,18.0,60.0,40.0,58.4,1,3.59,0.1388174807197943,nu_tests_taken,2.64,38.0,20.0,0.1795,1,0.0282776349614395,0.3050556983718937,100.0,1140.0,,87.0,59.297343616109686,1167.0,280.0,292.0,276.0,319.0,4.0,,3403930.0,109146000.0,37430.04115226337,34436.89986282579,census_f33_per_resident_child_proxy,63.0,,,,,300.5,1,Small city/town,0,,True,,0.0,crdc_2122,0.0064181018464796,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,2.0,Demanding,Q4 (highest funding),39.65962947005601,43.98328690807799,33.32559758644697
310272,Randolph High School,NJ,40.8483467102051,-74.5657043457031,US - Northeast,True,True,False,public,True,True,3.0,97.0,4.0,96.0,29.0,71.0,23.0,77.0,2.0,98.0,12.2,1,4.06,0.3530824659727782,nu_tests_taken,3.5,54.0,32.0,0.126875,1,0.0064051240992794,0.3162530024019215,72.0,1210.0,,98.0,13.411764705882351,1249.0,306.0,291.0,326.0,326.0,4.0,,3413650.0,125546000.0,25559.039087947884,25089.98371335505,census_f33_per_resident_child_proxy,95.0,74.5,5.0,24.5,25.0,300.5,1,Suburban community,0,,True,,0.0,crdc_2122,0.6589190272969845,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q4 (highest funding),77.18655751831108,87.10306406685237,48.4111221449851
310275,Dumont High School,NJ,40.9443321228027,-73.9990692138672,US - Northeast,True,True,False,public,True,True,1.0,99.0,9.0,91.0,35.0,65.0,40.0,60.0,13.0,87.0,19.6,1,3.07,0.2272727272727272,nu_tests_taken,3.26,55.0,25.0,0.1227999999999999,1,0.0696022727272727,0.3764204545454545,73.0,1160.0,,89.0,16.619318181818183,704.0,129.0,195.0,186.0,194.0,6.9,,3403990.0,69515000.0,24271.99720670391,23086.243016759778,census_f33_per_resident_child_proxy,82.5,,,,,300.5,0,Suburban community,0,,True,,0.0,crdc_2122,0.2042198518482368,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,Q4 (highest funding),53.748384317104694,60.13927576601671,56.05708981202135
310277,Pre-Collegiate Learning Center,,40.4290428161621,-74.4236755371094,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
310280,Dunellen High School,NJ,40.5916481018066,-74.4689865112305,US - Northeast,True,True,False,public,True,True,11.0,89.0,38.0,62.0,40.0,60.0,60.0,40.0,37.0,63.0,37.2,1,2.87,0.1564792176039119,nu_tests_taken,2.7,42.0,10.0,0.287,0,,0.1515892420537897,62.0,1130.0,,87.0,48.899755501222494,409.0,102.0,96.0,112.0,99.0,8.6,,3404020.0,39486000.0,27574.02234636871,26010.474860335195,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Suburban community,0,,True,,0.0,crdc_2122,-0.0285258773756928,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,2.0,Demanding,Q4 (highest funding),32.292115467470914,36.211699164345404,23.578556509631003
310281,Morris County School of Technology,NJ,40.8787155151367,-74.4786376953125,US - Northeast,True,True,False,public,True,True,14.0,86.0,9.0,91.0,6.0,94.0,35.0,65.0,7.0,93.0,14.2,1,2.05,0.0768361581920904,nu_tests_taken,3.27,30.0,21.0,0.0976190476190476,1,0.3220338983050847,0.1310734463276836,85.0,1220.0,,97.5,8.361581920903955,885.0,250.0,221.0,217.0,197.0,4.0,,3410720.0,34375000.0,,,none,,95.0,5.0,,1.5,300.5,0,Suburban community,0,,True,,0.0,crdc_2122,0.122149965654026,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,,80.48255062473072,,94.96402877697841
310283,East Brunswick High School,NJ,40.4284,-74.4064,US - Northeast,True,True,False,public,True,True,3.0,97.0,9.0,91.0,5.0,95.0,30.0,70.0,7.0,93.0,10.8,1,4.79,,nu_tests_taken,3.9,48.0,31.0,0.154516129032258,0,,,77.0,1230.0,,,24.152542372881356,2124.0,,702.0,703.0,719.0,,,,,,,none,82.5,,,,25.0,750.5,1,Suburban community,0,,True,,,,1.1333105666925585,3.0,Very Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,82.72296423955193,,61.94141012909633
310284,East Brunswick Magnet School,NJ,40.4284,-74.4064,US - Northeast,True,True,False,public,True,True,21.0,79.0,34.0,66.0,35.0,65.0,64.0,36.0,26.0,74.0,36.0,1,1.56,0.0375838926174496,nu_tests_taken,2.11,15.0,6.0,0.26,1,0.0912751677852349,0.036241610738255,53.0,1130.0,,92.0,36.51006711409396,745.0,203.0,197.0,178.0,167.0,8.6,,3410080.0,73241000.0,,,none,,,,,,50.0,0,Suburban community,0,,True,,0.0,crdc_2122,-0.558389637671977,1.0,Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,1.0,Average,,32.292115467470914,,62.34916559691913
310290,East Orange Campus High School,NJ,40.7766189575195,-74.2067184448242,US - Northeast,True,True,False,public,True,True,69.0,31.0,67.0,33.0,80.0,20.0,96.0,4.0,77.0,23.0,77.8,1,1.52,0.0161290322580645,nu_tests_taken,1.91,13.0,12.0,0.1266666666666666,0,,0.0,71.0,1000.0,,79.0,8.509454949944383,1798.0,366.0,436.0,481.0,515.0,15.9,,3404230.0,306944000.0,25600.0,23779.56630525438,census_f33_per_resident_child_proxy,38.0,,,,,300.5,0,Large city,0,,True,,0.0,crdc_2122,-1.2693142814322282,0.0,Below Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,0.0,Below Average,Q4 (highest funding),0.23696682464454977,1.0863509749303621,12.802275960170698
310292,Memorial Senior High School,NJ,40.9100379943848,-74.1312484741211,US - Northeast,True,True,False,public,True,True,34.0,66.0,42.0,58.0,57.0,43.0,83.0,17.0,42.0,58.0,51.6,1,2.74,0.0656136087484811,nu_tests_taken,2.96,21.0,8.0,0.3425,1,0.0,0.1421628189550425,45.0,1080.0,,92.0,49.93924665856622,823.0,199.0,179.0,215.0,230.0,6.9,,3404660.0,82166000.0,26816.579634464753,25178.851174934727,census_f33_per_resident_child_proxy,82.5,44.5,44.5,24.5,8.0,300.5,0,Suburban community,0,,True,,0.0,crdc_2122,-0.352822584237818,1.0,Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,1.0,Average,Q4 (highest funding),7.173632055148643,10.362116991643454,18.472400513478817
310293,Rabbi Jacob Joseph School,,40.5171,-74.3973,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,82.5,,,,,50.0,0,Suburban community,0,,True,,,,,,,0,none,designed,natural,,,,,,
310296,Monmouth Regional High School,NJ,40.3028,-74.0698,US - Northeast,True,True,False,public,True,True,23.0,77.0,13.0,87.0,14.0,86.0,49.0,51.0,9.0,91.0,21.6,1,3.29,0.2570145903479237,nu_tests_taken,2.98,33.0,24.0,0.1370833333333333,1,0.2143658810325477,0.2648709315375982,73.0,1190.0,,88.0,35.24130190796858,891.0,218.0,222.0,209.0,242.0,7.7,,3410440.0,39338000.0,29053.17577548006,27722.304283604135,census_f33_per_resident_child_proxy,63.0,,,,,300.5,1,Suburban community,0,,True,,0.0,crdc_2122,0.2930536943738504,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,Q4 (highest funding),70.31451960361913,79.49860724233983,83.30239034578788
310297,Edison High School,NJ,40.5171,-74.3973,US - Northeast,True,True,False,public,True,True,43.0,57.0,21.0,79.0,15.0,85.0,62.0,38.0,21.0,79.0,32.4,1,4.57,0.1989134977016297,nu_tests_taken,3.68,37.0,27.0,0.1692592592592592,1,0.2678646050982031,0.1805265357292102,59.0,1180.0,,91.0,48.850814876723774,2393.0,599.0,613.0,564.0,617.0,8.6,,3404500.0,410719000.0,21858.38211814795,21047.738158595,census_f33_per_resident_child_proxy,63.0,54.5,,,25.0,750.5,1,Suburban community,0,,True,,0.0,crdc_2122,0.6471862127193541,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q4 (highest funding),65.94140456699698,74.23398328690809,25.29791459781529
310298,St Thomas Aquinas High School,,40.578,-74.3589,US - Northeast,False,False,True,private,True,True,20.0,80.0,20.0,80.0,15.0,85.0,54.0,46.0,15.0,85.0,24.8,1,2.72,,nu_tests_taken,2.75,29.0,18.0,0.1511111111111111,0,,,41.0,1220.0,,,,,,,,,,,,,,,none,,84.5,,,8.0,300.5,0,Suburban community,0,,True,,,,0.0088637056725536,2.0,Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,2.0,Demanding,,80.48255062473072,,94.96402877697841
310299,Henry P. Becton Regional High School,NJ,40.8320465087891,-74.0931854248047,US - Northeast,True,True,False,public,True,True,55.0,45.0,27.0,73.0,11.0,89.0,79.0,21.0,22.0,78.0,38.8,1,2.39,0.0973036342321219,nu_tests_taken,2.47,20.0,14.0,0.1707142857142857,1,0.0480656506447831,0.0984759671746776,58.0,1100.0,,82.0,40.56271981242673,853.0,218.0,200.0,226.0,209.0,6.9,,3402800.0,24827000.0,37446.45550527903,36004.52488687783,census_f33_per_resident_child_proxy,38.0,,,,,300.5,0,Suburban community,0,,True,2.0,1.0,crdc_2122,-0.5121850410197024,1.0,Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,1.0,Average,Q4 (highest funding),14.110297285652736,17.04735376044568,31.70731707317073
310300,Cicely L. Tyson Community Middle/High School,NJ,40.762580871582,-74.2108917236328,US - Northeast,True,True,False,public,True,True,74.0,26.0,73.0,27.0,79.0,21.0,96.0,4.0,83.0,17.0,81.0,1,2.25,0.1884422110552764,nu_tests_taken,2.5,26.0,5.0,0.45,1,0.0301507537688442,0.5301507537688442,100.0,1060.0,,97.5,12.553495007132668,398.0,101.0,101.0,105.0,91.0,15.9,,3404230.0,306944000.0,25600.0,23779.56630525438,census_f33_per_resident_child_proxy,,,,,,50.0,0,Small city/town,0,,True,,0.0,crdc_2122,0.085373582633399,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,Q4 (highest funding),3.8130116329168464,6.2395543175487465,0.9050823857043397
310302,Pilgrim Academy,,39.5187721252441,-74.5442428588867,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,82.5,,,,,50.0,0,Rural area,0,,True,,,,,,,0,none,designed,natural,,,,,,
310305,Elizabeth High School - Frank J Cicarell Academy,NJ,40.672290802002,-74.1778793334961,US - Northeast,True,True,False,public,True,True,50.0,50.0,89.0,11.0,53.0,47.0,90.0,10.0,81.0,19.0,72.6,1,4.56,0.778640917419484,nu_tests_taken,2.1,100.0,24.0,0.1899999999999999,0,,0.444006309148265,100.0,1140.0,,95.0,76.81388012618297,1268.0,332.0,336.0,303.0,297.0,11.3,,3404590.0,892599000.0,35206.83942728671,31502.22853311245,census_f33_per_resident_child_proxy,38.0,,,,,750.5,1,Large city,0,,True,,0.0,crdc_2122,0.906140315149424,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q4 (highest funding),39.65962947005601,43.98328690807799,5.9831181727904665
310308,Elizabeth Christian Academy,,40.6657,-74.2997,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
310309,Edison Academy Magnet School,NJ,40.5052680969238,-74.370735168457,US - Northeast,True,True,False,public,True,True,16.0,84.0,10.0,90.0,6.0,94.0,47.0,53.0,8.0,92.0,17.4,1,8.38,0.778640917419484,nu_tests_taken,4.18,99.0,21.0,0.3990476190476191,1,0.4104046242774566,0.2716763005780346,96.0,1360.0,,95.0,1.7341040462427746,173.0,44.0,44.0,44.0,41.0,8.6,,3410080.0,73241000.0,,,none,,95.0,5.0,,4.0,50.0,0,Suburban community,0,,True,,0.0,crdc_2122,2.165091797218561,4.0,Most Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,,97.9750107712193,,75.42372881355932
310310,Benedictine Academy,,40.6837425231934,-74.2153778076172,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Large city,0,,True,,,,,,,0,none,designed,natural,,,,,,
310312,Rav Teitz Mesivta Academy,,40.6747,-74.2239,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,82.5,,,,,50.0,0,Medium city,0,,True,,,,,,,0,none,designed,natural,,,,,,
310313,Bruriah High School For Girls,,40.6747,-74.2239,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,95.0,,,,,50.0,0,Medium city,0,,True,,,,,,,0,none,designed,natural,,,,,,
310315,Pingry School,,40.6008987426758,-74.5540924072266,US - Northeast,False,False,True,private,True,True,5.0,95.0,2.0,98.0,3.0,97.0,18.0,82.0,1.0,99.0,5.8,1,5.27,,nu_tests_taken,3.79,100.0,26.0,0.2026923076923076,0,,,59.0,1370.0,,,,,,,,,,,,,,,none,95.0,,,,17.5,300.5,0,Suburban community,0,,True,,,,1.5083209414905856,4.0,Most Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,98.3196897888841,,79.66101694915254
310323,Ramat Sinai High School,,40.9018135070801,-73.998908996582,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
310325,Saint Mary Of Assumption HS,,40.6587181091309,-74.2154541015625,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Medium city,0,,True,,,,,,,0,none,designed,natural,,,,,,
310329,Mesivta Of Eatontown,,40.0414352416992,-74.1987075805664,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
310337,Alexander Hamilton Preparatory Academy,NJ,40.668399810791,-74.2219161987305,US - Northeast,True,True,False,public,True,True,54.0,46.0,92.0,8.0,60.0,40.0,92.0,8.0,86.0,14.0,76.8,1,2.64,0.3980295566502463,nu_tests_taken,1.96,92.0,21.0,0.1257142857142857,1,0.0177339901477832,0.4699507389162561,100.0,1030.0,,97.0,81.2807881773399,1015.0,262.0,271.0,250.0,232.0,11.3,,3404590.0,892599000.0,35206.83942728671,31502.22853311245,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,,True,,0.0,crdc_2122,-0.4662325225259308,1.0,Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,1.0,Average,Q4 (highest funding),1.2710038776389487,3.064066852367688,3.0680359435173297
310339,John E. Dwyer Technology Academy,NJ,40.6508293151855,-74.2158660888672,US - Northeast,True,True,False,public,True,True,59.0,41.0,95.0,5.0,65.0,35.0,93.0,7.0,89.0,11.0,80.2,1,2.82,0.236646884272997,nu_tests_taken,1.61,66.0,18.0,0.1566666666666666,1,0.0118694362017804,0.422106824925816,100.0,1040.0,,71.0,81.973293768546,1348.0,364.0,382.0,286.0,316.0,11.3,,3404590.0,892599000.0,35206.83942728671,31502.22853311245,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,,True,,0.0,crdc_2122,-0.6271247961760889,1.0,Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,0.0,Below Average,Q4 (highest funding),1.852649719948298,4.066852367688022,4.698331193838254
310341,Patrick School The,,40.696117401123,-74.2352066040039,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Large city,0,,True,,,,,,,0,none,designed,natural,,,,,,
310342,Trinity Christian Academy,,40.6565,-74.2215,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
310348,Emerson Jr Sr High,NJ,40.974048614502,-74.0155334472656,US - Northeast,True,True,False,public,True,True,1.0,99.0,8.0,92.0,18.0,82.0,15.0,85.0,10.0,90.0,10.4,1,3.78,0.4575645756457565,nu_tests_taken,3.05,63.0,19.0,0.1989473684210526,1,0.066420664206642,0.3173431734317343,85.0,1160.0,,87.0,14.318181818181818,271.0,63.0,74.0,69.0,65.0,6.9,,3404710.0,34636000.0,28767.441860465115,27962.624584717607,census_f33_per_resident_child_proxy,95.0,,,,13.0,300.5,0,Suburban community,0,,True,,0.0,crdc_2122,0.3987966786360691,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,Q4 (highest funding),53.748384317104694,60.13927576601671,56.05708981202135
310350,Dwight Morrow High School/Academies@Englewood,NJ,40.8943,-73.9772,US - Northeast,True,True,False,public,True,True,62.0,38.0,45.0,55.0,61.0,39.0,92.0,8.0,41.0,59.0,60.2,1,3.73,0.3130193905817174,nu_tests_taken,2.45,32.0,19.0,0.1963157894736842,1,0.0489381348107109,0.0738688827331486,36.0,1120.0,,89.0,66.94367497691597,1083.0,268.0,258.0,283.0,274.0,6.9,,3404740.0,99736000.0,22996.54138805626,21596.495273230343,census_f33_per_resident_child_proxy,38.0,,,,,300.5,0,Suburban community,0,,True,,0.0,crdc_2122,-0.2102379909753248,1.0,Average,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,2.0,Demanding,Q4 (highest funding),25.22619560534253,28.885793871866294,51.69448010269576
310352,Community High School,,40.8915,-74.0119,US - Northeast,False,False,True,private,True,True,39.0,61.0,27.0,73.0,32.0,68.0,80.0,20.0,19.0,81.0,39.4,0,,,none,,,,,0,,,72.0,1050.0,,,,,,,,,,,,,,,none,,,,,,50.0,0,Suburban community,0,,True,,,,-0.6647581879219144,1.0,Average,2,test_participation+test_performance,designed,natural,0.0,Below Average,,2.6066350710900474,,6.495507060333761
310354,Ability School,,40.8943,-73.9772,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
310355,Dwight-Englewood School,,40.8943,-73.9772,US - Northeast,False,False,True,private,True,True,31.0,69.0,5.0,95.0,10.0,90.0,52.0,48.0,2.0,98.0,20.0,1,3.93,,nu_tests_taken,3.46,100.0,30.0,0.131,0,,,71.0,1350.0,,,,,,,,,,,,,,,none,95.0,95.0,,,17.5,300.5,0,Suburban community,0,,True,,,,1.1772637733259432,3.0,Very Demanding,4,ap_opportunity+ap_performance+test_participation+test_performance,designed,natural,4.0,Most Demanding,,97.5872468763464,,97.51737835153924
310363,Timber Creek Regional High School,NJ,39.7354,-74.9864,US - Northeast,True,True,False,public,False,True,,,,,,,,,,,,1,,0.1487826871055004,crdc_participation,,,,,1,0.4553651938683498,0.2569882777276826,,,,85.0,43.82326420198377,1109.0,263.0,272.0,252.0,322.0,16.6,,3401770.0,105379000.0,22652.407566638005,21193.035253654343,census_f33_per_resident_child_proxy,,44.5,,,13.0,300.5,0,21-Suburb: Large,0,,True,,0.0,crdc_2122,0.1730201333633405,2.0,Demanding,3,ap_opportunity+crdc_coursework+test_participation,designed,natural,3.0,Very Demanding,Q4 (highest funding),,,
310367,Manalapan High School,NJ,40.2872009277344,-74.3317718505859,US - Northeast,True,True,False,public,True,True,2.0,98.0,4.0,96.0,3.0,97.0,17.0,83.0,5.0,95.0,6.2,1,4.1,0.3402366863905325,nu_tests_taken,2.7,59.0,23.0,0.1782608695652174,1,0.1349112426035503,0.2502958579881656,69.0,1180.0,,96.0,13.431952662721894,1690.0,434.0,431.0,402.0,423.0,7.7,,3405610.0,246421000.0,21396.283754449945,20738.82087349136,census_f33_per_resident_child_proxy,63.0,64.5,,,25.0,300.5,0,Suburban community,0,,True,55.0,1.0,crdc_2122,0.3792762433142213,2.0,Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,3.0,Very Demanding,Q4 (highest funding),65.94140456699698,74.23398328690809,76.15456022278951
310368,Fairton Christian Ctr Academy,,39.3799018859863,-75.2225189208984,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Rural area,0,,True,,,,,,,0,none,designed,natural,,,,,,
310369,Maranatha Baptist School,,39.3673,-75.0293,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Small city/town,0,,True,,,,,,,0,none,designed,natural,,,,,,
310370,Fair Lawn High School,NJ,40.9320373535156,-74.1246871948242,US - Northeast,True,True,False,public,True,True,8.0,92.0,5.0,95.0,14.0,86.0,55.0,45.0,5.0,95.0,17.4,1,3.83,0.1985773562537048,nu_tests_taken,3.64,43.0,29.0,0.1320689655172413,1,0.4244220509780675,0.2365145228215767,69.0,1170.0,,96.0,21.221102548903374,1687.0,430.0,403.0,423.0,431.0,6.9,,3404980.0,161194000.0,26416.58472631924,25789.413307112423,census_f33_per_resident_child_proxy,63.0,64.5,,,25.0,300.5,1,Suburban community,0,,True,,0.0,crdc_2122,0.6636267239870955,3.0,Very Demanding,5,ap_opportunity+ap_performance+crdc_coursework+test_participation+test_performance,designed,natural,4.0,Most Demanding,Q4 (highest funding),60.275743214131836,67.82729805013928,18.743793445878847
310373,Benway School,,40.9334678649902,-74.2266082763672,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Suburban community,0,,True,,,,,,,0,none,designed,natural,,,,,,
310374,Flexschool,,40.6805725097656,-74.427604675293,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,,,,,0,,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,,True,,,,,,,0,none,designed,natural,,,,,,
