ceeb,school_name,state,latitude,longitude,us_region,is_school_match,is_public_hs,is_private_hs,sector,has_nu_analytics,has_nu_data,crime_risk_need,crime_risk_adv,educational_attainment_need,educational_attainment_adv,family_stability_need,family_stability_adv,housing_stability_need,housing_stability_adv,median_family_income_need,median_family_income_adv,socio_need_index,ap_offered,ap_tests_taken,ap_participation,ap_intensity_src,dual_enrollment_offered,dual_enrollment_rate,testtaker_rate,sat_participation_nu,sat_score_nu,grad_rate_2021,frl_rate,enrollment_9_12,grade_9,grade_10,grade_11,grade_12,child_poverty_saipe,per_pupil_state_local,leaid,district_total_revenue,per_resident_child_funding_total,per_resident_child_funding_state_local,funding_source,percent_going_to_college_mid,percent_going_to_4yr_college_mid,percent_federal_lunch_aid_mid,percent_first_gen_college_mid,number_of_ap_classes_offered_mid,size_of_senior_class_mid,ap_capstone,setting,ib_flag_candidate,meets_min_size,rigor_score,rigor_tier_num,rigor_tier_label,rigor_n_components_used,rigor_components_available,rigor_weighting_scheme,funding_tier,sat_percentile_by_us_region,sat_percentile_by_funding_tier,sat_percentile_by_rigor_tier_label
240709,Sobriety HS,,44.8744,-93.3753,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Suburban community,0,True,,,,0,none,designed,,,,
240710,WEST CENTRAL AREA SECONDARY,MN,45.9116020202637,-95.8847274780273,US - Midwest,True,True,False,public,True,True,9.0,91.0,42.0,58.0,72.0,28.0,5.0,95.0,53.0,47.0,36.2,0,,,none,1,0.2445414847161572,0.2838427947598253,,1160.0,92.0,34.49781659388646,229.0,54.0,55.0,61.0,59.0,9.3,,2700104.0,12850000.0,14325.529542920847,13725.752508361204,census_f33_per_resident_child_proxy,38.0,,,,,50.0,0,Small city/town,0,True,0.5056537605374769,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,Q2 (mid funding),56.87830687830689,74.8150431565968,38.95250212044105
240715,Plainview-Elgin-Millville High,MN,44.1358,-92.2535,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.2729468599033816,0.1642512077294686,,,97.5,25.845410628019323,414.0,112.0,98.0,115.0,89.0,6.7,,2700287.0,22422000.0,14751.315789473683,14090.78947368421,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Rural area,0,True,0.2281909813157603,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q2 (mid funding),,,
240719,Alliance Christian Academy,,45.3136,-93.5814,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,95.0,,,,,50.0,0,Small city/town,0,True,,,,0,none,designed,,,,
240720,ELK RIVER SENIOR HIGH,MN,45.3136,-93.5814,US - Midwest,True,True,False,public,True,True,27.0,73.0,25.0,75.0,9.0,91.0,16.0,84.0,19.0,81.0,19.2,1,3.24,0.1997439180537772,nu_tests_taken,1,0.1645326504481434,0.2138284250960307,1.0,1170.0,85.0,20.550576184379,1562.0,376.0,387.0,412.0,387.0,5.6,,2711370.0,265887000.0,15805.908928783736,15275.829271192486,census_f33_per_resident_child_proxy,38.0,34.5,,,17.5,300.5,0,Suburban community,0,True,-0.1503946649825029,2.0,Demanding,3,ap+crdc_coursework+test_participation,designed,Q3 (mid funding),67.48236331569665,79.19422730006012,75.33641715727502
240721,SPECTRUM HIGH SCHOOL,MN,45.2933082580566,-93.5511856079102,US - Midwest,True,True,False,public,True,True,14.0,86.0,26.0,74.0,8.0,92.0,11.0,89.0,20.0,80.0,15.8,1,1.4,0.095617529880478,nu_tests_taken,1,0.3167330677290836,0.1394422310756972,,1170.0,92.0,14.741035856573705,502.0,145.0,133.0,128.0,96.0,5.6,,2700276.0,,,,none,,,,,,,0,21-Suburb: Large,0,True,-0.5234114704744296,1.0,Average,3,ap+crdc_coursework+test_participation,designed,,67.48236331569665,,80.87787918296392
240722,Solid Rock Christian Academy,,45.3136,-93.5814,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Medium city,0,True,,,,0,none,designed,,,,
240735,ELLSWORTH SECONDARY,MN,43.5265,-96.0112,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,0,,0.275,,,75.0,31.666666666666668,40.0,15.0,8.0,8.0,9.0,12.9,,2711460.0,2708000.0,14481.283422459894,13647.058823529413,census_f33_per_resident_child_proxy,95.0,,,,,50.0,0,Rural area,0,True,0.4991092626070169,4.0,Most Demanding,1,test_participation,designed,Q2 (mid funding),,,
240745,MEMORIAL HIGH SCHOOL,MN,47.8997802734375,-91.8589172363281,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.2265193370165746,0.1657458563535911,,,95.0,25.96685082872928,181.0,40.0,49.0,41.0,51.0,9.2,,2711520.0,10968000.0,20772.727272727272,19265.151515151516,census_f33_per_resident_child_proxy,82.5,,,,,50.0,0,Small city/town,0,True,0.0881329162756633,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
240753,Cornerstone Christian School,,46.7535591125488,-93.9409027099609,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Rural area,0,True,,,,0,none,designed,,,,
240765,LINCOLN SECONDARY,MN,46.706916809082,-92.3651123046875,US - Midwest,True,True,False,public,True,True,12.0,88.0,10.0,90.0,48.0,52.0,4.0,96.0,26.0,74.0,20.0,1,1.0,,nu_tests_taken,1,0.0,0.3522167487684729,,1260.0,97.5,10.281923714759536,406.0,98.0,103.0,108.0,97.0,9.2,,2738880.0,18514000.0,16923.217550274225,16353.747714808043,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Suburban community,0,True,-0.5819073695435346,1.0,Average,3,ap+crdc_coursework+test_participation,designed,Q3 (mid funding),98.32451499118166,99.54900781719783,97.63146458061712
240780,MINNETONKA SENIOR HIGH,MN,44.9138,-93.485,US - Midwest,True,True,False,public,True,True,9.0,91.0,3.0,97.0,7.0,93.0,11.0,89.0,4.0,96.0,6.8,1,4.51,0.5091064314171884,nu_tests_taken,1,0.016789982925441,0.2620944792259533,12.0,1220.0,96.0,11.468412066021628,3514.0,914.0,865.0,866.0,869.0,8.9,,2711670.0,217165000.0,25444.053895723493,24811.36496777973,census_f33_per_resident_child_proxy,82.5,74.5,5.0,,25.0,750.5,1,Suburban community,0,True,0.513694752229783,4.0,Most Demanding,3,ap+crdc_coursework+test_participation,designed,Q4 (highest funding),94.5546737213404,90.1949860724234,74.61832061068702
240785,DOVER-EYOTA HIGH SCHOOL,MN,44.0099,-92.2648,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,0,,0.1446945337620578,,,92.0,14.14790996784566,311.0,95.0,76.0,70.0,70.0,6.8,,2711010.0,18319000.0,20491.051454138706,19988.81431767338,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Rural area,0,True,-0.3648192090368439,1.0,Average,1,test_participation,designed,Q4 (highest funding),,,
240795,FAIRMONT JR./SR. HIGH SCHOOL,MN,43.6376,-94.451,US - Midwest,True,True,False,public,True,True,18.0,82.0,40.0,60.0,79.0,21.0,12.0,88.0,46.0,54.0,39.0,1,1.59,0.189419795221843,nu_tests_taken,1,0.2508532423208191,0.273037542662116,3.0,1180.0,87.0,46.96066746126341,586.0,137.0,142.0,171.0,136.0,14.6,,2700124.0,32958000.0,16100.635075720567,14848.5588666341,census_f33_per_resident_child_proxy,38.0,,,,,300.5,0,Small city/town,0,True,-0.4720342363215738,1.0,Average,3,ap+crdc_coursework+test_participation,designed,Q3 (mid funding),76.43298059964727,85.56825015033073,85.57149065623642
240798,Discovery Public School - Faribault,MN,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,1,0.0263157894736842,0.1578947368421052,,,50.0,86.66666666666667,38.0,11.0,8.0,9.0,10.0,10.5,,2700192.0,,,,none,,,,,,,0,32-Town: Distant,0,True,-0.5595686557721674,1.0,Average,2,crdc_coursework+test_participation,designed,,,,
240800,Bethlehem Academy,,44.2885284423828,-93.2721405029297,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,50.0,0,Small city/town,0,True,,,,0,none,designed,,,,
240805,FARIBAULT SENIOR HIGH,MN,44.2853355407715,-93.2850112915039,US - Midwest,True,True,False,public,True,True,59.0,41.0,61.0,39.0,53.0,47.0,54.0,46.0,51.0,49.0,55.6,1,1.6,0.1527196652719665,nu_tests_taken,0,,0.1422594142259414,1.0,1160.0,80.0,57.84518828451883,956.0,246.0,262.0,230.0,218.0,10.5,,2711760.0,75127000.0,14279.984793765443,12525.755559779507,census_f33_per_resident_child_proxy,63.0,54.5,44.5,,4.0,300.5,0,Rural area,0,True,-0.8739166307077704,0.0,Below Average,3,ap+crdc_coursework+test_participation,designed,Q2 (mid funding),56.87830687830689,74.8150431565968,68.21192052980133
240810,Shattuck-Saint Marys School,,44.3016357421875,-93.2636337280273,US - Midwest,False,False,True,private,True,True,68.0,32.0,34.0,66.0,10.0,90.0,70.0,30.0,23.0,77.0,41.0,1,3.13,,nu_tests_taken,0,,,53.0,1230.0,,,,,,,,,,,,,,none,95.0,95.0,,5.0,13.0,300.5,0,Rural area,0,True,-0.1199802654808805,2.0,Demanding,2,ap+test_participation,designed,,96.0978835978836,,94.19680403700589
240817,Christian Life Academy,,44.6628,-93.1539,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,38.0,,,,,50.0,0,Small city/town,0,True,,,,0,none,designed,,,,
240820,FARMINGTON HIGH SCHOOL,MN,44.647159576416,-93.1998596191406,US - Midwest,True,True,False,public,True,True,11.0,89.0,20.0,80.0,4.0,96.0,14.0,86.0,14.0,86.0,12.6,1,1.85,0.2782164421737111,nu_tests_taken,1,0.04644681839294,0.2169066418950302,1.0,1170.0,92.0,20.529493729679515,2153.0,537.0,544.0,534.0,538.0,5.9,,2711820.0,130067000.0,16358.571248899509,15850.836372783298,census_f33_per_resident_child_proxy,63.0,,,,,300.5,0,Small city/town,0,True,-0.5691137449665603,1.0,Average,3,ap+crdc_coursework+test_participation,designed,Q3 (mid funding),67.48236331569665,79.19422730006012,80.87787918296392
240828,Kennedy High School,MN,46.290885925293,-96.0633697509766,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.1610644257703081,0.2142857142857142,,,92.0,30.11204481792717,714.0,207.0,180.0,175.0,152.0,9.4,,2711880.0,48352000.0,15006.828057107386,14356.921166977032,census_f33_per_resident_child_proxy,82.5,,,,,300.5,0,Medium city,0,True,0.0327593279923963,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q2 (mid funding),,,
240830,Hillcrest Lutheran Academy,,46.2778625488281,-96.0857467651367,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,63.0,,,,,50.0,0,Small city/town,0,True,,,,0,none,designed,,,,
240833,Twin Oaks School,,46.276,-96.0904,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
240840,FERTILE-BELTRAMI SECONDARY,MN,47.5324516296387,-96.2806777954102,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,0,,0.1964285714285714,,,90.0,30.48780487804878,168.0,42.0,37.0,45.0,44.0,12.0,,2711910.0,9271000.0,18504.99001996008,16714.570858283434,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Rural area,0,True,-0.0218212567361834,2.0,Demanding,1,test_participation,designed,Q3 (mid funding),,,
240850,Fisher Secondary,MN,47.8381,-96.8803,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.0952380952380952,0.1746031746031746,,,69.5,45.45454545454545,63.0,14.0,16.0,19.0,14.0,12.0,,2712180.0,4768000.0,24080.80808080808,23075.757575757576,census_f33_per_resident_child_proxy,38.0,,,,,50.0,0,Rural area,0,True,-0.2937328573191493,1.0,Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
240855,FLOODWOOD SECONDARY,MN,46.9376983642578,-92.8703002929688,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,0,,0.1111111111111111,,,90.0,40.0,54.0,16.0,11.0,14.0,13.0,9.2,,2712210.0,3309000.0,15757.142857142857,14961.90476190476,census_f33_per_resident_child_proxy,,,,,,50.0,0,Rural area,0,True,-0.5874781338007692,1.0,Average,1,test_participation,designed,Q3 (mid funding),,,
240860,FOLEY SENIOR HIGH,MN,45.6919,-93.9148,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.2295918367346938,0.2261904761904762,,,92.0,23.299319727891156,588.0,139.0,153.0,141.0,155.0,7.4,,2712240.0,30495000.0,15293.380140421265,14521.063189568706,census_f33_per_resident_child_proxy,63.0,,,,,300.5,0,Small city/town,0,True,0.2826656412302331,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q2 (mid funding),,,
240865,Forest Lake Area High School,MN,45.2685,-92.9749,US - Midwest,True,True,False,public,True,True,29.0,71.0,22.0,78.0,8.0,92.0,15.0,85.0,20.0,80.0,18.8,1,2.14,0.1479224376731301,nu_tests_taken,1,0.1240997229916897,0.1490304709141274,2.0,1180.0,89.0,22.548476454293628,1805.0,468.0,479.0,439.0,419.0,3.9,,2712270.0,117616000.0,13533.08019790588,12934.645035093776,census_f33_per_resident_child_proxy,38.0,64.5,,,13.0,300.5,0,Suburban community,0,True,-0.570469107807049,1.0,Average,3,ap+crdc_coursework+test_participation,designed,Q2 (mid funding),76.43298059964727,88.68680641183724,85.57149065623642
240868,Faith Christian School,,45.7028,-93.6958,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,63.0,,,,,50.0,0,Rural area,0,True,,,,0,none,designed,,,,
240870,FOSSTON SECONDARY,MN,47.5749816894531,-95.748161315918,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.2453987730061349,0.0858895705521472,,,95.0,49.609375,163.0,37.0,42.0,44.0,40.0,12.0,,2712300.0,12391000.0,18089.05109489051,16527.007299270073,census_f33_per_resident_child_proxy,82.5,,,,,50.0,0,Rural area,0,True,-0.0974147333991664,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
240880,FRAZEE SECONDARY,MN,46.7278594970703,-95.7006530761719,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.1346938775510204,0.0,,,77.0,37.00787401574803,245.0,61.0,65.0,68.0,51.0,13.5,,2712360.0,14985000.0,11968.84984025559,11068.690095846645,census_f33_per_resident_child_proxy,82.5,,,,,50.0,0,Small city/town,0,True,-0.7051073320276685,0.0,Below Average,2,crdc_coursework+test_participation,designed,Q1 (lowest funding),,,
240887,Al-Amal School,,45.095,-93.2396,US - Midwest,False,False,True,private,True,True,86.0,14.0,32.0,68.0,43.0,57.0,77.0,23.0,37.0,63.0,55.0,1,1.52,,nu_tests_taken,0,,,,1250.0,,,,,,,,,,,,,,none,,,,,,,0,,0,True,-1.1722302395536173,0.0,Below Average,1,ap,designed,,97.79541446208113,,96.3944076526858
240888,Totino-Grace High School,,45.095,-93.2396,US - Midwest,False,False,True,private,True,True,35.0,65.0,13.0,87.0,9.0,91.0,35.0,65.0,13.0,87.0,21.0,1,3.39,,nu_tests_taken,0,,,3.0,1190.0,,,,,,,,,,,,,,none,82.5,95.0,,,13.0,300.5,0,Suburban community,0,True,-0.7503846556600413,0.0,Below Average,2,ap+test_participation,designed,,83.50970017636683,,86.2766740250184
240900,FULDA SECONDARY,MN,43.8723564147949,-95.6059341430664,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.3106796116504854,0.2815533980582524,,,90.0,40.12738853503185,103.0,27.0,24.0,28.0,24.0,11.5,,2712480.0,7396000.0,17484.63356973995,16304.964539007093,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Rural area,0,True,0.704682653028197,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
240930,GLENCOE-SILVER LAKE SENIOR HIGH,MN,44.778,-94.1616,US - Midwest,True,True,False,public,True,True,42.0,58.0,75.0,25.0,45.0,55.0,8.0,92.0,40.0,60.0,42.0,1,1.23,0.0619658119658119,nu_tests_taken,1,0.188034188034188,0.1602564102564102,,1150.0,92.0,28.846153846153847,468.0,107.0,115.0,114.0,132.0,6.9,,2700128.0,26421000.0,12720.751083293211,12040.92441020703,census_f33_per_resident_child_proxy,63.0,,,,,300.5,0,Small city/town,0,True,-0.6978752786391648,0.0,Below Average,3,ap+crdc_coursework+test_participation,designed,Q2 (mid funding),45.811287477954146,65.9062885326757,60.228108903605595
240933,GLENVILLE-EMMONS SECONDARY,MN,43.5577,-93.2618,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,0,,0.2461538461538461,,,90.0,41.34615384615385,65.0,15.0,23.0,12.0,15.0,12.2,,2700148.0,5026000.0,14360.0,13722.857142857143,census_f33_per_resident_child_proxy,38.0,,,,,50.0,0,Rural area,0,True,0.3078585474635339,3.0,Very Demanding,1,test_participation,designed,Q2 (mid funding),,,
240935,MINNEWASKA SECONDARY,MN,45.6429,-95.3868,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,1,,0.2287735849056603,crdc_participation,1,0.0448113207547169,0.1650943396226415,,,92.0,23.349056603773583,424.0,98.0,114.0,110.0,102.0,7.8,,2700019.0,26825000.0,16558.64197530864,15479.012345679012,census_f33_per_resident_child_proxy,63.0,,,,1.5,50.0,0,Rural area,0,True,-0.8347780286799308,0.0,Below Average,3,ap+crdc_coursework+test_participation,designed,Q3 (mid funding),,,
240940,DILWORTH-GLYNDON-FELTON SENIOR HIGH,MN,46.882,-96.5583,US - Midwest,True,True,False,public,True,True,48.0,52.0,27.0,73.0,46.0,54.0,20.0,80.0,25.0,75.0,33.2,0,,,none,1,0.1804008908685968,0.133630289532294,,1160.0,92.0,22.271714922048996,449.0,117.0,118.0,115.0,99.0,9.5,,2710260.0,26232000.0,19091.70305676856,17971.615720524016,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Small city/town,0,True,-0.1538099521709248,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q3 (mid funding),56.87830687830689,71.13650030066145,68.65012615643397
240943,PERPICH CENTER FOR ARTS EDUCATION,MN,45.0096,-93.3424,US - Midwest,True,True,False,public,True,True,57.0,43.0,17.0,83.0,26.0,74.0,43.0,57.0,16.0,84.0,31.8,1,2.22,,nu_tests_taken,0,,,,1160.0,,18.181818181818183,154.0,,,64.0,90.0,,,,,,,none,,,,,4.0,50.0,0,Suburban community,0,True,-1.1213375035501605,0.0,Below Average,1,ap,designed,,56.87830687830689,,68.21192052980133
240950,GOODHUE SECONDARY,MN,44.4010047912598,-92.6286392211914,US - Midwest,True,True,False,public,True,True,7.0,93.0,38.0,62.0,60.0,40.0,2.0,98.0,28.0,72.0,27.0,1,1.42,,nu_tests_taken,1,0.0573770491803278,0.1393442622950819,,1160.0,95.0,19.337016574585636,244.0,64.0,68.0,54.0,58.0,6.7,,2712900.0,12926000.0,19496.229260935143,19066.365007541477,census_f33_per_resident_child_proxy,,,,,,50.0,0,Rural area,0,True,-0.775141718835203,0.0,Below Average,3,ap+crdc_coursework+test_participation,designed,Q4 (highest funding),56.87830687830689,60.13927576601671,68.21192052980133
240955,GOODRIDGE SECONDARY,MN,48.1441307067871,-95.8090209960938,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,0,,0.2567567567567567,,,75.0,31.57894736842105,74.0,22.0,21.0,18.0,13.0,9.5,,2713020.0,5834000.0,35573.170731707316,33615.85365853659,census_f33_per_resident_child_proxy,38.0,,,,,50.0,0,Rural area,0,True,0.3781561076243814,3.0,Very Demanding,1,test_participation,designed,Q4 (highest funding),,,
240965,6-12th Grade Building,MN,45.5679130554199,-96.4349899291992,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.3157894736842105,0.1447368421052631,,,90.0,28.571428571428573,76.0,25.0,17.0,10.0,24.0,13.2,,2700150.0,7118000.0,17974.747474747473,16994.949494949495,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Rural area,0,True,0.301940744205865,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
240975,Granada Huntley East Chain High Sch,MN,43.6954536437988,-94.3478469848633,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.1224489795918367,0.1530612244897959,,,90.0,51.02040816326531,98.0,31.0,23.0,25.0,19.0,14.6,,2713040.0,7200000.0,22153.846153846152,21030.76923076923,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Rural area,0,True,-0.2748837211979673,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
240980,Cook County Senior High,MN,47.7554168701172,-90.335563659668,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,1,,0.2824858757062147,crdc_participation,1,0.0508474576271186,0.1129943502824858,,,84.5,38.4180790960452,177.0,44.0,43.0,42.0,48.0,11.0,,2713110.0,11485000.0,18614.26256077796,16722.85251215559,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Small city/town,0,True,-0.2822101905072094,1.0,Average,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
240985,GRAND MEADOW SENIOR HIGH,MN,43.7049865722656,-92.5728454589844,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,1,,0.0857142857142857,crdc_participation,1,0.0857142857142857,0.1714285714285714,,,90.0,25.0,140.0,30.0,39.0,40.0,31.0,10.2,,2713140.0,7345000.0,17241.784037558686,16603.286384976527,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Rural area,0,True,-0.4037501777930352,1.0,Average,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
240989,Grace Bible Chapel-Christian,,47.2224884033203,-93.5688781738281,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,95.0,,,,,50.0,0,Small city/town,0,True,,,,0,none,designed,,,,
240990,GRAND RAPIDS SENIOR HIGH,MN,47.2348,-93.5115,US - Midwest,True,True,False,public,True,True,20.0,80.0,34.0,66.0,53.0,47.0,14.0,86.0,51.0,49.0,34.4,0,,,none,1,0.074243813015582,0.2181484876260311,,1190.0,92.0,35.83868010999083,1091.0,262.0,289.0,265.0,275.0,10.7,,2713170.0,81765000.0,19889.321333009,18015.81123814157,census_f33_per_resident_child_proxy,38.0,34.5,24.5,,,300.5,0,Rural area,0,True,-0.2258854001354358,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q3 (mid funding),83.50970017636683,90.73962717979555,85.55508830950377
240992,Christian Community School,,47.2348,-93.5115,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,82.5,,,,,,0,Small city/town,0,True,,,,0,none,designed,,,,
240995,Yellow Medicine East Secondary,MN,44.8087,-95.5516,US - Midwest,True,True,False,public,True,True,21.0,79.0,55.0,45.0,56.0,44.0,14.0,86.0,47.0,53.0,38.6,1,,0.2437810945273631,crdc_participation,1,0.2388059701492537,0.2437810945273631,,1130.0,95.0,38.006230529595015,201.0,62.0,42.0,52.0,45.0,10.1,,2700099.0,13394000.0,12659.735349716446,11602.079395085066,census_f33_per_resident_child_proxy,63.0,,,,,300.5,0,Rural area,0,True,0.3410033895110228,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q1 (lowest funding),26.300705467372133,54.30178689609531,34.91379310344828
240997,Grace Christian School,,45.8566,-93.0813,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,Rural area,0,True,,,,0,none,designed,,,,
241000,Greenbush-Middle River Secondary,MN,48.6957,-96.1871,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,1,,0.2463768115942029,crdc_participation,0,,0.2753623188405797,,,90.0,21.568627450980394,69.0,17.0,15.0,14.0,23.0,7.1,,2700107.0,5188000.0,13167.51269035533,12477.157360406092,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Small city/town,0,True,0.4228055113479398,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q2 (mid funding),,,
241012,GRYGLA SECONDARY,MN,48.2999534606934,-95.6189575195313,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.1041666666666666,0.2291666666666666,,,75.0,46.26865671641791,48.0,14.0,15.0,8.0,11.0,8.0,,2718920.0,3790000.0,26503.496503496503,24377.622377622374,census_f33_per_resident_child_proxy,82.5,,,,,50.0,0,Rural area,0,True,-0.0989535293184525,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
241020,KITTSON CENTRAL SECONDARY,MN,48.7749,-96.9445,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.3333333333333333,0.1746031746031746,,,75.0,25.925925925925927,63.0,19.0,15.0,13.0,16.0,10.0,,2791447.0,5767000.0,23732.510288065845,22962.962962962964,census_f33_per_resident_child_proxy,82.5,,,,,50.0,0,Rural area,0,True,0.4479849548088396,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
241030,HANCOCK SEC.,MN,45.4985,-95.8008,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.4,0.1615384615384615,,,90.0,22.058823529411764,130.0,34.0,30.0,36.0,30.0,5.7,,2713380.0,7366000.0,23993.485342019543,23100.97719869707,census_f33_per_resident_child_proxy,95.0,,,,,50.0,0,Small city/town,0,True,0.6156877707363443,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
241045,FILLMORE CENTRAL SENIOR HIGH,MN,43.5548400878906,-92.0099029541016,US - Midwest,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.15625,0.15625,,,95.0,30.303030303030305,192.0,55.0,42.0,41.0,54.0,8.7,,2700100.0,12079000.0,13346.961325966851,11297.237569060771,census_f33_per_resident_child_proxy,63.0,,,,,50.0,0,Small city/town,0,True,-0.1598285922495175,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q1 (lowest funding),,,
241050,Hastings High School,MN,44.7441139221191,-92.8908081054688,US - Midwest,True,True,False,public,True,True,22.0,78.0,21.0,79.0,7.0,93.0,13.0,87.0,19.0,81.0,16.4,1,3.25,0.1660261337432744,nu_tests_taken,1,0.1229823212913143,0.1214450422751729,2.0,1180.0,96.0,23.82782475019216,1301.0,307.0,333.0,346.0,315.0,5.9,,2713530.0,79151000.0,14649.45400703313,13812.326485285952,census_f33_per_resident_child_proxy,63.0,64.5,,,8.0,300.5,0,Suburban community,0,True,-0.5484916783988854,1.0,Average,3,ap+crdc_coursework+test_participation,designed,Q2 (mid funding),76.43298059964727,88.68680641183724,85.57149065623642
