destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,summative_designation,summative_designation_student_group_s,title_i_status,state_senate_district,state_house_district,ebf_tier,pct_ebf_capacity_to_meet_expectations,count_school_enrollment,site_level_per_pupil_expenditures_federal,site_level_per_pupil_expenditures_state_local,site_level_per_pupil_expenditures_subtotal,district_centralized_per_pupil_expenditure_federal,district_centralized_per_pupil_expenditure_state_local,district_centralized_per_pupil_expenditure_subtotal,total_per_pupil_expenditures_federal,total_per_pupil_expenditures_state_local,total_per_pupil_expenditures_subtotal,exclusions,total_expenditures_sber,local_property_taxes,pct_local_property_taxes,other_local_funding,pct_other_local_funding,evidence_based_funding,pct_evidence_based_funding,other_state_funding,pct_other_state_funding,federal_funding,pct_federal_funding,total_revenue_source,eav_per_pupil,total_school_tax_rate_per_100,instructional_expenditure_per_pupil,operating_expenditures,instruction,pct_instruction,general_admin,pct_general_admin,supporting_services,pct_supporting_services,other_expenditures,pct_other_expenditures,education_fund,pct_education_fund,operations_b_m,pct_operations_b_m,transportation,pct_transportation,debt_service,pct_debt_service,tort,pct_tort,munic_ret_soc_security,pct_munic_ret_soc_security,fire_prev_safety,pct_fire_prev_safety,capital_projects_fund,pct_capital_projects_fund,total_expenditures_afr,per_pupil_pension_obligation_amount,total_pension_obligation_amount
Finance1,04-101-2050-25-2064,School,West View Elem School,Rockford SD 205,Rockford,Winnebago,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,34,67,,,502,1504.89,9979.34,11484.23,682.76,3717.34,4400.1,2187.65,13696.68,15884.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,04-101-2050-25-2066,School,Whitehead Elem School,Rockford SD 205,Rockford,Winnebago,Unit District,Elementary School,K - 5,Targeted,Black/African American,Title 1 Schoolwide,34,67,,,681.5,1145.34,8390.24,9535.59,562.71,3738.72,4301.43,1708.06,12128.96,13837.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,04-101-2050-25-3079,School,Wm Nashold Early Childhood Center,Rockford SD 205,Rockford,Winnebago,Unit District,Special School,PK,,,Title 1 Ineligible Due to Ranking,34,67,,,551,264.56,8661.11,8925.67,725.29,4664.1,5389.38,989.85,13325.21,14315.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,49-081-3000-26-0000,District,,Rockridge CUSD 300,Taylor Ridge,Rock Island,Unit District,,,,,,47,94,3,95.7,1074.6,0,6443.36,6443.36,399.83,5186.2,5586.03,399.83,11629.56,12029.4,5425121.71,18351912.22,11908713,65.3,2556906,14,1372233,7.5,806654,4.4,1589997,8.7,18234503,258979.59,4.48,7222.24,12320.01,7009257,42.5,892221,5.4,4141511,25.1,4467342,27.1,9628483,58.3,2420472,14.7,1373746,8.3,1687481,10.2,760539,4.6,292404,1.8,77122,0.5,270084,1.6,16510331,631.25,674807.86
Finance1,49-081-3000-26-2003,School,Andalusia Elem School,Rockridge CUSD 300,Andalusia,Rock Island,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Targeted,47,94,,,268.1,0,4326.92,4326.92,399.83,4661.58,5061.41,399.83,8988.5,9388.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,49-081-3000-26-2005,School,Illinois City Elem School,Rockridge CUSD 300,Illinois City,Rock Island,Unit District,Elementary School,K - 2,,,Title 1 Targeted,47,94,,,109,0,7363.66,7363.66,399.83,4661.58,5061.41,399.83,12025.24,12425.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,49-081-3000-26-0001,School,Rockridge High School,Rockridge CUSD 300,Taylor Ridge,Rock Island,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Ineligible Due to Ranking,47,94,,,326.5,0,7720.95,7720.95,399.83,5667.39,6067.22,399.83,13388.34,13788.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,49-081-3000-26-1002,School,Rockridge Jr High School,Rockridge CUSD 300,Taylor Ridge,Rock Island,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Ineligible Due to Ranking,47,94,,,234,0,6899.34,6899.34,399.83,5667.39,6067.22,399.83,12566.73,12966.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,49-081-3000-26-2006,School,Taylor Ridge Elem School,Rockridge CUSD 300,Taylor Ridge,Rock Island,Unit District,Elementary School,K - 2,Commendable,All Students,Title 1 Targeted,47,94,,,137,0,6029.34,6029.34,399.83,4661.58,5061.41,399.83,10690.92,11090.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,04-101-1400-04-0000,District,,Rockton SD 140,Rockton,Winnebago,Elementary District,,,,,,45,90,1,69.2,1542.93,48.92,7505.86,7554.77,330.97,5371.94,5702.9,379.88,12877.79,13257.67,823635.68,21279297.48,10447795,51,1173784,5.7,6451741,31.5,1066573,5.2,1329833,6.5,20469726,195407.49,3.43,7128.94,11854.98,10475404,52.7,532877,2.7,6425790,32.3,2444330,12.3,16331781,82.2,1426196,7.2,1243259,6.3,389910,2,0,0,487255,2.5,0,0,0,0,19878401,648.6,1024141.55
Finance1,04-101-1400-04-2001,School,Rockton Elem School,Rockton SD 140,Rockton,Winnebago,Elementary District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,45,90,,,481.65,65.89,8352.54,8418.44,330.97,5371.94,5702.9,396.86,13724.48,14121.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,04-101-1400-04-1001,School,Stephen Mack Middle School,Rockton SD 140,Rockton,Winnebago,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,45,90,,,547.73,69.65,7339.99,7409.64,330.97,5371.94,5702.9,400.62,12711.93,13112.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,04-101-1400-04-2002,School,Whitman Post Elem School,Rockton SD 140,Rockton,Winnebago,Elementary District,Elementary School,3 - 5,Commendable,All Students,Title 1 Schoolwide,45,90,,,513.55,10.87,6888.67,6899.54,330.97,5371.94,5702.9,341.84,12260.6,12602.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-041-0020-04-0000,District,,Rome CCSD 2,Dix,Jefferson,Elementary District,,,,,,58,116,1,76.7,283.5,484.92,9134.55,9619.46,10.07,5290.84,5300.91,494.98,14425.38,14920.37,184177.59,4414101.67,883563,19.1,199991,4.3,2444106,52.8,431909,9.3,665596,14.4,4625165,144971.38,1.85,7527.47,12955.31,2148113,36.1,179214,3,1312822,22.1,2304923,38.8,3342042,56.2,848867,14.3,459515,7.7,149908,2.5,37138,0.6,95737,1.6,1011865,17,0,0,5945072,604.13,186071.35
Finance1,13-041-0020-04-2001,School,Rome Comm Cons Elem School,Rome CCSD 2,Dix,Jefferson,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,58,116,,,283.5,484.92,9134.55,9619.46,10.07,5290.84,5300.91,494.98,14425.38,14920.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-0720-02-0000,District,,Rondout SD 72,Lake Forest,Lake,Elementary District,,,,,,29,58,4,245.6,150,0,30508.21,30508.21,50.37,10877.49,10927.86,50.37,41385.7,41436.07,465034.35,6680444.68,6042612,89.2,276267,4.1,104021,1.5,115204,1.7,233399,3.4,6771503,2251595.15,1.81,26156.92,40905.53,3654383,52.5,341520,4.9,2069065,29.7,891603,12.8,5168423,74.3,723374,10.4,362925,5.2,377308,5.4,80534,1.2,138226,2,0,0,105781,1.5,6956571,2315.09,331058.1
Finance1,34-049-0720-02-2001,School,Rondout Elem School,Rondout SD 72,Lake Forest,Lake,Elementary District,Elementary School,K - 8,Commendable,All Students,Not a Participant in Title One Program,29,58,,,150,0,30508.21,30508.21,50.37,10877.49,10927.86,50.37,41385.7,41436.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-053-4250-04-0000,District,,Rooks Creek CCSD 425,Graymont,Livingston,Elementary District,,,,,,53,105,4,101.1,51.5,2714.58,9572.31,12286.88,968.26,11200.47,12168.72,3682.83,20772.77,24455.61,538923.77,1798387.51,829578,70.8,116146,9.9,31761,2.7,106924,9.1,87807,7.5,1172216,414172.39,3.35,10293.21,18792.55,609564,47.3,208988,16.2,300825,23.3,169368,13.1,970487,75.3,114399,8.9,116165,9,24380,1.9,12200,0.9,20739,1.6,0,0,30375,2.4,1288745,1136.67,57970.41
Finance1,17-053-4250-04-2001,School,Graymont Elem School,Rooks Creek CCSD 425,Graymont,Livingston,Elementary District,Elementary School,K - 8,Commendable,All Students,Not a Participant in Title One Program,53,105,,,51.5,2714.58,9572.31,12286.88,968.26,11200.47,12168.72,3682.83,20772.77,24455.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0120-02-0000,District,,Roselle SD 12,Roselle,Dupage,Elementary District,,,,,,24,48,4,100.6,728.51,115.48,8859.33,8974.8,439.67,6559.09,6998.76,555.14,15418.42,15973.56,1949459.89,13586361.42,11443679,83.3,879124,6.4,592486,4.3,378032,2.8,438460,3.2,13731781,515163.44,3.42,8420.15,15977.5,5353277,41.6,634750,4.9,3861825,30,3019524,23.5,9945187,77.3,755538,5.9,583172,4.5,1418579,11,0,0,166900,1.3,0,0,0,0,12869376,901.81,602408.93
Finance1,19-022-0120-02-1005,School,Roselle Middle School,Roselle SD 12,Roselle,Dupage,Elementary District,Middle/Junior High School,6 - 8,Exemplary,All Students,Title 1 Targeted,24,48,,,232.72,102.29,10157.2,10259.49,439.67,6559.09,6998.76,541.95,16716.29,17258.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0120-02-2004,School,Spring Hills Elem School,Roselle SD 12,Roselle,Dupage,Elementary District,Elementary School,PK - 5,Exemplary,All Students,Title 1 Targeted,24,48,,,495.79,121.67,8250.12,8371.78,439.67,6559.09,6998.76,561.33,14809.21,15370.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-0780-02-0000,District,,Rosemont ESD 78,Rosemont,Cook,Elementary District,,,,,,10,20,4,298.8,205.5,460.54,23092.18,23552.72,1.16,5847.23,5848.39,461.7,28939.41,29401.11,4329318.56,10371246.6,10198386,77.7,2258515,17.2,283132,2.2,77293,0.6,306017,2.3,13123343,3314628.42,1.6,19669.56,38359.46,3541307,36.2,405845,4.2,1374221,14.1,4448052,45.5,5010393,51.3,519312,5.3,131845,1.3,2899168,29.7,0,0,105242,1.1,0,0,1103465,11.3,9769425,1270.25,273102.73
Finance1,06-016-0780-02-2001,School,Rosemont Elem School,Rosemont ESD 78,Rosemont,Cook,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Targeted,10,20,,,205.5,460.54,23092.18,23552.72,1.16,5847.23,5848.39,461.7,28939.41,29401.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,54-092-0070-26-0000,District,,Rossville-Alvin CUSD 7,Rossville,Vermilion,Unit District,,,,,,51,101,1,77.4,394.75,917.33,12346.22,13263.55,0,1230.74,1230.74,917.33,13576.96,14494.29,596973.1,6318593.26,2904321,46.9,414419,6.7,1933848,31.2,445430,7.2,497870,8,6195888,201731.75,5.26,7933.42,13223.36,2006521,37.6,512269,9.6,814050,15.2,2008867,37.6,3926591,73.5,406317,7.6,195580,3.7,328506,6.1,389827,7.3,76939,1.4,17947,0.3,0,0,5341707,622.29,185441.9
Finance1,54-092-8000-80-0001,School,Bismarck Henning Rossville Alvin Cooperative High School,Rossville-Alvin CUSD 7,Bismarck,Vermilion,Administrative Agent,High School,9 - 12,Commendable,All Students,Not a Participant in Title One Program,51,101,,,107.5,0,10263.85,10263.85,0,1230.74,1230.74,0,11494.59,11494.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,54-092-0070-26-2001,School,Rossville-Alvin Elem School,Rossville-Alvin CUSD 7,Rossville,Vermilion,Unit District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,51,101,,,287.25,1260.63,13125.52,14386.15,0,1230.74,1230.74,1260.63,14356.26,15616.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1160-26-0000,District,,Round Lake CUSD 116,Round Lake,Lake,Unit District,,,,,,31,62,1,74.7,6253,1200.71,13487.06,14687.77,269.65,6630.1,6899.75,1470.36,20117.16,21587.52,15644951.25,150631738.74,32860569,23.1,4238377,3,78017820,54.7,13365567,9.4,14047414,9.9,142529747,98507.02,5.96,12353.08,21586.89,67553417,46.2,2225201,1.5,52174446,35.7,24187577,16.6,109527627,74.9,8010978,5.5,8064416,5.5,7480910,5.1,1312358,0.9,3318429,2.3,158467,0.1,8267456,5.7,146140641,1083.83,6509495.74
Finance1,34-049-1160-26-2002,School,Indian Hill Elem School,Round Lake CUSD 116,Round Lake Heights,Lake,Unit District,Elementary School,3 - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,31,62,,,521,1293.14,10515.17,11808.32,269.65,6630.1,6899.75,1562.79,17145.27,18708.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1160-26-1004,School,Magee Middle School,Round Lake CUSD 116,Round Lake,Lake,Unit District,Middle/Junior High School,6 - 8,Targeted,"Black/African American, Children with Disabilities",Title 1 Schoolwide,31,62,,,634.9,1426.81,15652.5,17079.31,269.65,6630.1,6899.75,1696.46,22282.59,23979.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1160-26-2001,School,Raymond Ellis Elem School,Round Lake CUSD 116,Round Lake Beach,Lake,Unit District,Elementary School,K - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,31,62,,,663.75,1426.19,11739.29,13165.48,269.65,6630.1,6899.75,1695.84,18369.39,20065.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1160-26-2004,School,Round Lake Beach Elem School,Round Lake CUSD 116,Round Lake Beach,Lake,Unit District,Elementary School,K - 2,Commendable,All Students,Title 1 Schoolwide,31,62,,,475.75,1319.27,11520.37,12839.64,269.65,6630.1,6899.75,1588.92,18150.47,19739.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1160-26-1003,School,Round Lake Middle School,Round Lake CUSD 116,Round Lake Heights,Lake,Unit District,Middle/Junior High School,6 - 8,Targeted,"Black/African American, Children with Disabilities",Title 1 Schoolwide,31,62,,,782.98,1372.57,14551.88,15924.46,269.65,6630.1,6899.75,1642.23,21181.98,22824.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1160-26-0006,School,Round Lake Senior High School,Round Lake CUSD 116,Round Lake,Lake,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,31,62,,,2146.62,913.27,12544.78,13458.05,269.65,6630.1,6899.75,1182.92,19174.88,20357.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1160-26-2006,School,Village Elementary School,Round Lake CUSD 116,Round Lake,Lake,Unit District,Elementary School,3 - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,31,62,,,408,1068.36,11640.22,12708.58,269.65,6630.1,6899.75,1338.01,18270.32,19608.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,34-049-1160-26-2005,School,W J Murphy Elem School,Round Lake CUSD 116,Round Lake Park,Lake,Unit District,Elementary School,K - 2,Commendable,All Students,Title 1 Schoolwide,31,62,,,415.5,1494.93,12669.03,14163.96,269.65,6630.1,6899.75,1764.58,19299.13,21063.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,41-057-0010-26-0000,District,,Roxana CUSD 1,Roxana,Madison,Unit District,,,,,,56,111,4,115.4,1652.25,907.99,12921.54,13829.52,57.01,2865.28,2922.29,965,15786.81,16751.81,7215493.7,34893677.68,25480756,70.9,2174552,6.1,2089423,5.8,971888,2.7,5206062,14.5,35922681,393105.26,3.95,10634.57,18237.86,15600070,50.7,1049234,3.4,10396107,33.8,3702058,12,22170106,72.1,3492790,11.4,1147726,3.7,1733658,5.6,1273926,4.1,907215,3,22048,0.1,0,0,30747469,918.31,1555622.91
Finance1,41-057-0010-26-2004,School,Central Intermediate School,Roxana CUSD 1,Roxana,Madison,Unit District,Elementary School,3 - 5,Commendable,All Students,Title 1 Schoolwide,56,111,,,371,1097.71,10856.07,11953.78,57.01,2865.28,2922.29,1154.72,13721.35,14876.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,41-057-0010-26-1001,School,Roxana Junior High School,Roxana CUSD 1,Roxana,Madison,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,56,111,,,390,1433.47,13267.5,14700.97,57.01,2865.28,2922.29,1490.48,16132.78,17623.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,41-057-0010-26-0001,School,Roxana Sr High School,Roxana CUSD 1,Roxana,Madison,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,56,111,,,489.5,175.46,14272.15,14447.61,57.01,2865.28,2922.29,232.47,17137.43,17369.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,41-057-0010-26-2006,School,South Primary School,Roxana CUSD 1,South Roxana,Madison,Unit District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,56,111,,,401.75,1115.2,12847.45,13962.65,57.01,2865.28,2922.29,1172.21,15712.73,16884.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,35-050-2300-04-0000,District,,Rutland CCSD 230,Ottawa,La Salle,Elementary District,,,,,,38,76,4,205.1,66.825,1009.77,25536.53,26546.3,0,2160.34,2160.34,1009.77,27696.87,28706.64,54664.09,1972985.31,1652285,77.2,215173,10.1,72794,3.4,135269,6.3,64602,3,2140123,652547.58,2.82,16901.45,27088.65,1038256,54.2,126479,6.6,494347,25.8,258041,13.5,1381045,72,256742,13.4,127552,6.7,36720,1.9,71941,3.8,43123,2.2,0,0,0,0,1917123,1374.76,89359.24
Finance1,35-050-2300-04-2001,School,Rutland Elem School,Rutland CCSD 230,Ottawa,La Salle,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Targeted,38,76,,,66.83,1009.77,25536.53,26546.3,0,2160.34,2160.34,1009.77,27696.87,28706.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-058-6000-16-0000,District,,Salem CHSD 600,Salem,Marion,High School District,,,,,,55,110,1,70.1,683.96,279.91,9356.7,9636.6,312.17,3243.85,3556.02,592.08,12600.55,13192.63,3230689.07,12253916.84,5439727,44.3,1239842,10.1,4276667,34.8,628615,5.1,703456,5.7,12288307,373928.24,2,7630.48,13441.18,4851688,39.6,441612,3.6,3010606,24.6,3951402,32.2,8028892,65.5,2502040,20.4,396807,3.2,625994,5.1,252773,2.1,268216,2.2,86624,0.7,93962,0.8,12255308,631.21,434273.19
Finance1,13-058-6000-16-0001,School,Salem Community High School,Salem CHSD 600,Salem,Marion,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,55,110,,,683.96,279.91,9356.7,9636.6,312.17,3243.85,3556.02,592.08,12600.55,13192.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-058-1110-02-0000,District,,Salem SD 111,Salem,Marion,Elementary District,,,,,,55,110,1,73.8,937,623.72,9068.16,9691.88,496.34,5015.84,5512.18,1120.06,14084,15204.06,999810.46,15246013.85,3539027,26.4,955052,7.1,6309795,47,851482,6.3,1765628,13.2,13420984,143529.35,2.37,9011.23,13901.45,7659274,56.9,271324,2,3876768,28.8,1646725,12.2,10903044,81,390421,2.9,957141,7.1,514025,3.8,77877,0.6,361666,2.7,0,0,249917,1.9,13454091,707.82,672431.44
Finance1,13-058-1110-02-2005,School,Franklin Park Middle School,Salem SD 111,Salem,Marion,Elementary District,Elementary School,PK - 8,Targeted,Children with Disabilities,Title 1 Schoolwide,55,110,,,524,419.49,9665.6,10085.09,443.77,4484.58,4928.35,863.26,14150.18,15013.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-058-1110-02-2004,School,Hawthorn Elem School,Salem SD 111,Salem,Marion,Elementary District,Elementary School,K - 3,Commendable,All Students,Title 1 Schoolwide,55,110,,,413,882.84,8310.15,9192.99,563.04,5689.88,6252.92,1445.88,14000.03,15445.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0480-02-0000,District,,Salt Creek SD 48,Villa Park,Dupage,Elementary District,,,,,,23,46,4,168.1,526.59,602.3,12246.14,12848.44,108.17,11529.05,11637.22,710.48,23775.19,24485.67,10476980.35,23370887.86,12497596,81.6,1001964,6.5,484502,3.2,273356,1.8,1065150,7,15322568,1748087.28,1.35,12489.35,27409.1,5764710,38.8,1136731,7.7,6040169,40.7,1898384,12.8,11478286,77.3,1974369,13.3,897982,6.1,302388,2,0,0,186969,1.3,0,0,0,0,14839994,1131.24,548652.02
Finance1,19-022-0480-02-1003,School,John E Albright Middle School,Salt Creek SD 48,Villa Park,Dupage,Elementary District,Middle/Junior High School,5 - 8,Exemplary,All Students,Title 1 Schoolwide,23,46,,,197.5,658.03,14628.05,15286.08,108.17,11529.05,11637.22,766.2,26157.1,26923.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0480-02-2001,School,Salt Creek Elem School,Salt Creek SD 48,Elmhurst,Dupage,Elementary District,Elementary School,PK - 1,Commendable,All Students,Title 1 Schoolwide,23,45,,,151,509.12,12198.59,12707.71,108.17,11529.05,11637.22,617.29,23727.64,24344.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0480-02-2002,School,Stella May Swartz Elem School,Salt Creek SD 48,Oakbrook Terrace,Dupage,Elementary District,Elementary School,2 - 4,Commendable,All Students,Title 1 Schoolwide,23,45,,,178.09,619.51,9644.95,10264.46,108.17,11529.05,11637.22,727.69,21174,21901.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,54-092-5120-26-0000,District,,Salt Fork Community Unit District  512,Catlin,Vermilion,Unit District,,,,,,51,102,1,77.7,877,295.91,7269.44,7565.35,18.89,6055.77,6074.66,314.8,13325.21,13640.01,1145292,13107582.45,7397224,60.8,624973,5.1,2772608,22.8,677717,5.6,702409,5.8,12174931,166160.75,5.36,7364.26,12955.05,5855693,32.3,642770,3.5,3828592,21.1,7788445,43,8537633,47.1,2615339,14.4,764003,4.2,797447,4.4,798474,4.4,329156,1.8,4273448,23.6,0,0,18115500,653.35,568414.13
Finance1,54-092-5120-26-0001,School,Salt Fork High School,Salt Fork Community Unit District  512,Catlin,Vermilion,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,51,102,,,245.5,0,7375.22,7375.22,18.89,6042.51,6061.4,18.89,13417.73,13436.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,54-092-5120-26-1001,School,Salt Fork Junior High School,Salt Fork Community Unit District  512,Sidell,Vermilion,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,51,102,,,201.5,431.97,5528.56,5960.53,18.89,6042.51,6061.4,450.86,11571.07,12021.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,54-092-5120-26-2001,School,Salt Fork North Elementary School,Salt Fork Community Unit District  512,Catlin,Vermilion,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,51,102,,,274.5,339.66,6894.6,7234.26,18.89,6069.56,6088.45,358.55,12964.16,13322.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,54-092-5120-26-2002,School,Salt Fork South Elementary School,Salt Fork Community Unit District  512,Sidell,Vermilion,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,51,102,,,155.5,509.55,10019.99,10529.54,18.89,6069.56,6088.45,528.44,16089.55,16617.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-058-5010-26-0000,District,,Sandoval CUSD 501,Sandoval,Marion,Unit District,,,,,,55,110,1,77.2,411.5,1766.46,5856.05,7622.51,1557.77,7202.27,8760.04,3324.23,13058.32,16382.56,311019.15,7052440.56,1570529,18.5,459455,5.4,3466241,40.7,517489,6.1,2496939,29.3,8510653,76400.87,4.68,8537.83,14910.48,3077118,43.9,302982,4.3,2187617,31.2,1440145,20.6,5843265,83.4,294560,4.2,352768,5,91907,1.3,214105,3.1,142287,2,0,0,68970,1,7007862,680.89,286654.71
Finance1,13-058-5010-26-2002,School,Sandoval Elem School,Sandoval CUSD 501,Sandoval,Marion,Unit District,Elementary School,PK - 6,Targeted,Low Income,Title 1 Schoolwide,55,110,,,204.5,1282.81,6582.79,7865.6,1557.77,7202.27,8760.04,2840.58,13785.06,16625.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-058-5010-26-1002,School,Sandoval Jr High School,Sandoval CUSD 501,Sandoval,Marion,Unit District,Middle/Junior High School,6 - 8,Comprehensive,All Students,Title 1 Schoolwide,55,110,,,85,4106.04,5651.78,9757.81,1557.77,7202.27,8760.04,5663.81,12854.05,18517.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-058-5010-26-0001,School,Sandoval Sr High School,Sandoval CUSD 501,Sandoval,Marion,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,55,110,,,122,947.14,4780.2,5727.34,1557.77,7202.27,8760.04,2504.91,11982.47,14487.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1720-02-0000,District,,Sandridge SD 172,Lynwood,Cook,Elementary District,,,,,,17,34,1,60.8,430.75,1331.97,15391.92,16723.89,209.36,125.5,334.86,1541.33,15517.43,17058.75,159220,7507277.59,2895407,33.5,233199,2.7,3306546,38.3,411505,4.8,1794747,20.8,8641404,170561.72,4.64,7354.99,18548.65,2823874,27.2,627951,6,3618339,34.8,3314609,31.9,6278106,60.5,3139290,30.2,654014,6.3,156406,1.5,0,0,156957,1.5,0,0,0,0,10384773,691.95,285083.73
Finance1,07-016-1720-02-2001,School,Sandridge Elem School,Sandridge SD 172,Lynwood,Cook,Elementary District,Elementary School,PK - 8,Targeted,"Children with Disabilities, Low Income",Title 1 Schoolwide,17,33,,,430.75,1331.97,15391.92,16723.89,209.36,125.5,334.86,1541.33,15517.43,17058.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
