source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review
15-016-2990-25-3762,Stock Early Childhood Center,IL,CHICAGO,140228,Peace Center,DOLTON,66.66666666666666,50.0,False,reject,False
15-016-2990-25-2468,Stone Elem Scholastic Academy,IL,CHICAGO,140652,Cs Academy,CHICAGO,82.35294117647058,51.28205128205128,True,reject,False
15-016-2990-25-2472,Stowe Elem School,IL,CHICAGO,143800,Saint Elmo High School,ST. ELMO,72.22222222222223,72.22222222222221,False,reject,False
15-016-2990-25-2941,Suder Montessori Elem Magnet Schl,IL,CHICAGO,140359,Montessori Academy - N Hoffman,HOFFMAN EST,59.01639344262295,59.01639344262295,False,reject,False
15-016-2990-25-2474,Sullivan Elem School,IL,CHICAGO,141310,Roger Sullivan High School,CHICAGO,85.71428571428571,73.91304347826086,True,review,True
15-016-2990-25-0042,Sullivan High School,IL,CHICAGO,141310,Roger Sullivan High School,CHICAGO,100.0,86.95652173913044,True,auto_accept,False
15-016-2990-25-2475,Sumner Elem Math & Sci Comm Acad,IL,CHICAGO,140721,Chicago Math & Science Acad,CHICAGO,69.84126984126985,69.84126984126983,True,reject,False
15-016-2990-25-2476,Sutherland Elem School,IL,CHICAGO,143963,Lutheran High School,SPRINGFIELD,71.42857142857143,42.85714285714286,False,reject,False
15-016-2990-25-2477,Swift Elem Specialty School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,42.10526315789473,False,reject,False
15-016-2990-25-0043,Taft High School,IL,CHICAGO,141385,William H Taft High School,CHICAGO,100.0,76.19047619047619,True,review,True
15-016-2990-25-2478,Talcott Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,53.333333333333336,False,reject,False
15-016-2990-25-2926,Talman Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
15-016-2990-25-2479,Tanner Elem School,IL,CHICAGO,140157,Banner School,CHICAGO,77.41935483870968,51.61290322580645,True,reject,False
15-016-2990-25-2943,Tarkington Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,48.484848484848484,False,reject,False
15-016-2990-25-2480,Taylor Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
15-016-2990-25-2901,Telpochcalli Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,45.714285714285715,False,reject,False
15-016-2990-25-3787,Thomas Early Childhood Center,IL,CHICAGO,140228,Peace Center,DOLTON,66.66666666666666,43.90243902439024,False,reject,False
15-016-2990-25-0022,Thomas Kelly College Preparatory,IL,CHICAGO,141315,Thomas Kelly College Prep,CHICAGO,88.88888888888889,87.71929824561404,True,auto_accept,False
15-016-2990-25-2484,Thorp  J N Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,50.0,False,reject,False
15-016-2990-25-2486,Thorp  O A Elem Scholastic Acad,IL,CHICAGO,141260,St Scholastica Academy,CHICAGO,73.07692307692308,73.07692307692308,True,reject,False
15-016-2990-25-0044,Tilden Career Communty Academy HS,IL,CHICAGO,140418,Academy High School,CHAMPAIGN,100.0,62.295081967213115,False,reject,False
15-016-2990-25-2766,Till Elem Math & Science Academy,IL,CHICAGO,141602,Science & Arts Academy,DES PLAINES,88.37209302325581,75.86206896551724,False,review,True
15-016-2990-25-2487,Tilton Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
15-016-2990-25-2826,Turner-Drew Elem Language Academy,IL,CHICAGO,140652,Cs Academy,CHICAGO,82.35294117647058,37.2093023255814,True,reject,False
15-016-2990-25-2490,Twain Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,57.14285714285714,False,reject,False
15-016-2990-25-281C,Univ of Chicago Chtr-Donoghue,IL,CHICAGO,140203,Univ Of Chicago Charter School,CHICAGO,77.96610169491525,57.6271186440678,True,reject,False
15-016-2990-25-258C,Univ of Chicago Chtr-Nth Kenwood,IL,CHICAGO,140264,Iyc Chicago,CHICAGO,77.77777777777777,41.860465116279066,True,reject,False
15-016-2990-25-107C,Univ of Chicago Chtr-Woodlawn,IL,CHICAGO,140203,Univ Of Chicago Charter School,CHICAGO,81.35593220338983,54.23728813559322,True,reject,False
15-016-2990-25-0829,Uplift Community High School,IL,CHICAGO,141091,Uplift Community School,CHICAGO,100.0,90.19607843137256,True,auto_accept,False
15-016-2990-25-013C,Urban Prep Chtr Acad Bronzeville HS,IL,CHICAGO,141337,Urban Youth HS,CHICAGO,85.0,50.74626865671642,True,reject,False
15-016-2990-25-010C,Urban Prep Chtr Acad Englewood HS,IL,CHICAGO,140364,Englewood Stem High School,CHICAGO,89.36170212765957,64.70588235294117,True,reject,False
15-016-2990-25-2491,Vanderpoel Elem Magnet School,IL,CHICAGO,141392,Disney II Magnet School,CHICAGO,72.22222222222223,57.692307692307686,True,reject,False
15-016-2990-25-3781,Vick Early Childhood & Family Ctr,IL,CHICAGO,141634,Chesterton Academy Holy Family,DOWNERS GROVE,52.30769230769231,49.23076923076923,False,reject,False
15-016-2990-25-2494,Volta Elem School,IL,CHICAGO,143342,Camelot School,MT PROSPECT,70.96774193548387,58.06451612903225,False,reject,False
15-016-2990-25-0046,Von Steuben Metro Science HS,IL,CHICAGO,141345,Von Steuben Metro Science Ctr,CHICAGO,92.5925925925926,78.78787878787878,True,review,True
15-016-2990-25-2497,Wacker Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
15-016-2990-25-2498,Wadsworth Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,50.0,False,reject,False
15-016-2990-25-2500,Walsh Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,57.14285714285714,False,reject,False
15-016-2990-25-0863,Walter Henri Dyett High School for the Arts,IL,CHICAGO,143666,Walter H Dyett HS For The Arts,CHICAGO,97.36842105263158,95.1219512195122,True,auto_accept,False
15-016-2990-25-2501,Ward  J Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
15-016-2990-25-2767,Ward  L Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
15-016-2990-25-2502,Warren Elem School,IL,CHICAGO,144265,Warren High School,WARREN,83.87096774193549,77.77777777777779,False,review,True
15-016-2990-25-2503,Washington  G Elem School,IL,CHICAGO,140842,George Washington High School,CHICAGO,83.01886792452831,83.01886792452831,True,review,True
15-016-2990-25-2401,Washington  H Elem School,IL,CHICAGO,140842,George Washington High School,CHICAGO,83.01886792452831,83.01886792452831,True,review,True
15-016-2990-25-0048,Washington G High School,IL,CHICAGO,140842,George Washington High School,CHICAGO,95.65217391304348,90.56603773584906,True,auto_accept,False
15-016-2990-25-2504,Waters Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
15-016-2990-25-2505,Webster Elem School,IL,CHICAGO,140219,Western High School,BARRY,73.6842105263158,73.6842105263158,False,reject,False
15-016-2990-25-0049,Wells Community Academy HS,IL,CHICAGO,140418,Academy High School,CHAMPAIGN,100.0,70.37037037037037,False,review,True
15-016-2990-25-2902,Wells Preparatory Elem Academy,IL,CHICAGO,U26852,Bryant Preparatory Academy,GLEN ELLYN,84.44444444444444,71.42857142857143,False,review,True
15-016-2990-25-2506,Wentworth Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,50.0,False,reject,False
15-016-2990-25-2908,West Park Elem Academy,IL,CHICAGO,140880,Hyde Park Academy,CHICAGO,82.75862068965517,71.7948717948718,True,review,True
15-016-2990-25-2965,West Ridge Elem School,IL,CHICAGO,143800,Saint Elmo High School,ST. ELMO,78.04878048780488,78.04878048780488,False,reject,False
15-016-2990-25-2507,Westcott Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,51.61290322580645,False,reject,False
15-016-2990-25-0857,Westinghouse High School,IL,CHICAGO,140945,Leo High School,CHICAGO,84.61538461538461,56.41025641025641,True,reject,False
15-016-2990-25-2512,Whistler Elem School,IL,CHICAGO,143800,Saint Elmo High School,ST. ELMO,76.92307692307692,66.66666666666667,False,reject,False
15-016-2990-25-2729,White Elem Career Academy,IL,CHICAGO,140652,Cs Academy,CHICAGO,82.35294117647058,51.42857142857142,True,reject,False
15-016-2990-25-2513,Whitney Elem School,IL,CHICAGO,141383,Whitney M Young Magnet HS,CHICAGO,84.84848484848484,60.37735849056604,True,reject,False
15-016-2990-25-2514,Whittier Elem School,IL,CHICAGO,143800,Saint Elmo High School,ST. ELMO,71.7948717948718,61.53846153846154,False,reject,False
15-016-2990-25-2516,Wildwood Elem School,IL,CHICAGO,141810,Elmwood High School,ELMWOOD,71.7948717948718,51.28205128205128,False,reject,False
15-016-2990-25-2097,William H Brown STEM Magnet Elementary School,IL,CHICAGO,141385,William H Taft High School,CHICAGO,76.19047619047619,56.33802816901409,True,reject,False
15-016-2990-25-0856,Williams Medical Prep High Sch,IL,CHICAGO,141109,Daniel Hale Williams Prep,CHICAGO,69.0909090909091,65.45454545454545,True,reject,False
15-016-2990-25-2903,Woodlawn Elem Community School,IL,CHICAGO,144460,Woodlawn Community High School,WOODLAWN,90.9090909090909,86.66666666666667,False,auto_accept,False
15-016-2990-25-2521,Woodson South Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,44.44444444444444,False,reject,False
15-016-2990-25-0830,World Language High School,IL,CHICAGO,141142,World Language College Prep HS,CHICAGO,100.0,80.0,True,auto_accept,False
15-016-2990-25-2542,Yates Elem School,IL,CHICAGO,141844,Cove School,NORTHBROOK,70.58823529411765,57.14285714285714,False,reject,False
15-016-2990-25-073C,YCCS Chtr - Chatham,IL,CHICAGO,140072,Ybmc Charter Sch,NORMAL,60.60606060606061,60.60606060606061,False,reject,False
15-016-2990-25-071C,YCCS West,IL,CHICAGO,140946,Banner Academy West,CHICAGO,61.53846153846154,28.57142857142857,True,reject,False
15-016-2990-25-055C,YCCS- McKinley-Lakeside Leadership Academy,IL,CHICAGO,140007,YCCS-McKinley Lakeside Academy,CHICAGO,100.0,84.50704225352112,True,auto_accept,False
15-016-2990-25-062C,YCCS-Albizu Campos Puerto Rican HS,IL,CHICAGO,140945,Leo High School,CHICAGO,84.61538461538461,48.275862068965516,True,reject,False
15-016-2990-25-056C,YCCS-ASPIRA Pantoja Alt HS,IL,CHICAGO,141062,Aspira Antonia Pantoja HS,CHICAGO,86.66666666666667,84.05797101449275,True,review,True
15-016-2990-25-057C,YCCS-Association House,IL,CHICAGO,NA0001,American Indian Association of Illinois,CHICAGO,66.66666666666666,49.18032786885246,True,reject,False
15-016-2990-25-059C,YCCS-CCA Academy HS,IL,CHICAGO,140418,Academy High School,CHAMPAIGN,100.0,80.85106382978724,False,review,True
15-016-2990-25-061C,YCCS-Community Youth Dev Inst HS,IL,CHICAGO,140090,Argo Community High School,SUMMIT,89.36170212765957,62.68656716417911,False,reject,False
15-016-2990-25-063C,YCCS-Innovations of Arts Integr HS,IL,CHICAGO,140688,Innovations High School,CHICAGO,100.0,69.6969696969697,True,review,True
15-016-2990-25-065C,YCCS-Latino Youth Alternative HS,IL,CHICAGO,141716,Alternative HS,EAST ST. LOUIS,100.0,71.875,False,review,True
15-016-2990-25-066C,YCCS-Olive Harvey Mid College HS,IL,CHICAGO,1584,Olive-Harvey College,CHICAGO,100.0,65.57377049180329,True,review,True
15-016-2990-25-060C,YCCS-Progressive Leadership Academy,IL,CHICAGO,140324,YCCS - Progressive Leadership Ac,CHICAGO,94.73684210526315,92.3076923076923,True,auto_accept,False
15-016-2990-25-054C,YCCS-Scholastic Achievement HS,IL,CHICAGO,140945,Leo High School,CHICAGO,84.61538461538461,48.14814814814815,True,reject,False
15-016-2990-25-067C,YCCS-Sullivan House Alt HS,IL,CHICAGO,144055,Sullivan High School,SULLIVAN,100.0,72.72727272727273,False,review,True
15-016-2990-25-068C,YCCS-Truman Middle College HS,IL,CHICAGO,1111,Truman College,CHICAGO,100.0,53.84615384615385,True,reject,False
15-016-2990-25-070C,YCCS-West Town Academy Alt HS,IL,CHICAGO,140418,Academy High School,CHAMPAIGN,100.0,66.66666666666667,False,review,True
15-016-2990-25-072C,YCCS-Youth Connection Leadership Academy,IL,CHICAGO,140237,Yccs-Youth Connection Leadersh,CHICAGO,85.71428571428571,85.71428571428572,True,review,True
15-016-2990-25-2525,Young Elem School,IL,CHICAGO,141383,Whitney M Young Magnet HS,CHICAGO,82.75862068965517,54.90196078431373,True,reject,False
15-016-2990-25-0764,Young Magnet High School,IL,CHICAGO,141383,Whitney M Young Magnet HS,CHICAGO,100.0,82.75862068965517,True,auto_accept,False
15-016-2990-25-2897,Zapata Elem Academy,IL,CHICAGO,140652,Cs Academy,CHICAGO,82.35294117647058,55.172413793103445,True,reject,False
07-016-1275-02-1001,Elden D Finley Jr High School,IL,CHICAGO RIDGE,140945,Leo High School,CHICAGO,84.61538461538461,54.54545454545454,False,reject,False
07-016-1275-02-2003,Ridge Central Elem School,IL,CHICAGO RIDGE,140454,Central High School,BURLINGTON,84.84848484848484,77.27272727272727,False,review,True
07-016-1275-02-2004,Ridge Lawn Elementary School,IL,CHICAGO RIDGE,141890,Blue Ridge High School,FARMER CITY,70.58823529411765,64.0,False,reject,False
21-028-0990-26-2001,Christopher Elem School,IL,CHRISTOPHER,141405,Christopher High School,CHRISTOPHER,87.8048780487805,82.6086956521739,True,review,True
21-028-0990-26-0001,Christopher High,IL,CHRISTOPHER,141405,Christopher High School,CHRISTOPHER,100.0,82.05128205128204,True,auto_accept,False
34-049-1170-16-0001,Antioch Comm High School,IL,ANTIOCH,140070,Antioch Community High School,ANTIOCH,90.56603773584905,90.56603773584906,True,auto_accept,False
34-049-1170-16-0002,Lakes Community High School,IL,LAKE VILLA,140140,Athens Community High School,ATHENS,90.9090909090909,76.36363636363637,False,review,True
34-049-1280-16-0002,Libertyville High School,IL,LIBERTYVILLE,142620,Libertyville High School,LIBERTYVILLE,100.0,100.0,True,auto_accept,False
34-049-1280-16-0004,Vernon Hills High School,IL,VERNON HILLS,144214,Vernon Hills High School,VERNON HILLS,100.0,100.0,True,auto_accept,False
44-063-1550-16-0002,Cary-Grove Community High School,IL,CARY,140563,Cary-Grove Community HS,CARY,100.0,100.0,True,auto_accept,False
44-063-1550-16-0001,Crystal Lake Central High School,IL,CRYSTAL LAKE,140454,Central High School,BURLINGTON,100.0,74.50980392156863,False,review,True
44-063-1550-16-0003,Crystal Lake South High School,IL,CRYSTAL LAKE,141517,Crystal Lake South High School,CRYSTAL LAKE,100.0,100.0,True,auto_accept,False
44-063-1550-16-0004,Prairie Ridge High School,IL,CRYSTAL LAKE,141519,Prairie Ridge High School,CRYSTAL LAKE,100.0,100.0,True,auto_accept,False
07-016-2180-16-0007,A B Shepard High Sch (Campus),IL,PALOS HEIGHTS,143356,Alan B Shepard High School,PALOS HEIGHTS,79.24528301886792,75.47169811320755,True,reject,False
07-016-2180-16-0001,DD Eisenhower High Sch (Campus),IL,BLUE ISLAND,141558,Eisenhower High School,DECATUR,81.08108108108108,74.50980392156863,False,review,True
07-016-2180-16-0004,H L Richards High Sch(Campus),IL,OAK LAWN,143228,Harold L Richards High School,OAK LAWN,73.6842105263158,73.6842105263158,True,reject,False
19-022-0940-16-0001,West Chicago Community High School,IL,WEST CHICAGO,143220,North Chicago Community HS,NORTH CHICAGO,92.06349206349206,84.05797101449275,False,review,True
19-022-0990-16-0001,Comm H S Dist 99 - North H S,IL,DOWNERS GROVE,144240,North Mac High School,VIRDEN,89.47368421052632,57.14285714285714,False,reject,False
19-022-0990-16-0002,Comm H S Dist 99 - South High Sch,IL,DOWNERS GROVE,143374,Rich South High School,RICHTON PARK,87.17948717948718,68.85245901639344,False,review,True
06-016-0990-02-2006,Abe Lincoln Elem School,IL,CICERO,142625,Lincoln Community High School,LINCOLN,75.67567567567568,61.53846153846154,False,reject,False
06-016-0990-02-2002,Cicero East Elem School,IL,CICERO,143700,East High School,ROCKFORD,81.48148148148148,61.53846153846154,False,reject,False
06-016-0990-02-2014,Cicero West Elementary School,IL,CICERO,141844,Cove School,NORTHBROOK,70.58823529411765,50.0,False,reject,False
06-016-0990-02-2003,Columbus  East Elem School,IL,CICERO,143700,East High School,ROCKFORD,81.48148148148148,58.53658536585367,False,reject,False
06-016-0990-02-2015,Columbus West Elementary School,IL,CICERO,141844,Cove School,NORTHBROOK,70.58823529411765,47.61904761904761,False,reject,False
06-016-0990-02-2001,Daniel Burnham Elem School,IL,CICERO,141844,Cove School,NORTHBROOK,70.58823529411765,43.24324324324324,False,reject,False
06-016-0990-02-3001,District 99 Early Childhood Center,IL,CICERO,140228,Peace Center,DOLTON,66.66666666666666,39.13043478260869,False,reject,False
06-016-0990-02-2004,Drexel Elem School,IL,CICERO,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
06-016-0990-02-2005,Goodwin Elementary School,IL,CICERO,141844,Cove School,NORTHBROOK,70.58823529411765,44.44444444444444,False,reject,False
06-016-0990-02-2013,Liberty Elem School,IL,CICERO,142374,Liberty Valley School,JOLIET,85.0,70.0,False,review,True
06-016-0990-02-2009,Sherlock Elem School,IL,CICERO,141844,Cove School,NORTHBROOK,70.58823529411765,51.61290322580645,False,reject,False
06-016-0990-02-2008,T Roosevelt Elem School,IL,CICERO,141105,Roosevelt High School,CHICAGO,86.48648648648648,77.27272727272727,False,review,True
06-016-0990-02-1002,Unity Jr High School,IL,CICERO,144130,Unity High School,TOLONO,100.0,91.89189189189189,False,auto_accept,False
06-016-0990-02-2012,Warren Park School,IL,CICERO,144265,Warren High School,WARREN,83.87096774193549,77.77777777777779,False,review,True
06-016-0990-02-2010,Woodrow Wilson Elem School,IL,CICERO,141844,Cove School,NORTHBROOK,70.58823529411765,43.24324324324324,False,reject,False
32-038-0060-26-2001,Cissna Park Elementary School,IL,CISSNA PARK,141425,Cissna Park High School,CISSNA PARK,87.8048780487805,73.07692307692308,True,review,True
32-038-0060-26-1001,Cissna Park Jr High School,IL,CISSNA PARK,141425,Cissna Park High School,CISSNA PARK,100.0,93.87755102040816,True,auto_accept,False
32-038-0060-26-0001,Cissna Park Sr High School,IL,CISSNA PARK,141425,Cissna Park High School,CISSNA PARK,100.0,93.87755102040816,True,auto_accept,False
12-013-0100-26-2001,Clay City Elem School,IL,CLAY CITY,141430,Clay City High School,CLAY CITY,86.48648648648648,80.95238095238095,True,review,True
12-013-0100-26-0002,Clay City High School,IL,CLAY CITY,141430,Clay City High School,CLAY CITY,100.0,100.0,True,auto_accept,False
12-013-0100-26-1001,Clay City Jr High School,IL,CLAY CITY,141430,Clay City High School,CLAY CITY,100.0,93.33333333333333,True,auto_accept,False
17-020-0150-26-2004,Clinton Elem School,IL,CLINTON,141440,Clinton Community High School,CLINTON,84.84848484848484,66.66666666666667,True,review,True
17-020-0150-26-0001,Clinton High School,IL,CLINTON,141440,Clinton Community High School,CLINTON,100.0,79.16666666666666,True,review,True
17-020-0150-26-1002,Clinton Jr High School,IL,CLINTON,141440,Clinton Community High School,CLINTON,92.6829268292683,74.50980392156863,True,review,True
17-020-0150-26-2003,Douglas Elem School,IL,CLINTON,141562,Douglas Macarthur High School,DECATUR,84.84848484848484,66.66666666666667,False,review,True
17-020-0150-26-2005,Lincoln Elem School,IL,CLINTON,142625,Lincoln Community High School,LINCOLN,84.84848484848484,66.66666666666667,False,review,True
24-032-0010-26-2005,Coal City Early Childhood Center,IL,COAL CITY,140228,Peace Center,DOLTON,66.66666666666666,40.90909090909091,False,reject,False
24-032-0010-26-2003,Coal City Elem School,IL,COAL CITY,141445,Coal City High School,COAL CITY,86.48648648648648,80.95238095238095,True,review,True
24-032-0010-26-0001,Coal City High School,IL,COAL CITY,141445,Coal City High School,COAL CITY,100.0,100.0,True,auto_accept,False
24-032-0010-26-2004,Coal City Intermediate School,IL,COAL CITY,141445,Coal City High School,COAL CITY,86.48648648648648,72.0,True,review,True
24-032-0010-26-1002,Coal City Middle School,IL,COAL CITY,141445,Coal City High School,COAL CITY,86.48648648648648,81.81818181818181,True,review,True
30-091-0170-22-2002,Cobden Elem School,IL,COBDEN,141450,Cobden High School,COBDEN,83.87096774193549,77.77777777777779,True,review,True
30-091-0170-22-0001,Cobden High School,IL,COBDEN,141450,Cobden High School,COBDEN,100.0,100.0,True,auto_accept,False
30-091-0170-22-1001,Cobden Jr High School,IL,COBDEN,141450,Cobden High School,COBDEN,100.0,92.3076923076923,True,auto_accept,False
41-057-0100-26-2006,Caseyville Elementary School,IL,CASEYVILLE,141844,Cove School,NORTHBROOK,70.58823529411765,51.28205128205128,False,reject,False
41-057-0100-26-0001,Collinsville High School,IL,COLLINSVILLE,141465,Collinsville High School,COLLINSVILLE,100.0,100.0,True,auto_accept,False
41-057-0100-26-1003,Collinsville Middle School,IL,COLLINSVILLE,141465,Collinsville High School,COLLINSVILLE,88.37209302325581,84.0,True,auto_accept,False
41-057-0100-26-2024,Dorris Intermediate Sch,IL,COLLINSVILLE,143226,Heritage Christian School,FRANKFORT,58.333333333333336,58.33333333333333,False,reject,False
41-057-0100-26-2014,John A Renfro Elementary School,IL,COLLINSVILLE,141844,Cove School,NORTHBROOK,70.58823529411765,42.85714285714286,False,reject,False
41-057-0100-26-2011,Kreitner Elem School,IL,COLLINSVILLE,140199,Miner School,ARLINGTON HTS,75.0,75.0,False,reject,False
41-057-0100-26-2022,Maryville Elem School,IL,MARYVILLE,140442,Maryville Christian School,MARYVILLE,86.48648648648648,72.34042553191489,True,review,True
41-057-0100-26-2020,Summit Elementary School,IL,COLLINSVILLE,141642,Summit School,ELGIN,100.0,70.27027027027026,False,review,True
41-057-0100-26-2023,Twin Echo Elem School,IL,COLLINSVILLE,141844,Cove School,NORTHBROOK,70.58823529411765,62.5,False,reject,False
41-057-0100-26-2001,Webster Elementary School,IL,COLLINSVILLE,141844,Cove School,NORTHBROOK,70.58823529411765,44.44444444444444,False,reject,False
28-037-1900-02-2001,Colona Grade School,IL,COLONA,140323,Harlem High School - 9th Grade,MACHESNEY PK,77.41935483870968,55.319148936170215,False,reject,False
45-067-0040-26-0001,Columbia High School,IL,COLUMBIA,141470,Columbia High School,COLUMBIA,100.0,100.0,True,auto_accept,False
45-067-0040-26-1001,Columbia Middle School,IL,COLUMBIA,141470,Columbia High School,COLUMBIA,85.71428571428571,80.95238095238095,True,review,True
45-067-0040-26-2003,Eagleview Elementary School,IL,COLUMBIA,141844,Cove School,NORTHBROOK,70.58823529411765,47.36842105263158,False,reject,False
45-067-0040-26-2001,Parkview Elementary School,IL,COLUMBIA,141844,Cove School,NORTHBROOK,70.58823529411765,48.64864864864865,False,reject,False
05-016-0590-04-2002,Adm Richard E Byrd Elem School,IL,ELK GROVE VILLAGE,143228,Harold L Richards High School,OAK LAWN,71.1864406779661,71.1864406779661,False,reject,False
05-016-0590-04-2001,Brentwood Elem School,IL,DES PLAINES,141844,Cove School,NORTHBROOK,70.58823529411765,56.25,False,reject,False
05-016-0590-04-2003,Clearmont Elem School,IL,ELK GROVE VILLAGE,140124,Chrismont Safe School,NOKOMIS,71.42857142857143,71.42857142857143,False,reject,False
05-016-0590-04-2006,Devonshire School,IL,DES PLAINES,141585,Delavan High School,DELAVAN,72.22222222222223,72.22222222222221,False,reject,False
05-016-0590-04-2008,Forest View Elem School,IL,MOUNT PROSPECT,143224,Oak Forest High School,OAK FOREST,74.28571428571428,57.77777777777777,False,reject,False
05-016-0590-04-1016,Friendship Jr High School,IL,DES PLAINES,140945,Leo High School,CHICAGO,84.61538461538461,60.0,False,reject,False
05-016-0590-04-1010,Grove Jr High School,IL,ELK GROVE VILLAGE,140447,Buffalo Grove High School,BUFFALO GROVE,91.89189189189189,75.55555555555556,False,review,True
05-016-0590-04-1012,Holmes Jr High School,IL,MOUNT PROSPECT,140945,Leo High School,CHICAGO,84.61538461538461,77.77777777777779,False,review,True
05-016-0590-04-2014,John Jay Elem School,IL,MOUNT PROSPECT,140897,John F Kennedy High School,CHICAGO,70.96774193548387,56.52173913043479,False,reject,False
05-016-0590-04-2016,Juliette Low Elem School,IL,ARLINGTON HEIGHTS,141844,Cove School,NORTHBROOK,70.58823529411765,45.714285714285715,False,reject,False
05-016-0590-04-2020,Ridge Family Center for Learning,IL,ELK GROVE VILLAGE,143996,Stelle Learning Center,STELLE,81.08108108108108,62.96296296296296,False,reject,False
05-016-0590-04-2009,Robert Frost Elem School,IL,MOUNT PROSPECT,141844,Cove School,NORTHBROOK,70.58823529411765,51.42857142857142,False,reject,False
05-016-0590-04-2018,Rupley Elem School,IL,ELK GROVE VILLAGE,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
05-016-0590-04-2019,Salt Creek Elem School,IL,ELK GROVE VILLAGE,140197,Salt School,KANKAKEE,100.0,66.66666666666667,False,review,True
05-016-0590-04-3002,The Early Learning Center,IL,MT PROSPECT,143996,Stelle Learning Center,STELLE,81.08108108108108,76.59574468085107,False,review,True
50-082-1960-26-2006,Bluffview  Elem School,IL,DUPO,141844,Cove School,NORTHBROOK,70.58823529411765,56.25,False,reject,False
50-082-1960-26-0001,Dupo High School,IL,DUPO,141650,Dupo Senior High School,DUPO,100.0,82.05128205128204,True,auto_accept,False
50-082-1960-26-1001,Dupo Jr High School,IL,DUPO,141650,Dupo Senior High School,DUPO,91.42857142857143,76.19047619047619,True,review,True
07-016-2300-13-0002,Amos Alonzo Stagg High School,IL,PALOS HILLS,143357,Amos Alonzo Stagg High School,PALOS HILLS,100.0,100.0,True,auto_accept,False
07-016-2300-13-0001,Carl Sandburg High School,IL,ORLAND PARK,143325,Carl Sandburg High School,ORLAND PARK,100.0,100.0,True,auto_accept,False
07-016-2300-13-0003,Victor J Andrew High School,IL,ORLAND HILLS,144117,Victor J Andrew High School,ORLAND HILLS,100.0,100.0,True,auto_accept,False
07-016-1300-02-1001,Everett F Kerr Middle School,IL,BLUE ISLAND,140108,Middle Fork School,DANVILLE,83.87096774193549,69.56521739130434,False,review,True
07-016-1300-02-2019,George Washington Elementary Sch,IL,ALSIP,140842,George Washington High School,CHICAGO,73.91304347826087,68.85245901639344,False,reject,False
07-016-1300-02-3001,Horace Mann School,IL,BLUE ISLAND,141844,Cove School,NORTHBROOK,70.58823529411765,62.06896551724138,False,reject,False
07-016-1300-02-2011,Lincoln Elem School,IL,BLUE ISLAND,142625,Lincoln Community High School,LINCOLN,84.84848484848484,66.66666666666667,False,review,True
07-016-1300-02-2004,Nathan Hale Intermediate,IL,CRESTWOOD,141343,Uthman Dan Fodio Institute,CHICAGO,52.0,52.0,False,reject,False
07-016-1300-02-1002,Nathan Hale Middle School,IL,CRESTWOOD,140108,Middle Fork School,DANVILLE,83.87096774193549,65.11627906976744,False,review,True
07-016-1300-02-2012,Nathan Hale Primary School,IL,CRESTWOOD,141844,Cove School,NORTHBROOK,70.58823529411765,43.24324324324324,False,reject,False
07-016-1300-02-2008,Paul Revere Intermediate School,IL,BLUE ISLAND,141844,Cove School,NORTHBROOK,70.58823529411765,42.85714285714286,False,reject,False
07-016-1300-02-2018,Paul Revere Primary School,IL,BLUE ISLAND,141844,Cove School,NORTHBROOK,70.58823529411765,48.64864864864865,False,reject,False
07-016-1300-02-1003,Veterans Memorial Middle Sch,IL,BLUE ISLAND,141331,Truman Middle College HS,CHICAGO,59.01639344262295,59.01639344262295,False,reject,False
07-016-1300-02-2010,Whittier Elementary School,IL,BLUE ISLAND,141844,Cove School,NORTHBROOK,70.58823529411765,43.24324324324324,False,reject,False
