ceeb,org_name,sc_instnm,state,region,urbanicity,latitude,longitude,sc_control,sc_preddeg,iclevel,carnegie_basic,sc_ugds,sc_tuition_in,net_price,sc_pct_pell,sc_adm_rate,sc_sat_avg,sc_completion_150_4yr,cluster,cluster_fine,pca_1,pca_2
001056,Bellarmine College,Bellarmine University,KY,South,4.0,38.219279,-85.704997,2.0,3.0,1.0,17.0,2286.0,47180.0,23587.0,0.2501,0.9359,1208.0,0.6775,1.0,2.0,1.8527831118528777,0.6541395930808186
004029,Bellevue College,Bellevue College,WA,West,4.0,47.584014,-122.150118,1.0,2.0,1.0,23.0,6901.0,4305.0,11289.0,0.0977,,,0.335,0.0,0.0,-1.2326829403400328,1.7958170718328268
003499,Bellingham Tech C,Bellingham Technical College,WA,West,4.0,48.766189,-122.51216,1.0,2.0,1.0,14.0,1523.0,4226.0,4971.0,0.3113,,,0.4545,0.0,0.0,-1.5012989675226787,0.211084747417821
005055,Belmont Abbey College,Belmont Abbey College,NC,South,3.0,35.260651,-81.041315,2.0,3.0,1.0,22.0,1454.0,19500.0,23613.0,0.2542,0.9038,1082.0,0.4637,1.0,2.0,0.9721609843078369,-0.16690643765846205
001072,Belmont Tech College,Belmont College,OH,Midwest,1.0,40.07695,-80.964901,1.0,2.0,2.0,8.0,484.0,4815.0,5919.0,0.3098,,,,0.0,3.0,-1.5685680503195643,-1.6428738774142047
001046,Bellin College of Nursing,Bellin College,WI,Midwest,3.0,44.468277,-87.921722,2.0,3.0,1.0,26.0,338.0,28211.0,27313.0,0.1332,1.0,,0.7429,1.0,2.0,1.8059558253924441,-0.36311679287765414
006053,Bellevue University,Bellevue University,NE,Midwest,3.0,41.150225,-95.91764,2.0,3.0,1.0,18.0,10426.0,8886.0,28345.0,0.2891,,,0.5588,1.0,2.0,0.629198754583985,0.669896822007247
001058,Belmont University,Belmont University,TN,South,4.0,36.135589,-86.794807,2.0,3.0,1.0,17.0,7306.0,41320.0,32096.0,0.1852,0.9636,1301.0,0.717,1.0,4.0,2.000421113000894,1.5356586881459542
001059,Beloit College,Beloit College,WI,Midwest,4.0,42.504022,-89.029285,2.0,3.0,1.0,21.0,898.0,58554.0,21924.0,0.2946,0.5736,1318.0,0.6718,1.0,2.0,2.2719657091345242,0.07652806362515426
006676,Bemidji State University,Bemidji State University,MN,Midwest,2.0,47.482341,-94.874119,1.0,3.0,1.0,20.0,3120.0,10164.0,17050.0,0.2628,0.7066,1090.0,0.534,0.0,3.0,-0.9484593715768195,0.0362246661060491
005056,Benedict College,Benedict College,SC,South,4.0,34.012941,-81.020403,2.0,3.0,1.0,22.0,1573.0,18000.0,17781.0,0.6348,0.673,910.0,0.2115,1.0,1.0,0.4306079373044004,-1.1500882986999144
006056,Benedictine College,Benedictine College,KS,Midwest,2.0,39.573079,-95.113858,2.0,3.0,1.0,22.0,2236.0,34800.0,27477.0,0.1621,0.7645,1244.0,0.6507,1.0,5.0,1.578073748466866,0.10275681636006236
001707,Benedictine University,Benedictine University,IL,Midwest,3.0,41.777569,-88.097307,2.0,3.0,1.0,18.0,1817.0,34290.0,23529.0,0.3918,0.7722,,0.5095,1.0,2.0,1.3269550746253942,-0.4581211787807172
005058,Bennett College,Bennett College,NC,South,4.0,36.067531,-79.77998,2.0,3.0,1.0,21.0,191.0,19140.0,22858.0,0.75,0.3361,890.0,0.2063,1.0,1.0,0.9745522170347793,-2.5165512583558347
003080,Bennington College,Bennington College,VT,Northeast,2.0,42.919547,-73.237799,2.0,3.0,1.0,21.0,759.0,64644.0,31918.0,0.2124,0.4804,1358.0,0.6667,1.0,4.0,2.8923915379866783,-0.3106547386316817
003096,Bentley University,Bentley University,MA,Northeast,4.0,42.385995,-71.222839,2.0,3.0,1.0,18.0,4288.0,58150.0,38787.0,0.1508,0.4844,1340.0,0.8821,1.0,4.0,3.0801312057779366,1.6286360262873194
001060,Berea College,Berea College,KY,South,2.0,37.57202,-84.292893,2.0,3.0,1.0,21.0,1472.0,49326.0,4483.0,0.8101,0.3271,1248.0,0.6204,1.0,1.0,0.29870803937297347,-2.598951660989809
002032,Bergen Community College,Bergen Community College,NJ,Northeast,3.0,40.951782,-74.088804,1.0,2.0,2.0,1.0,10597.0,4757.0,9376.0,0.3429,,,,0.0,0.0,-1.6002346806687764,0.6702709917094283
007711,Berkeley City College,Berkeley City College,CA,West,4.0,37.869769,-122.269877,1.0,2.0,2.0,3.0,4541.0,1148.0,8957.0,0.1258,,,,0.0,0.0,-1.4083744284020476,1.4382161954023183
000954,Berkeley College New York City,Berkeley College-New York,NY,Northeast,4.0,40.753986,-73.979458,3.0,3.0,1.0,22.0,1514.0,28600.0,25133.0,0.5352,,,0.4025,1.0,2.0,1.3318253069797594,-0.61410849261147
003107,Berklee College of Music,Berklee College of Music,MA,Northeast,4.0,42.346646,-71.089405,2.0,3.0,1.0,18.0,7510.0,50270.0,50404.0,0.1536,0.4991,,0.6635,1.0,4.0,3.374647648594972,2.0051022946795745
006774,Berklee Online,Berklee College of Music,MA,Northeast,4.0,42.346646,-71.089405,2.0,3.0,1.0,18.0,7510.0,50270.0,50404.0,0.1536,0.4991,,0.6635,1.0,4.0,3.374647648594972,2.0051022946795745
003102,Berkshire Community College,Berkshire Community College,MA,Northeast,1.0,42.45975,-73.314704,1.0,2.0,2.0,4.0,1100.0,5612.0,8177.0,0.3607,,,,0.0,3.0,-1.5378651648085393,-1.336110778490202
005059,Berry College,Berry College,GA,South,3.0,34.290414,-85.189202,2.0,3.0,1.0,20.0,2213.0,40416.0,21568.0,0.2434,0.6185,1223.0,0.7391,1.0,2.0,1.4334579106175165,0.18321102820784133
000731,Beth Hamedrash Shaarei Yosher Institute,Beth Hamedrash Shaarei Yosher Institute,NY,Northeast,4.0,40.635444,-73.981202,2.0,2.0,1.0,-2.0,83.0,12000.0,4596.0,0.7703,0.9032,,0.35,1.0,1.0,0.006886073280676696,-3.25737657764485
002166,Beth Medrash Govoha,Beth Medrash Govoha,NJ,Northeast,4.0,40.095672,-74.221328,2.0,3.0,1.0,24.0,3532.0,,,0.7274,,,,,,,
006035,Bethany Lutheran College,Bethany Lutheran College,MN,Midwest,4.0,44.166649,-93.990805,2.0,3.0,1.0,21.0,682.0,30010.0,17680.0,0.221,0.5096,1144.0,0.5956,1.0,2.0,1.2882888132153112,-0.040108005773201776
005060,Bethany College,Bethany College,WV,South,1.0,40.205819,-80.560056,2.0,3.0,1.0,21.0,642.0,34816.0,15306.0,0.4097,0.6049,,0.4625,1.0,5.0,0.7582407538283145,-1.9494537080206547
006034,Bethany College,Bethany College,KS,Midwest,1.0,38.580598,-97.67367,2.0,3.0,1.0,22.0,583.0,31946.0,29203.0,0.4328,0.786,,0.2867,1.0,5.0,1.4669919370850872,-1.9148540888522383
006037,Bethel College,Bethel College-North Newton,KS,Midwest,2.0,38.075169,-97.343256,2.0,3.0,1.0,22.0,499.0,34002.0,24392.0,0.3879,0.957,,0.4309,1.0,5.0,1.4492270709739943,-1.4789548605414062
005082,Beulah Heights Bible College,Beulah Heights University,GA,South,4.0,33.736993,-84.35768,2.0,3.0,1.0,21.0,158.0,8492.0,5970.0,0.2238,,,0.1667,1.0,2.0,0.18637691069076992,-1.057695354410601
004024,Big Bend Community College,Big Bend Community College,WA,West,2.0,47.183651,-119.325678,1.0,2.0,1.0,5.0,1281.0,4909.0,10875.0,0.2944,,,0.3667,0.0,3.0,-1.3634335134144415,-0.5443838395159695
004017,Biola University,Biola University,CA,West,3.0,33.906203,-118.014374,2.0,3.0,1.0,17.0,3390.0,46704.0,28101.0,0.2601,0.6008,1258.0,0.6881,1.0,4.0,1.9057193903775935,0.543202306068869
001064,Birmingham Southern College,Birmingham-Southern College,AL,South,4.0,33.513774,-86.850552,2.0,3.0,1.0,21.0,713.0,22750.0,23351.0,0.2256,0.5194,1197.0,0.6418,1.0,2.0,1.3070769007269007,0.007228307631562381
006041,Bismarck State College,Bismarck State College,ND,Midwest,4.0,46.821459,-100.816534,1.0,2.0,1.0,14.0,2629.0,5195.0,10725.0,0.1403,,,0.4803,0.0,0.0,-1.0769985708315721,1.0795339812868268
006042,Black Hills State University,Black Hills State University,SD,Midwest,2.0,44.494889,-103.870966,1.0,3.0,1.0,20.0,1935.0,9000.0,17001.0,0.1849,0.9443,1050.0,0.3858,0.0,3.0,-0.8520313247276912,0.06672784876100998
001065,Blackburn College,Blackburn College,IL,Midwest,2.0,39.287896,-89.870241,2.0,3.0,1.0,22.0,341.0,26758.0,21814.0,0.544,0.8014,,0.5241,1.0,5.0,1.033649980387453,-2.29746017995011
000379,Blackfeet Community College,Blackfeet Community College,MT,West,1.0,48.551927,-113.009387,2.0,2.0,1.0,33.0,240.0,3610.0,6319.0,0.7982,,,0.0769,0.0,1.0,-0.7890051876729188,-4.0452218604658885
003082,Bladen CC,Bladen Community College,NC,South,1.0,34.644691,-78.731119,1.0,2.0,2.0,9.0,880.0,2558.0,7858.0,0.6708,,,,0.0,3.0,-1.9580818030978207,-2.59702691741938
006043,Blinn College,Blinn College District,TX,South,2.0,30.160457,-96.40852,1.0,2.0,2.0,1.0,16156.0,4580.0,17225.0,0.1987,,,,0.0,3.0,-1.3688039900232034,1.0497667404045676
002044,Bloomfield College,Bloomfield College of Montclair State University,NJ,Northeast,3.0,40.795105,-74.194309,2.0,3.0,1.0,21.0,901.0,30680.0,18778.0,0.6892,0.6723,,0.3105,1.0,1.0,0.8986866073212971,-1.8940131804872198
001066,Blue Mountain College,Blue Mountain Christian University,MS,South,1.0,34.67209,-89.02924,2.0,3.0,1.0,22.0,536.0,19280.0,18062.0,0.2623,1.0,1047.0,0.512,1.0,5.0,0.5803347030296006,-1.5804055087568534
004025,Blue Mountain Community Coll,Blue Mountain Community College,OR,West,2.0,45.677313,-118.816944,1.0,2.0,2.0,3.0,977.0,6941.0,12133.0,0.3716,,,,0.0,3.0,-1.252438662517297,-0.9194330648984325
005064,Bluefield State College,Bluefield State University,WV,South,2.0,37.265732,-81.239037,1.0,3.0,1.0,22.0,1231.0,10240.0,12529.0,0.4075,0.8722,998.0,0.3456,0.0,3.0,-1.2097111534112115,-0.9838427791172601
005065,Bob Jones University,Bob Jones University,SC,South,4.0,34.874016,-82.365838,2.0,3.0,1.0,20.0,2209.0,23400.0,17529.0,0.2923,,,0.6961,1.0,2.0,0.7889996910096324,0.25390390274371816
004018,Boise State University,Boise State University,ID,West,4.0,43.604284,-116.203301,1.0,3.0,1.0,16.0,17081.0,8782.0,19182.0,0.1794,0.8396,,0.6187,0.0,0.0,-0.880543756180727,2.092584777488567
005576,Bon Secours Memorial Sch Nrsng,Bon Secours Memorial College of Nursing,VA,South,3.0,37.646698,-77.433569,2.0,3.0,1.0,26.0,527.0,,,0.2058,,,,,,,
000891,Boise Bible College,Boise Bible College,ID,West,3.0,43.658651,-116.291321,2.0,3.0,1.0,24.0,103.0,11240.0,16884.0,0.4688,0.9643,1080.0,0.4815,1.0,1.0,0.624714139562978,-2.2910171218471707
002901,Boricua College,Boricua College,NY,Northeast,4.0,40.833434,-73.9458,2.0,3.0,1.0,22.0,401.0,12525.0,14187.0,0.8517,,,0.7063,1.0,1.0,0.22883929874146147,-2.635938927267316
003083,Boston College,Boston College,MA,Northeast,4.0,42.336213,-71.169242,2.0,3.0,1.0,15.0,9865.0,67680.0,39866.0,0.1273,0.1565,1501.0,0.9099,1.0,4.0,3.3121356817337424,2.1979260061818637
003084,Boston Conservatory,The New England Conservatory of Music,MA,Northeast,4.0,42.340946,-71.08629,2.0,3.0,1.0,30.0,371.0,58550.0,42556.0,0.0752,0.4275,,0.7778,1.0,4.0,3.7313607858673348,0.742805809417985
003087,Boston University,Boston University,MA,Northeast,4.0,42.351118,-71.107942,2.0,3.0,1.0,15.0,17850.0,65168.0,26996.0,0.1797,0.1085,1473.0,0.8997,1.0,4.0,2.4173867872002024,2.112818838107603
003089,Bowdoin College,Bowdoin College,ME,Northeast,2.0,43.907134,-69.963942,2.0,3.0,1.0,21.0,1846.0,64910.0,20786.0,0.1614,0.0802,1514.0,0.956,1.0,5.0,2.207175212766922,0.15541516276963646
005401,Bowie State University,Bowie State University,MD,South,3.0,39.018185,-76.759721,1.0,3.0,1.0,18.0,5207.0,8999.0,19335.0,0.439,0.8354,935.0,0.3814,0.0,0.0,-1.0130404674056044,0.11007461082778318
001069,Bowling Green State University,Bowling Green State University-Main Campus,OH,Midwest,2.0,41.375513,-83.640896,1.0,3.0,1.0,16.0,12255.0,14081.0,20918.0,0.227,0.8061,1118.0,0.6277,0.0,3.0,-0.8096568720314513,0.9153981660197467
000749,Bowling Green State Univ: Firelands Col,Bowling Green State University-Firelands,OH,Midwest,1.0,41.397566,-82.594266,1.0,2.0,1.0,5.0,1134.0,6206.0,17791.0,0.2618,,,0.1016,0.0,3.0,-0.9884442026570168,-0.882008564635702
001070,Bradley University,Bradley University,IL,Midwest,4.0,40.696896,-89.616786,2.0,3.0,1.0,17.0,3865.0,39680.0,23572.0,0.2942,0.7666,1237.0,0.7214,1.0,2.0,1.5673071909739498,0.7002752207060173
005066,Brenau University,Brenau University,GA,South,4.0,34.303117,-83.821513,2.0,3.0,1.0,17.0,981.0,33275.0,20786.0,0.4671,0.8696,1087.0,0.3536,1.0,2.0,1.2511681222816569,-0.6539534848536439
005068,Brewton-Parker College,Brewton-Parker Christian University,GA,South,1.0,32.185718,-82.586136,2.0,3.0,1.0,22.0,684.0,21696.0,21983.0,0.461,0.8635,,0.2349,1.0,5.0,0.671933051388484,-2.090357910229127
006046,Briar Cliff College,Briar Cliff University,IA,Midwest,4.0,42.526443,-96.428444,2.0,3.0,1.0,17.0,626.0,35534.0,21590.0,0.295,,,0.4937,1.0,2.0,1.6192857456840386,-0.2537981446389426
005067,Brevard College,Brevard College,NC,South,2.0,35.236763,-82.729494,2.0,3.0,1.0,22.0,760.0,31250.0,21376.0,0.3769,0.395,1064.0,0.3902,1.0,5.0,1.0930769089369048,-1.2823041585141461
003092,Brandeis University,Brandeis University,MA,Northeast,4.0,42.365727,-71.260155,2.0,3.0,1.0,15.0,3663.0,64946.0,33885.0,0.144,0.3531,1473.0,0.8611,1.0,4.0,3.0520123834598816,1.5505983868736974
005786,Bridgevalley Cmnty/Tech Col,BridgeValley Community & Technical College,WV,South,3.0,38.353846,-81.6983,1.0,2.0,2.0,7.0,1734.0,5282.0,4992.0,0.4168,,,,0.0,3.0,-1.7023246437169088,-0.5753563895393098
005069,Bridgewater College,Bridgewater College,VA,South,3.0,38.378484,-78.969007,2.0,3.0,1.0,21.0,1388.0,41350.0,20173.0,0.2939,0.9081,1225.0,0.4944,1.0,2.0,1.4207600997271692,-0.2378699342152343
003517,Bridgewater State College,Bridgewater State University,MA,Northeast,3.0,41.98749,-70.974553,1.0,3.0,1.0,18.0,7899.0,11389.0,17970.0,0.3031,0.8919,1127.0,0.5461,0.0,0.0,-0.8663250428067767,0.8259723687496117
004657,Brigham Young Univ,Brigham Young University-Idaho,ID,West,2.0,43.818408,-111.782431,2.0,3.0,1.0,22.0,42090.0,4656.0,7131.0,0.2487,0.9695,1123.0,0.5508,0.0,0.0,-0.9766969941251674,0.8620637909139204
004019,Brigham Young University,Brigham Young University,UT,West,4.0,40.250851,-111.649281,2.0,3.0,1.0,16.0,32221.0,6496.0,14487.0,0.3229,0.6919,1376.0,0.8221,0.0,0.0,-0.3065387640569462,1.3973536459327245
004106,Brigham Young University-Hawaii,Brigham Young University-Hawaii,HI,West,2.0,21.642074,-157.926586,2.0,3.0,1.0,22.0,2812.0,6438.0,13884.0,0.2969,0.3787,1104.0,0.5439,0.0,3.0,-0.17911703089871805,-0.5382836761301996
005342,Brightpoint Community College,Brightpoint Community College,VA,South,3.0,37.346254,-77.407919,1.0,2.0,2.0,3.0,5548.0,4938.0,5583.0,0.2138,,,,0.0,0.0,-1.7061742921195784,0.7188468500283068
003110,Bristol Community College,Bristol Community College,MA,Northeast,3.0,41.721994,-71.119133,1.0,2.0,2.0,1.0,5073.0,5412.0,6235.0,0.4335,,,,0.0,0.0,-1.703233829470425,-0.051173801026400116
002051,Bronx Community College-Cuny,CUNY Bronx Community College,NY,Northeast,4.0,40.858112,-73.912043,1.0,2.0,2.0,1.0,5766.0,5206.0,4342.0,0.5748,,,,0.0,0.0,-1.8198923086332701,-0.10512842078788527
002181,Brookdale Community College,Brookdale Community College,NJ,Northeast,3.0,40.324906,-74.132746,1.0,2.0,2.0,4.0,7898.0,5921.0,8882.0,0.2339,,,,0.0,0.0,-1.4624213987290353,0.9095323131770632
002048,Broome Community College,SUNY Broome Community College,NY,Northeast,3.0,42.135872,-75.908065,1.0,2.0,2.0,2.0,3203.0,7470.0,8035.0,0.3559,,,,0.0,0.0,-1.414443555244738,0.03302936974642165
005074,Broward Cmty Coll Central,Broward College,FL,South,4.0,26.119422,-80.14183,1.0,2.0,1.0,14.0,23799.0,2830.0,14553.0,0.4002,,,0.3611,0.0,0.0,-1.5410155759014421,1.298946303245869
005735,Broward Cmty Coll Coconut Crk,Broward College,FL,South,4.0,26.119422,-80.14183,1.0,2.0,1.0,14.0,23799.0,2830.0,14553.0,0.4002,,,0.3611,0.0,0.0,-1.5410155759014421,1.298946303245869
005741,Broward Cmty Coll Hollywood,Broward College,FL,South,4.0,26.119422,-80.14183,1.0,2.0,1.0,14.0,23799.0,2830.0,14553.0,0.4002,,,0.3611,0.0,0.0,-1.5410155759014421,1.298946303245869
003094,Brown University,Brown University,RI,Northeast,4.0,41.82617,-71.40385,2.0,3.0,1.0,15.0,7273.0,68230.0,26572.0,0.1327,0.0523,1546.0,0.9571,1.0,4.0,2.6622001943152203,1.8489304560192994
007314,Brunswick Community College,Brunswick Community College,NC,South,1.0,34.038973,-78.22979,1.0,2.0,2.0,2.0,1124.0,2532.0,8785.0,0.3212,,,,0.0,3.0,-1.679326707432502,-1.2331616802264416
006058,Bryan College Of Health Sci,Bryan College of Health Sciences,NE,Midwest,4.0,40.796768,-96.651532,2.0,3.0,1.0,26.0,534.0,20070.0,25884.0,0.2124,0.6291,,0.7547,1.0,2.0,1.4726205689351535,-0.08061947015027371
000577,Bryant & Stratton Bsns Inst Cleveland,Bryant & Stratton College-Parma,OH,Midwest,3.0,41.404607,-81.781757,2.0,2.0,1.0,14.0,522.0,19542.0,14325.0,0.6827,,,0.2069,1.0,1.0,0.36383683912357045,-2.317525542584524
003617,Bryant & Stratton College,Bryant & Stratton College-Wauwatosa,WI,Midwest,3.0,43.043215,-88.050983,2.0,2.0,1.0,23.0,952.0,19944.0,15135.0,0.5738,,,0.2349,1.0,1.0,0.4093591002929688,-1.6243945667366964
000814,Bryant & Stratton College,Bryant & Stratton College-Parma,OH,Midwest,3.0,41.404607,-81.781757,2.0,2.0,1.0,14.0,522.0,19542.0,14325.0,0.6827,,,0.2069,1.0,1.0,0.36383683912357045,-2.317525542584524
004761,Bryant & Stratton College Va Beach,Bryant & Stratton College-Virginia Beach,VA,South,4.0,36.827826,-76.13819,2.0,2.0,1.0,14.0,1327.0,18457.0,12134.0,0.6187,,,0.281,1.0,1.0,0.18162612545838283,-1.2521377966710567
002477,Bryn Mawr Coll Div Spec Stds,Bryn Mawr College,PA,Northeast,3.0,40.02736,-75.313223,2.0,3.0,1.0,21.0,1346.0,62560.0,40690.0,0.1434,0.3106,1404.0,0.8559,1.0,4.0,3.3809065969561884,0.7298316684479407
002049,Bryn Mawr College,Bryn Mawr College,PA,Northeast,3.0,40.02736,-75.313223,2.0,3.0,1.0,21.0,1346.0,62560.0,40690.0,0.1434,0.3106,1404.0,0.8559,1.0,4.0,3.3809065969561884,0.7298316684479407
002018,Bryant & Stratton College,Bryant & Stratton College-Albany,NY,Northeast,3.0,42.698125,-73.809977,2.0,2.0,1.0,14.0,224.0,18892.0,12452.0,0.6531,,,0.2195,1.0,1.0,0.4508923365567115,-2.6142316194749617
001908,Bryan College,Bryan College-Dayton,TN,South,2.0,35.497209,-84.999552,2.0,3.0,1.0,20.0,815.0,18900.0,16494.0,0.224,,,0.5593,1.0,5.0,0.568371321587262,-0.8554905896853188
002050,Bucknell University,Bucknell University,PA,Northeast,2.0,40.954317,-76.882616,2.0,3.0,1.0,21.0,3818.0,64772.0,40429.0,0.111,0.3201,1389.0,0.8623,1.0,4.0,3.177358190210626,0.9609312594637851
002066,Bucks County Community College,Bucks County Community College,PA,Northeast,1.0,40.239102,-74.965841,1.0,2.0,2.0,2.0,5199.0,5021.0,7561.0,0.2209,,,,0.0,3.0,-1.7226151569634103,-0.09021856204561224
006047,Buena Vista College,Buena Vista University,IA,Midwest,2.0,42.642255,-95.208529,2.0,3.0,1.0,19.0,1378.0,40190.0,18321.0,0.4254,0.7176,1090.0,0.4729,1.0,5.0,1.124308952879189,-1.154596015613959
003123,Bunker Hill Community College,Bunker Hill Community College,MA,Northeast,4.0,42.374806,-71.069263,1.0,2.0,2.0,1.0,7322.0,5520.0,6313.0,0.3815,,,,0.0,0.0,-1.5941755885147573,0.722317893258007
006191,Butler Community College,Butler Community College,KS,Midwest,2.0,37.806699,-96.882987,1.0,2.0,2.0,1.0,5694.0,3556.0,16051.0,0.3075,,,,0.0,3.0,-1.3277839281209782,0.11982789939224066
002069,Butler County Community Coll,Butler County Community College,PA,Northeast,2.0,40.829364,-79.911433,1.0,2.0,2.0,4.0,1882.0,5610.0,6075.0,0.3477,,,,0.0,3.0,-1.604773504753262,-0.6468639394906271
001073,Butler University,Butler University,IN,Midwest,4.0,39.8374,-86.172167,2.0,3.0,1.0,18.0,4383.0,45980.0,38472.0,0.1378,0.8587,1282.0,0.8015,1.0,4.0,2.6520746027925637,1.5581757178067452
004226,Butte College,Butte College,CA,West,1.0,39.649782,-121.644831,1.0,2.0,2.0,7.0,8384.0,1336.0,4632.0,0.3359,,,,0.0,3.0,-2.2464643736691525,-0.28015925596536545
003532,C Court Reporting,College of Court Reporting Inc,IN,Midwest,3.0,41.467574,-87.066331,3.0,2.0,2.0,13.0,183.0,10080.0,41410.0,0.3548,,,,1.0,2.0,1.9396790744090713,-1.3659364155054923
007142,C Marshall Island,College of the Marshall Islands,MH,Other/Territory,,7.102688,171.378129,1.0,2.0,1.0,14.0,1216.0,6840.0,11050.0,0.9552,,,0.1418,,,,
006713,C Ozarks,College of the Ozarks,MO,Midwest,2.0,36.616019,-93.238174,2.0,3.0,1.0,22.0,1415.0,21290.0,7669.0,0.4364,0.1487,1125.0,0.6131,1.0,5.0,-0.023842351909238373,-1.44725238477921
005136,Cabarrus College Health Sci,Cabarrus College of Health Sciences,NC,South,4.0,35.440038,-80.600824,2.0,2.0,1.0,26.0,602.0,16070.0,17271.0,0.2772,0.4921,1020.0,0.4545,1.0,2.0,0.7688223272373487,-0.38403699942662567
004084,Cabrillo College,Cabrillo College,CA,West,3.0,36.989448,-121.924797,1.0,2.0,2.0,1.0,7404.0,1270.0,13328.0,0.224,,,,0.0,0.0,-1.4414715947178625,0.9870557719248143
002072,Caldwell College,Caldwell University,NJ,Northeast,3.0,40.832753,-74.272571,2.0,3.0,1.0,19.0,1437.0,39450.0,21188.0,0.4592,0.654,,0.587,1.0,2.0,1.3942734325267796,-0.7652437024696338
005146,Caldwell Community College,Caldwell Community College and Technical Institute,NC,South,3.0,35.854604,-81.484148,1.0,2.0,2.0,2.0,2331.0,2537.0,5517.0,0.2914,,,,0.0,0.0,-1.7064635726781945,0.0017420220629964433
003609,Calif Inst Integ Std,California Institute of Integral Studies,CA,West,4.0,37.774924,-122.416102,2.0,3.0,1.0,17.0,57.0,,,0.5402,,,,,,,
004094,California Baptist College,California Baptist University,CA,West,4.0,33.929321,-117.425619,2.0,3.0,1.0,18.0,7914.0,39720.0,27384.0,0.4096,0.7357,,0.5953,1.0,2.0,1.530360122534841,0.7885210501392392
004031,California College of Arts and Crafts,California College of the Arts,CA,West,4.0,37.767485,-122.399451,2.0,3.0,1.0,30.0,1044.0,57946.0,42168.0,0.2474,0.9102,,0.634,1.0,4.0,3.3054348212214895,0.6800231460909038
004034,California Institute of Technology,California Institute of Technology,CA,West,4.0,34.137349,-118.125878,2.0,3.0,1.0,15.0,1023.0,63255.0,18902.0,0.1487,0.0314,,0.9316,1.0,4.0,2.301519555120816,0.7307945063776886
004049,California Institute of the Arts,California Institute of the Arts,CA,West,3.0,34.39327,-118.566837,2.0,3.0,1.0,19.0,881.0,56724.0,48536.0,0.2202,0.2595,,0.6415,1.0,4.0,3.5371194993205046,0.3643721556873429
004088,California Lutheran University,California Lutheran University,CA,West,4.0,34.224566,-118.878924,2.0,3.0,1.0,18.0,2374.0,50670.0,26433.0,0.3016,0.8888,1224.0,0.7402,1.0,4.0,2.078007005703484,0.6313101731310706
