nces_id_12,calculus_offered,advmath_offered,chemistry_offered,physics_offered,stem_advanced_offered
550131000181,,,,,
550131000182,1.0,1.0,1.0,1.0,4.0
550135000183,,,,,
550135000184,0.0,1.0,1.0,1.0,3.0
550135000185,,,,,
550147000188,,,,,
550147000189,1.0,1.0,1.0,1.0,4.0
550147002383,,,,,
550150000192,,,,,
550150000193,1.0,1.0,1.0,1.0,4.0
550150000194,,,,,
550153000198,,,,,
550156000199,,,,,
550156000200,0.0,1.0,1.0,0.0,2.0
550159000201,,,,,
550159000202,1.0,1.0,1.0,1.0,4.0
550159002460,,,,,
550165000205,,,,,
550168000206,,,,,
550168000207,1.0,1.0,1.0,1.0,4.0
550168002384,,,,,
550171000209,,,,,
550174000211,,,,,
550174000212,0.0,0.0,1.0,1.0,2.0
550174000213,,,,,
550177000214,1.0,1.0,1.0,1.0,4.0
550177000215,1.0,1.0,1.0,1.0,4.0
550177000216,,,,,
550177000218,,,,,
550177000221,0.0,0.0,0.0,0.0,0.0
550177000227,,,,,
550177000228,,,,,
550177001217,,,,,
550177002331,,,,,
550177002367,,,,,
550180000230,1.0,1.0,1.0,1.0,4.0
550180000232,,,,,
550180099999,,,,,
550183000234,,,,,
550183000235,0.0,1.0,1.0,1.0,3.0
550183001222,,,,,
550189000237,1.0,1.0,1.0,1.0,4.0
550189000238,,,,,
550189000239,,,,,
550189000243,,,,,
550189000244,,,,,
550189000635,,,,,
550189002462,,,,,
550189002987,,,,,
550192000245,,,,,
550192000246,1.0,0.0,1.0,0.0,2.0
550192002751,0.0,0.0,0.0,0.0,0.0
550204000247,,,,,
550204000248,1.0,1.0,1.0,1.0,4.0
550204000249,,,,,
550207000250,1.0,1.0,1.0,1.0,4.0
550207000253,,,,,
550210000254,,,,,
550210000255,1.0,1.0,1.0,1.0,4.0
550210000298,,,,,
550210003093,0.0,0.0,0.0,0.0,0.0
550213000256,,,,,
550213000257,1.0,1.0,1.0,1.0,4.0
550213002286,,,,,
550213002500,0.0,0.0,0.0,0.0,0.0
550213002851,0.0,1.0,1.0,1.0,3.0
550216000258,,,,,
550216000259,0.0,0.0,1.0,1.0,2.0
550216000260,,,,,
550216002484,,,,,
550234000262,,,,,
550234000263,1.0,1.0,1.0,1.0,4.0
550240000264,,,,,
550240000265,1.0,1.0,1.0,0.0,3.0
550243000266,,,,,
550243000267,1.0,1.0,1.0,1.0,4.0
550243001629,,,,,
550246000270,1.0,1.0,1.0,1.0,4.0
550246000271,,,,,
550246000272,,,,,
550246000273,,,,,
550246002403,,,,,
550246002772,,,,,
550252000278,,,,,
550252000279,1.0,1.0,1.0,1.0,4.0
550252002430,,,,,
550255000281,,,,,
550255000282,1.0,1.0,1.0,1.0,4.0
550255000284,,,,,
550255000285,,,,,
550255000286,,,,,
550255000288,,,,,
550255000637,,,,,
550255002295,,,,,
550255002784,,,,,
550258000289,,,,,
550258000290,1.0,0.0,1.0,0.0,2.0
550258000558,,,,,
550261000291,,,,,
550261000292,1.0,1.0,1.0,1.0,4.0
550261000293,,,,,
550264000295,,,,,
550264000296,1.0,0.0,1.0,1.0,3.0
550264000297,,,,,
550267000301,,,,,
550267000302,1.0,1.0,1.0,1.0,4.0
550267000305,,,,,
550270000306,,,,,
550270000307,1.0,1.0,1.0,1.0,4.0
550273000308,,,,,
550273000309,1.0,1.0,1.0,1.0,4.0
550273000312,,,,,
550273001226,,,,,
550276000313,,,,,
550276000314,0.0,0.0,0.0,0.0,0.0
550276002847,,,,,
550279000315,,,,,
550279000316,1.0,1.0,1.0,1.0,4.0
550282000318,1.0,1.0,1.0,1.0,4.0
550282000319,,,,,
550282000321,,,,,
550282002734,,,,,
550282003100,,,,,
550288000323,,,,,
550288000324,0.0,1.0,1.0,1.0,3.0
550288002896,,,,,
550291000326,,,,,
550291000327,0.0,1.0,1.0,1.0,3.0
550291002388,,,,,
550297000329,,,,,
550297000330,1.0,1.0,1.0,1.0,4.0
550297000331,,,,,
550303000332,,,,,
550303000333,1.0,1.0,1.0,1.0,4.0
550303003103,,,,,
550306000336,1.0,1.0,1.0,1.0,4.0
550306000338,,,,,
550306000339,,,,,
550306000340,,,,,
550306000342,,,,,
550306001228,,,,,
550306002389,,,,,
550309000304,,,,,
550309000343,,,,,
550309000344,1.0,1.0,1.0,1.0,4.0
550309002871,0.0,1.0,1.0,1.0,3.0
550309002962,,,,,
550315000348,1.0,1.0,1.0,1.0,4.0
550315000704,,,,,
550318000108,,,,,
550318000354,,,,,
550318000355,1.0,1.0,1.0,1.0,4.0
550318000356,,,,,
550318000360,,,,,
550318002368,,,,,
550318003152,,,,,
550321000361,1.0,1.0,1.0,1.0,4.0
550321000362,,,,,
550321000363,,,,,
550321001254,,,,,
550321002488,,,,,
550321002668,,,,,
550324000365,1.0,1.0,1.0,0.0,3.0
550324000366,,,,,
550324000368,,,,,
550324000369,,,,,
550324003022,0.0,0.0,1.0,1.0,2.0
550327000370,,,,,
550327000371,1.0,1.0,1.0,1.0,4.0
550327000372,,,,,
550351000374,,,,,
550351000375,,,,,
550351000376,1.0,1.0,1.0,1.0,4.0
550351000377,,,,,
550351000378,,,,,
550351000380,,,,,
550351002852,,,,,
550351002861,1.0,0.0,1.0,1.0,3.0
550351002876,1.0,1.0,1.0,1.0,4.0
550351002914,,,,,
550351002988,1.0,1.0,1.0,1.0,4.0
550364000317,,,,,
550364000386,1.0,1.0,1.0,1.0,4.0
550364002239,,,,,
550364002241,,,,,
550366000346,,,,,
550366000387,,,,,
550366000388,1.0,1.0,1.0,1.0,4.0
550366000389,,,,,
550366002936,0.0,0.0,0.0,0.0,0.0
550369000390,,,,,
550369000391,,,,,
550369000392,1.0,1.0,1.0,1.0,4.0
550375000394,,,,,
550381000396,1.0,1.0,1.0,1.0,4.0
550381000397,,,,,
550381000398,,,,,
550384000116,,,,,
550384000136,1.0,1.0,1.0,1.0,4.0
550386000404,,,,,
550386000405,,,,,
550386000406,1.0,1.0,1.0,1.0,4.0
550386000407,,,,,
550386000408,,,,,
550386002938,,,,,
550386003008,,,,,
550386003013,0.0,0.0,0.0,0.0,0.0
550402000409,,,,,
550402000410,1.0,1.0,1.0,1.0,4.0
550402000411,,,,,
550402001640,,,,,
550405000417,,,,,
550405000421,,,,,
550405000423,,,,,
550405000424,,,,,
550405000425,,,,,
550405000427,,,,,
550405000429,1.0,1.0,1.0,1.0,4.0
550405000431,1.0,1.0,1.0,1.0,4.0
550405000433,,,,,
550405000436,,,,,
550405000437,,,,,
550405000438,,,,,
550405000439,,,,,
550405000559,,,,,
550405000645,,,,,
550405000705,0.0,0.0,0.0,0.0,0.0
550405000708,,,,,
550405002297,,,,,
550405002405,,,,,
550405002544,,,,,
550405002658,0.0,0.0,0.0,0.0,0.0
550405002778,,,,,
550405003115,1.0,1.0,1.0,1.0,4.0
550408000440,,,,,
550408000441,1.0,1.0,1.0,1.0,4.0
550408002391,,,,,
550411000442,,,,,
550411000443,1.0,1.0,1.0,1.0,4.0
550411000444,,,,,
550411000446,,,,,
550417000447,,,,,
550417000448,0.0,1.0,1.0,1.0,3.0
550417002947,,,,,
550420000450,1.0,1.0,1.0,1.0,4.0
550420000451,,,,,
550420003081,,,,,
550423000452,,,,,
550423000453,1.0,1.0,1.0,0.0,3.0
550423000454,,,,,
550426000455,,,,,
550426000456,1.0,1.0,1.0,1.0,4.0
550429000459,1.0,1.0,1.0,1.0,4.0
550429000460,,,,,
550429000461,,,,,
550429000462,,,,,
550429002520,0.0,0.0,0.0,0.0,0.0
550429002529,,,,,
550429003038,0.0,1.0,1.0,1.0,3.0
550432000463,,,,,
550432000464,1.0,1.0,1.0,1.0,4.0
550432000465,,,,,
550435000347,,,,,
550435000470,,,,,
550435000471,0.0,1.0,1.0,1.0,3.0
550435003121,0.0,0.0,0.0,0.0,0.0
550438000472,,,,,
550438000473,,,,,
550438000474,1.0,1.0,1.0,1.0,4.0
550441000476,,,,,
550444000477,,,,,
550444000478,1.0,1.0,1.0,1.0,4.0
550444000479,,,,,
550444002552,,,,,
550450000480,,,,,
550450000481,1.0,1.0,1.0,1.0,4.0
550450000482,,,,,
550453000483,,,,,
550453000484,1.0,1.0,1.0,1.0,4.0
550459000485,,,,,
550459000486,1.0,1.0,1.0,1.0,4.0
550459003012,,,,,
550462000488,,,,,
550465000489,,,,,
550465000490,1.0,1.0,1.0,1.0,4.0
550465002360,,,,,
550468000493,,,,,
550468000494,,,,,
550468000497,,,,,
550468000498,1.0,1.0,1.0,1.0,4.0
550468000499,,,,,
550468000500,,,,,
550468000501,,,,,
550468000502,,,,,
550468000503,,,,,
550468000504,,,,,
550468000505,,,,,
550468000506,,,,,
550468002325,,,,,
550468002966,0.0,1.0,0.0,1.0,2.0
550468003042,,,,,
550472000508,,,,,
550474000509,,,,,
550474000510,1.0,1.0,1.0,1.0,4.0
550474000512,,,,,
550474000513,,,,,
550474000514,,,,,
550474002416,,,,,
550474002749,,,,,
550477000515,,,,,
550477000516,,,,,
550480000517,,,,,
550480000518,,,,,
550483000151,,,,,
550483000519,,,,,
550483000520,,,,,
550483000521,,,,,
550483000522,1.0,1.0,1.0,1.0,4.0
550483000523,,,,,
550483000524,,,,,
550483002685,0.0,0.0,0.0,1.0,1.0
550486000525,,,,,
550486000526,1.0,1.0,1.0,0.0,3.0
550489000529,,,,,
550489000530,1.0,1.0,1.0,1.0,4.0
550489000531,,,,,
550489002801,0.0,1.0,1.0,1.0,3.0
550489003106,,,,,
550492000532,,,,,
550492000533,1.0,1.0,1.0,1.0,4.0
550492000534,,,,,
550496000535,,,,,
550496000536,1.0,1.0,1.0,1.0,4.0
550496000537,,,,,
550496000538,,,,,
550496000539,,,,,
550498000543,1.0,1.0,1.0,1.0,4.0
550498002244,,,,,
550510000546,,,,,
550513000547,,,,,
550513002327,,,,,
550516000549,,,,,
550516000550,,,,,
550516000554,,,,,
550516000555,,,,,
550516000556,,,,,
550516000557,1.0,1.0,1.0,1.0,4.0
550522000561,1.0,1.0,1.0,1.0,4.0
550522001456,,,,,
550522002245,,,,,
550525000564,1.0,1.0,1.0,1.0,4.0
550525000565,,,,,
550525000566,,,,,
550528000567,,,,,
550528000568,0.0,0.0,1.0,1.0,2.0
550528003114,0.0,1.0,1.0,1.0,3.0
550537000573,,,,,
550537000574,0.0,1.0,0.0,1.0,2.0
550537002907,,,,,
550546000575,,,,,
550546000577,,,,,
550549000584,1.0,1.0,1.0,1.0,4.0
550552000586,,,,,
550552000587,1.0,1.0,1.0,1.0,4.0
550552000588,,,,,
550558000592,1.0,1.0,0.0,1.0,3.0
550558000593,,,,,
550561002247,,,,,
550561002248,1.0,1.0,1.0,1.0,4.0
550561002249,,,,,
550561002250,,,,,
550564000599,,,,,
550564000600,0.0,1.0,1.0,1.0,3.0
550567000601,,,,,
550567000602,0.0,1.0,1.0,1.0,3.0
550567000603,,,,,
550567000604,,,,,
550567002704,1.0,1.0,1.0,1.0,4.0
550573000605,1.0,1.0,1.0,1.0,4.0
550573000606,,,,,
550573000608,,,,,
550582000166,,,,,
550582000562,,,,,
550582000610,,,,,
550582000611,,,,,
550582000612,0.0,0.0,0.0,0.0,0.0
550582000613,,,,,
550582000614,,,,,
550582000616,,,,,
550582000617,,,,,
550582000618,1.0,1.0,1.0,1.0,4.0
550582000619,,,,,
550582000620,,,,,
550582000621,,,,,
550582000622,,,,,
550582000623,,,,,
550582000624,,,,,
550582000625,,,,,
550582000627,,,,,
550582000628,,,,,
550582000629,,,,,
550582000631,,,,,
550582000632,,,,,
550582000633,,,,,
550582000634,,,,,
550582000636,1.0,1.0,1.0,1.0,4.0
550582000638,1.0,1.0,1.0,1.0,4.0
550582000639,,,,,
550582000640,,,,,
550582000641,,,,,
550582000642,,,,,
550582000643,,,,,
550582000644,1.0,1.0,1.0,1.0,4.0
550582001672,,,,,
550582002406,,,,,
550582002431,,,,,
550582002589,,,,,
550582002857,0.0,0.0,0.0,0.0,0.0
550582002955,,,,,
550582003009,0.0,0.0,0.0,1.0,1.0
550582003105,0.0,0.0,0.0,0.0,0.0
550582003128,,,,,
550582003138,,,,,
550582003159,,,,,
550588000646,,,,,
550588000647,0.0,1.0,1.0,1.0,3.0
550591002252,,,,,
550591002253,,,,,
550591002254,1.0,1.0,1.0,1.0,4.0
550591002255,,,,,
550591002256,,,,,
550591003347,,,,,
550594000650,,,,,
550594000651,,,,,
550594000652,,,,,
550594000653,1.0,1.0,1.0,1.0,4.0
550594000654,,,,,
550594000655,,,,,
550597000656,,,,,
550597000657,1.0,1.0,1.0,1.0,4.0
550600000658,,,,,
550600000661,1.0,1.0,1.0,1.0,4.0
550600000662,,,,,
550600002392,,,,,
550600002673,,,,,
550603000664,1.0,1.0,1.0,1.0,4.0
550603000665,,,,,
550603000666,,,,,
550603000667,,,,,
550603000669,,,,,
550603001676,,,,,
550603002432,,,,,
550603003118,,,,,
550606000671,,,,,
550606000672,1.0,1.0,1.0,1.0,4.0
550606000673,,,,,
550606002989,1.0,1.0,1.0,1.0,4.0
550609000674,,,,,
550609000675,,,,,
550609000676,,,,,
550612000677,1.0,1.0,1.0,1.0,4.0
550614001282,,,,,
550614002257,,,,,
550614002258,,,,,
550618000678,1.0,1.0,1.0,1.0,4.0
550627000689,,,,,
550627000690,1.0,1.0,1.0,0.0,3.0
550627000691,,,,,
550627002417,,,,,
550627002867,0.0,0.0,0.0,0.0,0.0
550627003339,0.0,0.0,0.0,0.0,0.0
550630000695,,,,,
550630000696,1.0,1.0,1.0,1.0,4.0
550630003097,,,,,
550642000698,,,,,
550642000699,1.0,1.0,1.0,1.0,4.0
550642002829,,,,,
550645000700,,,,,
550645000701,1.0,1.0,1.0,1.0,4.0
550645001458,,,,,
550648000702,,,,,
550648000703,1.0,1.0,1.0,1.0,4.0
550654000706,1.0,1.0,1.0,1.0,4.0
550654000707,,,,,
550654000709,,,,,
550654001678,,,,,
550654002259,,,,,
550654002298,,,,,
550654002764,,,,,
550657000711,,,,,
550657000712,1.0,1.0,1.0,1.0,4.0
550657000713,,,,,
550660000714,,,,,
550660000715,1.0,1.0,1.0,1.0,4.0
550660002407,,,,,
550660002408,,,,,
550660002573,,,,,
550660002848,,,,,
550660002854,,,,,
550660002958,,,,,
550663000716,1.0,1.0,1.0,1.0,4.0
550663000717,,,,,
550663000718,,,,,
550663000719,,,,,
550663000720,,,,,
550663002409,,,,,
550663002456,,,,,
550663002709,,,,,
550663002814,,,,,
550666000563,,,,,
550666000721,1.0,1.0,1.0,1.0,4.0
550666000723,,,,,
550669000725,,,,,
550669000728,,,,,
550669000729,1.0,1.0,1.0,1.0,4.0
550669000730,,,,,
550669000731,,,,,
550669001460,,,,,
550669002332,,,,,
550669002735,,,,,
550669003069,,,,,
550675000733,1.0,1.0,1.0,1.0,4.0
550675000734,,,,,
550678000737,,,,,
550678000738,1.0,1.0,1.0,0.0,3.0
550678099998,0.0,0.0,0.0,0.0,0.0
550678099999,,,,,
550681000739,,,,,
550681000740,0.0,1.0,1.0,0.0,2.0
550681002990,,,,,
550684000741,,,,,
550684000742,1.0,1.0,1.0,1.0,4.0
550687000744,,,,,
550687000745,1.0,1.0,1.0,1.0,4.0
550696000751,,,,,
550696000752,0.0,0.0,1.0,1.0,2.0
550696000753,,,,,
550702000756,,,,,
550702000757,1.0,1.0,1.0,1.0,4.0
550702000758,,,,,
550702000759,,,,,
550702000761,,,,,
550702000763,,,,,
550702000764,,,,,
550702000766,,,,,
550702000767,,,,,
550702000768,,,,,
550702000769,,,,,
550702000770,1.0,1.0,1.0,1.0,4.0
550702000773,,,,,
550702000774,,,,,
550702000775,,,,,
550702000776,,,,,
550702001686,,,,,
550702001698,0.0,0.0,0.0,1.0,1.0
550702002691,0.0,1.0,1.0,1.0,3.0
550702002770,,,,,
550702002948,0.0,0.0,0.0,0.0,0.0
550702002952,1.0,1.0,1.0,1.0,4.0
550702002991,1.0,1.0,1.0,1.0,4.0
550705000777,,,,,
550705000778,1.0,1.0,1.0,1.0,4.0
550705000779,,,,,
550705000780,,,,,
550705000781,,,,,
550717000783,1.0,1.0,1.0,1.0,4.0
550723000784,,,,,
550723000785,1.0,0.0,1.0,0.0,2.0
550726000787,1.0,1.0,1.0,1.0,4.0
550726000791,,,,,
550726002983,,,,,
550729000793,1.0,1.0,1.0,1.0,4.0
550729000795,,,,,
550729000796,,,,,
550729000797,,,,,
550729001700,,,,,
550729002433,,,,,
550729002878,,,,,
550732000351,,,,,
550732000800,,,,,
550732000801,1.0,1.0,1.0,1.0,4.0
550732000802,,,,,
550732000806,,,,,
550732000807,,,,,
550732000808,,,,,
550732000810,,,,,
550732000811,,,,,
550732000813,,,,,
550732000814,,,,,
550732000815,,,,,
550732000816,,,,,
550732000817,,,,,
550732000818,,,,,
550732000820,,,,,
550732000821,,,,,
550732000822,0.0,0.0,1.0,0.0,1.0
550732000823,,,,,
550732000824,,,,,
550732000825,,,,,
550732000826,,,,,
550732000828,1.0,1.0,1.0,1.0,4.0
550732000829,,,,,
550732000831,,,,,
550732000832,,,,,
550732000833,,,,,
550732001285,,,,,
550732001461,1.0,1.0,1.0,1.0,4.0
550732001462,1.0,1.0,1.0,1.0,4.0
550732001714,0.0,0.0,0.0,0.0,0.0
550732002260,,,,,
550732002317,0.0,0.0,0.0,0.0,0.0
550732002457,,,,,
550732002538,,,,,
550732002591,,,,,
550732002653,,,,,
550732002754,1.0,1.0,1.0,1.0,4.0
550732002758,,,,,
550732002779,,,,,
550732002910,1.0,1.0,1.0,1.0,4.0
550732002923,,,,,
550732003051,0.0,0.0,0.0,0.0,0.0
550738000835,,,,,
550738000836,,,,,
550738000837,1.0,1.0,1.0,1.0,4.0
550738000838,,,,,
550738000839,,,,,
550741000841,1.0,1.0,1.0,0.0,3.0
550741001726,,,,,
550741002592,,,,,
550744000844,1.0,1.0,1.0,1.0,4.0
550744000845,,,,,
550744002333,,,,,
550744002554,0.0,0.0,0.0,1.0,1.0
550744003130,,,,,
550747000732,,,,,
550747000847,,,,,
550747000849,,,,,
550747000850,1.0,1.0,1.0,1.0,4.0
550747000851,,,,,
550747002641,,,,,
550747002642,,,,,
550747002824,,,,,
550747003029,,,,,
550750000852,,,,,
550750000853,0.0,1.0,1.0,1.0,3.0
550750002946,,,,,
550753000195,,,,,
550753000196,,,,,
550753000648,,,,,
550753000854,1.0,1.0,1.0,1.0,4.0
550753000855,,,,,
550753000857,,,,,
550753000858,,,,,
550753000859,,,,,
550753000862,,,,,
550753000863,,,,,
550753000864,,,,,
550753000865,1.0,1.0,1.0,1.0,4.0
550753000866,,,,,
550753000869,,,,,
550753000870,,,,,
550753001295,,,,,
550753001463,,,,,
550753002467,,,,,
550753002887,0.0,1.0,0.0,1.0,2.0
550753003156,0.0,1.0,1.0,1.0,3.0
550753099999,0.0,0.0,0.0,0.0,0.0
550756000872,,,,,
550756000873,1.0,0.0,1.0,1.0,3.0
550756001757,,,,,
550756003155,,,,,
550759000876,,,,,
550759000877,1.0,0.0,1.0,1.0,3.0
550759000878,,,,,
550762000879,,,,,
550762000881,,,,,
550762000882,,,,,
550762000883,,,,,
550762003107,,,,,
550765000884,1.0,1.0,1.0,1.0,4.0
550765003109,0.0,0.0,0.0,0.0,0.0
550768000885,,,,,
550768000886,0.0,1.0,1.0,0.0,2.0
550771000887,1.0,1.0,1.0,1.0,4.0
550771000888,,,,,
550771000889,,,,,
550777000890,,,,,
550777000891,1.0,1.0,1.0,1.0,4.0
550777000892,,,,,
550783000893,1.0,1.0,1.0,1.0,4.0
550783000894,,,,,
550786000895,,,,,
550786000896,1.0,1.0,0.0,1.0,3.0
550786000897,,,,,
550804000898,,,,,
550807000899,,,,,
550813002262,,,,,
550816000900,,,,,
550816000901,1.0,1.0,1.0,1.0,4.0
550816000902,,,,,
550816002858,,,,,
550816002905,0.0,1.0,1.0,0.0,2.0
550816002959,,,,,
550819000903,,,,,
550819000904,,,,,
550819000905,1.0,1.0,1.0,1.0,4.0
550819000906,,,,,
550819002915,,,,,
550822000907,,,,,
550822000908,0.0,1.0,1.0,1.0,3.0
550822000909,,,,,
550822000910,,,,,
550825000911,,,,,
550825000912,0.0,1.0,1.0,1.0,3.0
550825000913,,,,,
550828000914,,,,,
550828000915,0.0,1.0,1.0,1.0,3.0
550828001959,0.0,0.0,0.0,0.0,0.0
550828001960,,,,,
550828003124,,,,,
550834000916,,,,,
550834000917,,,,,
550834000918,1.0,1.0,1.0,1.0,4.0
550834002525,,,,,
550852000373,,,,,
550852000649,,,,,
550852000920,,,,,
550852000921,,,,,
550852000922,,,,,
550852000924,,,,,
550852000925,1.0,1.0,1.0,1.0,4.0
550852000926,,,,,
550852000927,,,,,
550852000928,,,,,
550852000929,,,,,
550852000930,,,,,
550852000931,,,,,
550852000932,,,,,
550852000934,,,,,
550852000935,,,,,
550852000937,1.0,1.0,1.0,1.0,4.0
550852000938,,,,,
550852000939,,,,,
550852000940,,,,,
550852000941,1.0,1.0,1.0,1.0,4.0
550852000942,,,,,
550852000944,,,,,
550852000946,,,,,
550852000948,,,,,
550852000949,,,,,
550852000950,,,,,
550852000951,,,,,
550852000952,,,,,
550852000953,,,,,
550852000954,,,,,
550852000955,,,,,
550852000956,,,,,
550852000958,,,,,
550852000959,,,,,
550852000962,,,,,
550852000964,,,,,
550852000965,,,,,
550852000966,,,,,
550852000967,1.0,1.0,1.0,1.0,4.0
550852002263,,,,,
550852002265,0.0,1.0,1.0,1.0,3.0
550852002410,,,,,
550852002412,,,,,
550852002435,,,,,
550852002475,,,,,
550852002483,,,,,
550852002670,0.0,0.0,0.0,0.0,0.0
550852002775,,,,,
550852002866,,,,,
550852003095,0.0,0.0,0.0,0.0,0.0
550852003349,0.0,0.0,0.0,0.0,0.0
550852003356,,,,,
550855000968,1.0,1.0,1.0,1.0,4.0
550855000969,,,,,
550855000970,,,,,
550861000973,,,,,
550861000974,,,,,
550861000975,,,,,
550861000976,1.0,1.0,1.0,1.0,4.0
550861000977,,,,,
550861000978,,,,,
550861000979,,,,,
550861000980,,,,,
550861000981,,,,,
550861002436,,,,,
550861002701,0.0,0.0,1.0,1.0,2.0
550864000983,,,,,
550864000987,1.0,1.0,1.0,1.0,4.0
550864000988,,,,,
550864001481,,,,,
550867000991,,,,,
550867000992,1.0,1.0,1.0,1.0,4.0
550867002893,,,,,
550870000995,0.0,0.0,1.0,1.0,2.0
550870000996,,,,,
550870000998,,,,,
550870000999,,,,,
550870002335,,,,,
550870002838,,,,,
550873001004,,,,,
550873001005,0.0,1.0,1.0,1.0,3.0
550876001010,,,,,
550876001011,1.0,1.0,1.0,1.0,4.0
550876002414,,,,,
550876002597,,,,,
550879000569,,,,,
550879001012,,,,,
550879001013,1.0,1.0,1.0,1.0,4.0
550879001014,,,,,
550879002901,1.0,1.0,1.0,0.0,3.0
550882001016,,,,,
550882001018,,,,,
550882001019,,,,,
550882001020,,,,,
550882001021,1.0,0.0,1.0,1.0,3.0
550882001022,,,,,
550882001023,,,,,
550882002672,,,,,
550885001024,,,,,
550885001025,1.0,1.0,1.0,1.0,4.0
550885001026,,,,,
550885001027,,,,,
550885002574,,,,,
550885002863,0.0,1.0,0.0,0.0,1.0
550885003030,,,,,
550888001029,,,,,
550888001030,1.0,1.0,1.0,1.0,4.0
550888001031,,,,,
550891001034,,,,,
550891001035,1.0,1.0,1.0,1.0,4.0
550891001036,,,,,
550891002172,,,,,
550891002902,,,,,
550891002973,,,,,
550891002975,1.0,1.0,1.0,1.0,4.0
550891003039,0.0,1.0,1.0,1.0,3.0
550891003067,0.0,0.0,0.0,0.0,0.0
550894001043,1.0,1.0,1.0,1.0,4.0
550894001044,,,,,
550894001047,,,,,
550894002361,,,,,
550894002598,0.0,1.0,1.0,1.0,3.0
550897002941,0.0,1.0,1.0,1.0,3.0
550900001050,,,,,
550900001051,0.0,1.0,1.0,1.0,3.0
550903000659,,,,,
550903001053,,,,,
550903001054,,,,,
550903001055,,,,,
550903001056,,,,,
550903001057,,,,,
550903001059,1.0,1.0,1.0,1.0,4.0
550903002337,,,,,
550903003153,,,,,
550906000660,,,,,
550906000663,,,,,
550906001061,,,,,
550906001067,,,,,
550906001068,,,,,
550906002338,1.0,1.0,1.0,1.0,4.0
550907001069,,,,,
550907001070,0.0,0.0,1.0,0.0,1.0
550907001071,,,,,
550909000197,,,,,
550909000379,,,,,
550909001072,,,,,
550909001074,,,,,
550909001079,1.0,1.0,1.0,1.0,4.0
550909001080,,,,,
550909001082,,,,,
550909002940,,,,,
550913001083,,,,,
550913001085,1.0,1.0,1.0,1.0,4.0
550913001086,,,,,
550913001087,,,,,
550913001089,,,,,
550913001090,,,,,
550915001092,0.0,1.0,1.0,1.0,3.0
550921000746,,,,,
550921001099,1.0,1.0,1.0,1.0,4.0
550921001103,,,,,
550921001490,,,,,
550921001506,,,,,
550921002743,0.0,0.0,0.0,0.0,0.0
550921002927,0.0,1.0,1.0,1.0,3.0
550924002267,,,,,
550930002268,,,,,
550936000750,,,,,
550936002269,,,,,
550939002270,,,,,
550951000754,,,,,
550951000755,,,,,
550951001104,,,,,
550951001105,,,,,
550951001107,1.0,1.0,1.0,1.0,4.0
550951001109,,,,,
550951001110,,,,,
550951001111,,,,,
550951001113,,,,,
550951002882,1.0,1.0,0.0,1.0,3.0
550951002888,,,,,
550951003131,,,,,
550957000382,,,,,
550957001115,,,,,
550957001117,,,,,
550957001118,1.0,1.0,1.0,1.0,4.0
550957001119,,,,,
550957001120,,,,,
550957002600,,,,,
550960000680,,,,,
550960000681,0.0,1.0,1.0,0.0,2.0
550960000792,0.0,1.0,0.0,1.0,2.0
550960000843,0.0,1.0,1.0,0.0,2.0
550960000856,0.0,1.0,0.0,1.0,2.0
550960000936,,,,,
550960000963,0.0,1.0,1.0,0.0,2.0
550960001007,0.0,1.0,1.0,1.0,3.0
550960001045,,,,,
550960001121,,,,,
550960001122,,,,,
550960001123,,,,,
550960001124,,,,,
550960001126,,,,,
550960001127,0.0,1.0,1.0,1.0,3.0
550960001132,,,,,
550960001133,,,,,
550960001134,,,,,
550960001135,,,,,
550960001136,,,,,
550960001139,,,,,
550960001140,,,,,
550960001141,,,,,
550960001142,,,,,
550960001143,,,,,
550960001144,,,,,
550960001146,,,,,
550960001148,,,,,
550960001154,,,,,
550960001155,,,,,
550960001156,,,,,
550960001157,,,,,
550960001158,,,,,
550960001159,,,,,
550960001160,,,,,
550960001161,,,,,
550960001162,,,,,
550960001163,,,,,
550960001164,1.0,1.0,1.0,1.0,4.0
550960001165,,,,,
550960001166,,,,,
550960001169,,,,,
550960001170,,,,,
550960001172,,,,,
550960001173,,,,,
550960001174,,,,,
550960001175,,,,,
550960001176,,,,,
550960001178,,,,,
550960001179,,,,,
550960001180,1.0,1.0,1.0,1.0,4.0
550960001181,,,,,
550960001183,,,,,
550960001184,,,,,
550960001185,,,,,
550960001187,,,,,
550960001188,,,,,
550960001190,,,,,
550960001191,,,,,
550960001195,,,,,
550960001196,,,,,
550960001197,,,,,
550960001199,1.0,1.0,1.0,1.0,4.0
550960001200,,,,,
550960001202,,,,,
550960001204,,,,,
550960001206,,,,,
550960001208,,,,,
550960001209,,,,,
550960001210,,,,,
550960001213,,,,,
550960001214,,,,,
550960001215,0.0,1.0,1.0,1.0,3.0
550960001216,,,,,
550960001218,1.0,1.0,1.0,1.0,4.0
550960001219,,,,,
550960001220,,,,,
550960001221,,,,,
550960001224,,,,,
550960001225,,,,,
550960001231,,,,,
550960001233,,,,,
550960001235,0.0,1.0,1.0,1.0,3.0
550960001236,,,,,
550960001237,1.0,1.0,1.0,1.0,4.0
550960001238,,,,,
550960001239,,,,,
550960001240,,,,,
550960001243,,,,,
550960001246,,,,,
550960001247,1.0,1.0,1.0,0.0,3.0
550960001249,,,,,
550960001250,,,,,
550960001255,,,,,
