source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review
6771,Elsie Whitlow Stokes Community Freedom Public Charter School,,,052483,Charter Community School,PLACERVILLE,100,57.14285714285714,f,reject,f
3305,Emerald Campus Dublin City Schools,,,330664,Cush Campus Schools,BROOKLYN,84.84848484848484,64.15094339622642,f,reject,f
51941,Empowering Possibilities International Charter,,,7113,International C,NAPLES,92.85714285714286,49.18032786885246,f,reject,f
4749,Escuela Bilingüe Internacional,,,0805,International Bible College,FLORENCE,70.17543859649123,70.17543859649122,f,reject,f
2034,Esmond Elementary School,,,231070,Lewiston Elementary School,LEWISTON,88,88,f,review,t
61789,Estrella Foothills Global Academy,,,030039,Foothills Academy,SCOTTSDALE,100,68,f,review,t
3184,Eugene Field Elementary School,,,090073,Field School,WASHINGTON,100,57.14285714285714,f,reject,f
440,Eugene International High School,,,311102,International High School,PATERSON,100,87.71929824561404,f,review,f
3966,Evans High School,,,111255,Evans High School,EVANS,100,100,f,review,f
6734,Evergreen Middle School,,,200399,Evergreen School,HALLOWELL,100,82.05128205128204,f,review,t
60878,Fairfax Senior High School,,,051590,Fairfax High School,LOS ANGELES,100,84.44444444444444,f,review,t
6450,Fairfield Middle School,,,200370,Fort Fairfield Middle HS,FT FAIRFIELD,100,82.14285714285714,f,review,t
3347,Fairhope High School,,,011060,Fairhope High School,FAIRHOPE,100,100,f,review,f
3287,Fairmont High School,,,490385,East Fairmont High School,FAIRMONT,100,88.88888888888889,f,review,f
842,Fairmont Preparatory Academy,,,050103,Fairmont Preparatory Academy,ANAHEIM,100,100,f,review,f
62008,Fairmont Private School of Fresno,,,341240,Fairmont High School,FAIRMONT,85.71428571428571,64.15094339622642,f,reject,f
60912,"Fairmont Private Schools, Historic Anaheim Campus",,,330664,Cush Campus Schools,BROOKLYN,84.84848484848484,47.76119402985075,f,reject,f
804,Fairview High School,,,040350,Camden Fairview High School,CAMDEN,100,85.1063829787234,f,review,f
60844,Fallbrook Union High School,,,050925,Fallbrook Union High School,FALLBROOK,100,100,f,review,f
6105,Falls Church City Elementary School,,,470792,Falls Church High School,FALLS CHURCH,88.37209302325581,64.40677966101696,f,reject,f
6442,Farmdale Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,70.83333333333333,f,review,t
6933,Farmington High School,,,070805,Farmington High School,FARMINGTON,100,100,f,review,f
1921,Farmington Woods Elementary School - International Baccalaureate®,,,480068,International School,BELLEVUE,100,48.78048780487805,f,reject,f
3948,Fenton Senior High School,,,140290,Fenton High School,BENSENVILLE,100,83.72093023255813,f,review,t
2434,Fernbank Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,70.83333333333333,f,review,t
4838,Fernway Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,72.34042553191489,f,review,t
4356,Fienberg-Fisher K-8 Center,,,450059,Cba Center,DELTA,75,38.888888888888886,f,reject,f
3461,Fifth Avenue Upper Elementary,,,230288,Webb Elementary School,FERNDALE,62.5,54.90196078431373,f,reject,f
805,Firestone High School,,,141940,Forreston High School,FORRESTON,90.47619047619048,90.47619047619048,f,review,f
2963,Fishers High School,,,151041,Fishers High School,FISHERS,100,100,f,review,f
2312,Flagler Palm Coast High School,,,051684,Coast High School,HUNTINGTN BCH,100,72.34042553191489,f,review,t
62611,Flat Rock Middle School,,,101351,Rock School,PANAMA CITY,100,64.70588235294117,f,reject,f
1505,Flathead High School,,,270525,Flathead High School,KALISPELL,100,100,f,review,f
6028,Florence High School,,,051046,Florence Crittenton HS,FULLERTON,100,78.43137254901961,f,review,t
1160,Foothill High School,,,050213,Foothill High School,BAKERSFIELD,100,100,f,review,f
51562,Foreign Language Academy,,,330534,Foreign Language Academy-Flags,BRONX,100,88.88888888888889,f,review,f
2293,Forest Hill Community High School,,,445035,Community High School,NEVADA,100,77.77777777777779,f,review,t
4116,Forest Park Elementary School,,,231734,Park School,GRAND RAPIDS,100,55.00000000000001,f,reject,f
2498,Forest Park Magnet School,,,231734,Park School,GRAND RAPIDS,100,61.111111111111114,f,reject,f
2249,Fork Shoals School,,,290021,I-School,INCLINE VLG,85.71428571428571,53.84615384615385,f,reject,f
2045,Fort Couch Middle School,,,200370,Fort Fairfield Middle HS,FT FAIRFIELD,85.71428571428571,66.66666666666667,f,review,t
3950,Fort Lee High School,,,310395,Fort Lee High School,FORT LEE,100,100,f,review,f
728,Fort Myers High School,,,100515,Fort Myers High School,FORT MYERS,100,100,f,review,f
61931,Foster Middle School,,,140108,Middle Fork School,DANVILLE,89.47368421052632,89.47368421052632,f,review,t
4621,Fountain International Magnet School,,,480068,International School,BELLEVUE,100,71.42857142857143,f,review,t
61784,Fox Chapel Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,50,f,reject,f
50452,Fox Road Magnet Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,61.81818181818181,f,reject,f
52451,Foxcroft Academy,,,200315,Foxcroft Academy,DOVR FOXCROFT,100,100,f,review,f
2250,Frances E. Willard Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,66.66666666666667,f,review,t
3120,Francis Scott Key Middle School,,,335377,Francis School,STATEN ISLAND,100,62.22222222222222,f,reject,f
2242,Francisco I. Madero Middle School,,,290021,I-School,INCLINE VLG,100,40,f,reject,f
1894,Frank C. Martin International K-8 Center,,,7113,International C,NAPLES,100,55.55555555555556,f,reject,f
62809,Frank Guzick Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,65.38461538461539,f,review,t
49774,Frank Hebron-Harman Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,57.6271186440678,f,reject,f
52235,Franklin Academy - Boynton Beach,,,193024,Franklin Academy,WINNSBORO,100,69.56521739130434,f,review,t
51073,Franklin Academy - Cooper City,,,242237,City Academy,ST. PAUL,100,60,f,reject,f
52155,Franklin Academy - Palm Beach Gardens,,,193024,Franklin Academy,WINNSBORO,100,62.745098039215684,f,reject,f
60030,Franklin Academy - Pembroke Pines K-8,,,193024,Franklin Academy,WINNSBORO,100,62.745098039215684,f,reject,f
60278,Franklin Academy - Pembroke Pines MS/HS,,,443857,Academy High School,KINGSVILLE,100,58.46153846153845,f,reject,f
60279,Franklin Academy - Sunrise,,,193024,Franklin Academy,WINNSBORO,100,80,f,review,t
600,Franklin High School,,,140125,Ashton Franklin Center HS,ASHTON,100,74.07407407407408,f,review,t
1193,Franklin High School,,,140125,Ashton Franklin Center HS,ASHTON,100,74.07407407407408,f,review,t
51329,Franklin International Exploratory Academy,,,193024,Franklin Academy,WINNSBORO,100,55.172413793103445,f,reject,f
49237,Franklin Middle School,,,479802,Franklin School,JERSEY CITY,100,81.08108108108108,f,review,t
4117,Frazier International Magnet School,,,480068,International School,BELLEVUE,100,72.72727272727273,f,review,t
52467,Fred Armon Toomer Elementary,,,230979,Aspen Ridge Elementary School,ISHPEMING,66.66666666666666,66.66666666666667,f,reject,f
49175,Fred M. Lynn Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,48.484848484848484,f,reject,f
4046,Frederick Douglass High School,,,442055,Douglass High School,DOUGLASS,100,80,f,review,t
2251,Freedom 7 Elementary School of International Studies,,,100827,Freedom School,LIVE OAK,100,42.42424242424242,f,reject,f
50086,Freehold Township High School,,,310407,Freehold Township High School,FREEHOLD,100,100,f,review,f
61341,Fremont International Academy,,,230347,International Academy,BLOOMFLD HLS,100,84,f,review,t
52033,French American International School of Boca Raton,,,540791,American School,BAYAMON,100,46.15384615384615,f,reject,f
4047,French International School of Oregon,,,210264,French International School,BETHESDA,100,84.375,f,review,t
50387,French-American School of New York,,,540791,American School,BAYAMON,100,61.224489795918366,f,reject,f
1469,Fresno High School,,,054538,Big Picture High School-Fresno,FRESNO,100,75,f,review,t
2492,Fridley High School,,,241612,Fridley Senior High School,FRIDLEY,100,84.44444444444444,f,review,t
2570,Fridley Middle School,,,448011,Farley Middle School,HUTTO,92.6829268292683,92.6829268292683,f,review,f
60967,Fridley Preschool,,,333353,Ridge School,SALT POINT,75.86206896551724,75.86206896551724,f,reject,f
60843,Frisco High School,,,011170,Frisco City HS,FRISCO CITY,100,87.8048780487805,f,review,f
441,Fullerton Union High School,,,051010,Fullerton Union High School,FULLERTON,100,100,f,review,f
7107,"G-Star School of the Arts for Film, Animation and the Performing Arts",,,101982,G-Star School Of The Arts,WEST PALM BCH,100,53.76344086021505,f,reject,f
2130,Galileo Magnet High School,,,470659,Galileo Magnet High School,DANVILLE,100,100,f,review,f
1133,Gar-Field Senior High School,,,363487,Field High School,MOGADORE,100,75.55555555555556,f,review,t
2959,Garden Hills Elementary School,,,332540,Garden School,JACKSON HTS,100,60.46511627906976,f,reject,f
516,Garland High School,,,442731,Garland High School,GARLAND,100,100,f,review,f
2294,Garner Magnet High School,,,341435,Garner Magnet High School,GARNER,100,100,f,review,f
1134,Gateway High School (Osceola School District),,,052947,Gateway High School,SAN FRANCISCO,100,61.29032258064516,f,reject,f
50093,Gateway International School,,,442528,Gateway School,ARLINGTON,100,66.66666666666667,f,review,t
63046,Gatewood Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,70.83333333333333,f,review,t
4001,Gene L. Klida Utica Academy for International Studies,,,052956,International Studies Academy,SAN FRANCISCO,100,71.60493827160495,f,review,t
6793,Genesee Academy,,,233542,Genesee Academy,SWARTZ CREEK,100,100,f,review,f
51608,Geneva Heights IB World School,,,100574,Geneva School,CASSELBERRY,100,60.46511627906976,f,reject,f
943,George C. Marshall High School,,,470794,George C Marshall High School,FALLS CHURCH,100,100,f,review,f
1989,George H. Moody Middle School,,,391505,George School,NEWTOWN,100,63.41463414634146,f,reject,f
2029,George M. Hampton Middle School,,,391505,George School,NEWTOWN,100,60.46511627906976,f,reject,f
327,George School,,,X233255,George A Dondero HS,ROYAL OAK,100,63.41463414634146,f,reject,f
315,George Washington High School,,,110418,George Washington Carver HS,ATLANTA,100,89.23076923076923,f,review,f
2295,George Washington High School,,,110418,George Washington Carver HS,ATLANTA,100,89.23076923076923,f,review,f
1233,George Washington High School,,,110418,George Washington Carver HS,ATLANTA,100,89.23076923076923,f,review,f
51642,German International School Chicago,,,140722,Chicago International School,CHICAGO,100,88.88888888888889,f,review,f
50618,German International School of Portland,,,220300,German International School,BOSTON,100,81.81818181818181,f,review,t
63195,German-American School Manhattan,,,540791,American School,BAYAMON,100,63.829787234042556,f,reject,f
49417,Germantown Elementary School,,,393330,Germantown High School,PHILADELPHIA,87.17948717948718,68,f,review,t
3251,Germantown High School,,,393330,Germantown High School,PHILADELPHIA,100,100,f,review,f
49245,Giaudrone Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,51.61290322580645,f,reject,f
61979,Gilbert A. Dater High School,,,490480,Gilbert HS,GILBERT,100,82.6086956521739,f,review,t
61381,Gilbert High School,,,240775,Eveleth-Gilbert Sr High School,EVELETH,100,77.55102040816327,f,review,t
61388,Girls Global Academy,,,090070,Girls Global Academy Public Charter School,WASHINGTON,100,64.51612903225806,f,reject,f
1023,Glen A. Wilson High School,,,052694,Glen A Wilson High School,HACIENDA HEIGHTS,100,100,f,review,f
51348,GlenOak High School,,,363827,Glenoak High School,CANTON,100,100,f,review,f
61053,Global Academy of Phoenix,,,392124,Phoenix Academy,LANCASTER,100,75,f,review,t
51856,Global Community Charter School,,,052483,Charter Community School,PLACERVILLE,100,87.27272727272728,f,review,f
26019,Goethe International Charter School,,,480068,International School,BELLEVUE,100,72.72727272727273,f,review,t
61413,Golden Hills School,,,332315,Linden Hills School,HAWTHORNE,89.47368421052632,63.1578947368421,f,reject,f
3171,Goodlettsville Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,44.44444444444444,f,reject,f
3473,Graciela Garcia Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,61.81818181818181,f,reject,f
51185,Granada High School,,,060680,Granada High School,GRANADA,100,100,f,review,f
7006,Granada Hills Charter,,,051088,Granada Hills Charter High Sch,GRANADA HILLS,100,82.35294117647058,f,review,t
51544,Granada Preparatory School,,,111801,Gerard Preparatory School,LAWRENCEVILLE,90.19607843137254,90.19607843137256,f,review,f
991,Granby High School,,,070163,East Granby High School,EAST GRANBY,100,87.8048780487805,f,review,f
247,Grand Rapids Senior High School,,,240990,Grand Rapids High School,GRAND RAPIDS,100,87.27272727272728,f,review,f
2966,Granite Bay High School,,,250130,Bay High School,BAY ST. LOUIS,100,78.94736842105263,f,review,t
1320,Granite Hills High School,,,450370,Granite HS,SALT LAKE CITY,100,86.36363636363636,f,review,f
6941,Gray-New Gloucester High School,,,470955,Gloucester High School,GLOUCESTER,100,83.01886792452831,f,review,t
2820,Great Oak High School,,,053880,Great Oak High School,TEMECULA,100,100,f,review,f
3319,Great River School,,,160547,Great River Christian School,BURLINGTON,100,78.26086956521739,f,review,t
61725,Greco Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,59.25925925925925,f,reject,f
912,Greeley West High School,,,060712,Greeley West High School,GREELEY,100,100,f,review,f
3346,Greely High School,,,200280,Greely High School,CUMBERLAND CENTE,100,100,f,review,f
6611,Green Bay West High School,,,250130,Bay High School,BAY ST. LOUIS,100,73.17073170731707,f,review,t
4048,Green Lake School District,,,500825,Green Lake High School,GREEN LAKE,87.17948717948718,70.83333333333333,f,review,t
50354,Green Run Collegiate,,,472323,Green Run Collegiate,VIRGINIA BCH,100,100,f,review,f
668,Green Valley High School,,,365140,Green High School,GREEN,100,82.92682926829268,f,review,t
4942,Greenville Central School,,,101150,Central School,MILTON,100,71.7948717948718,f,review,t
1504,Greer High School,,,410915,Greer Middle Colg Charter HS,TAYLORS,100,62.96296296296296,f,reject,f
836,Grimsley High School,,,341598,Grimsley High School,GREENSBORO,100,100,f,review,f
2510,Grisham Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,55.172413793103445,f,reject,f
60874,Groton Middle School,,,220930,Groton School,GROTON,100,78.78787878787878,f,review,t
64203,Grove Academy,,,253003,Cedar Grove Christian Academy,TUPELO,100,61.904761904761905,f,reject,f
60294,Grove Park Elementary School,,,070365,Grove School,MADISON,100,60,f,reject,f
49196,Grover Beach  Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,65.38461538461539,f,review,t
999,Guajome Park Academy,,,052251,Guajome Park Academy,VISTA,100,100,f,review,f
51431,Guilford High School,,,341475,Eastern Guilford High School,GIBSONVILLE,100,83.33333333333334,f,review,t
2967,Gulf High School,,,100618,Gulf Breeze High School,GULF BREEZE,100,82.05128205128204,f,review,t
61757,Gulf Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,61.53846153846154,f,reject,f
4723,Gulliver Preparatory Middle School,,,100293,Gulliver Preparatory School,MIAMI,100,88.52459016393442,f,review,f
913,Gulliver Preparatory School,,,100293,Gulliver Preparatory School,MIAMI,100,100,f,review,f
50267,H. Allen Hight Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,64.15094339622642,f,reject,f
50423,H. Clarke Powers Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,61.81818181818181,f,reject,f
62402,H. F. Hunt Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,53.333333333333336,f,reject,f
3052,H. H. Dow High School,,,232582,Herbert Henry Dow High School,MIDLAND,93.75,79.16666666666666,f,review,t
6069,Haha`ione Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,69.38775510204081,f,review,t
3282,Haines City High School IB East,,,030603,City High School,TUCSON,100,68.08510638297872,f,review,t
50149,Hamilton Middle School,,,430044,East Hamilton School,OOLTEWAH,85.71428571428571,71.42857142857143,f,review,t
49178,Hammond Eastside Magnet School,,,410533,Hammond School,COLUMBIA,100,63.63636363636363,f,reject,f
49224,Hammond High Magnet School,,,210409,Hammond High School,COLUMBIA,100,84.44444444444444,f,review,t
1278,Hampton High School,,,331700,East Hampton High School,EAST HAMPTON,100,88.37209302325581,f,review,f
4983,Handley Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,72.34042553191489,f,review,t
1506,Hanover High School,,,300250,Hanover High School,HANOVER,100,100,f,review,f
49825,Hansberry College Prep,,,141103,Hansberry College Prep,CHICAGO,100,100,f,review,f
61197,Harbor High School,,,360225,Ashtabula Harbor HS,ASHTABULA,100,78.26086956521739,f,review,t
729,Harding High School,,,362100,Harding High School,FAIRPORT HARBOR,100,100,f,review,f
6082,Harding University Partnership School,,,6267,Harding University,SEARCY,100,65.45454545454545,f,review,t
50662,Harlem Village Academies High,,,333639,Harlem Village Academy High Sch,NEW YORK,90,86.66666666666667,f,review,f
49600,Harmony Grove Elementary School- A Global Academy,,,331112,Academy School,BUFFALO,100,45.16129032258065,f,reject,f
60404,Harold E. Winkler Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,42.10526315789473,f,reject,f
51351,Harriet G. Eddy Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,44.44444444444444,f,reject,f
51490,Harriet Tubman Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,70.37037037037037,f,review,t
2901,Harrisburg Academy,,,391648,Harrisburg Academy,WORMLEYSBURG,100,100,f,review,f
62552,Harrison Avenue Elementary School,,,270430,Harrison School,HARRISON,100,62.5,f,reject,f
52569,Harrison High School,,,060285,Harrison High School,COLORADO SPRINGS,100,100,f,review,f
6205,Harrison High School,,,060285,Harrison High School,COLORADO SPRINGS,100,100,f,review,f
1234,Harriton High School,,,394290,Harriton High School,BRYN MAWR,100,100,f,review,f
49791,Harry Stone Montessori Academy an IB World School-MYP,,,331112,Academy School,BUFFALO,100,41.7910447761194,f,reject,f
61627,Hartsfield Magnet School for International Studies,,,480068,International School,BELLEVUE,100,57.14285714285714,f,reject,f
3344,Hartsville High School,,,410995,Hartsville High School,HARTSVILLE,100,100,f,review,f
4122,Harvard Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,72.34042553191489,f,review,t
7031,Hatikvah International Academy Charter School,,,331112,Academy School,BUFFALO,100,47.45762711864406,f,reject,f
6998,Hauppauge High School,,,332305,Hauppauge High School,HAUPPAUGE,100,100,f,review,f
49018,Hawthorne Elementary IB World School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,65.51724137931035,f,review,t
4585,Hayes Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,75.55555555555556,f,review,t
62532,Hazel I. Jackson Middle School,,,290021,I-School,INCLINE VLG,100,43.24324324324324,f,reject,f
49810,Hazel Park Preparatory Academy,,,380626,Park Academy,LAKE OSWEGO,100,57.14285714285714,f,reject,f
49396,Headwaters School,,,440354,Headwaters School,AUSTIN,100,100,f,review,f
49955,Heards Ferry Elementary,,,231444,Madison Academy Elementary/Mid,FLINT,64.15094339622641,52.83018867924528,f,reject,f
61667,Hector P. Garcia Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,43.24324324324324,f,reject,f
3593,Heights Elementary School,,,210841,Heights School,POTOMAC,100,71.7948717948718,f,review,t
6675,Heights High School (formerly J.H. Reagan HS),,,443385,Heights High  School,HOUSTON,100,54.28571428571429,f,reject,f
7106,Helen C. Peirce School of International Studies,,,480068,International School,BELLEVUE,100,60.60606060606061,f,reject,f
4982,Helen Keller Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,65.38461538461539,f,review,t
6469,Hellgate High School,,,270618,Hellgate High School,MISSOULA,100,100,f,review,f
806,Henrico High School,,,471854,Henrico High School,RICHMOND,100,100,f,review,f
210,Henry Foss High School,,,420590,Henry High School,HENRY,100,87.17948717948718,f,review,f
3960,Henry J. Kaiser High School,,,420590,Henry High School,HENRY,100,79.06976744186046,f,review,t
2032,Henry R. Clissold School,,,290021,I-School,INCLINE VLG,85.71428571428571,51.61290322580645,f,reject,f
60042,Hephzibah Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,69.38775510204081,f,review,t
60035,Hephzibah High School,,,111600,Hephzibah Comprehensive HS,HEPHZIBAH,100,75,f,review,t
60108,Hephzibah Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,51.61290322580645,f,reject,f
2526,Herbert A. Ammons Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,42.10526315789473,f,reject,f
62716,Heritage High School,,,320119,Atrisco Heritage Academy HS,ALBUQUERQUE,100,71.42857142857143,f,review,t
4081,Hidden River Middle School,,,231096,River School,SODUS,100,63.1578947368421,f,reject,f
3484,High Meadows School,,,230622,Meadows School,ROCHESTER HLS,100,84.84848484848484,f,review,t
875,High Point Central High School,,,140490,Camp Point Central High School,CAMP POINT,100,83.33333333333334,f,review,t
51393,High Point Elementary School,,,230344,High Point School,ANN ARBOR,100,75.55555555555556,f,review,t
61199,Higher Learning Academy,,,020345,Academy Higher Learning Mls,STERLING,100,92,f,review,f
3956,Highland High School,,,471455,Highland High School,MONTEREY,100,100,f,review,f
1934,Highland Park Elementary School,,,472311,Highland School,WARRENTON,100,65.21739130434783,f,review,t
4721,Highland Park Middle School,,,472311,Highland School,WARRENTON,100,71.42857142857143,f,review,t
745,Highland Park Senior High School,,,471455,Highland High School,MONTEREY,100,76.92307692307692,f,review,t
2596,Highview School,,,362375,Midview High School,GRAFTON,88.23529411764706,88.23529411764706,f,review,t
4591,Hill-Freedman World Academy,,,393230,Hill-Freedman World Academy,PHILADELPHIA,100,100,f,review,f
1395,Hillcrest High School,,,441745,Hillcrest High School,DALLAS,100,100,f,review,f
51680,Hillcrest High School,,,441745,Hillcrest High School,DALLAS,100,100,f,review,f
2131,Hillsboro Comprehensive High School,,,142280,Hillsboro High School,HILLSBORO,100,75,f,review,t
1396,Hillsboro High School,,,142280,Hillsboro High School,HILLSBORO,100,100,f,review,f
601,Hillsborough High School,,,310073,Hillsborough High School,HILLSBOROUGH,100,100,f,review,f
992,Hillside High School,,,053559,Hillside High School,UPLAND,100,100,f,review,f
49104,Hillside Middle School,,,053559,Hillside High School,UPLAND,85.71428571428571,71.42857142857143,f,review,t
63210,Hillside School,,,053559,Hillside High School,UPLAND,100,85.71428571428572,f,review,f
1898,Hilton Head Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,66.66666666666667,f,review,t
914,Hilton Head High School,,,411033,Hilton Head Island High School,HILTON HEAD ISL.,100,86.79245283018868,f,review,f
6750,Hilton Head Island Middle School,,,120192,Island School,LIHUE,100,57.77777777777777,f,reject,f
1392,Hilton High School,,,411033,Hilton Head Island High School,HILTON HEAD ISL.,100,75,f,review,t
853,Hinkley High School,,,060073,William C Hinkley High School,AURORA,100,79.16666666666666,f,review,t
273,Holmes High School,,,101153,G Holmes Braddock High School,MIAMI,100,76.59574468085107,f,review,t
51653,Holy Family Catholic Academy,,,391257,Holy Family Academy,EMSWORTH,100,80.85106382978724,f,review,t
50936,Holy Family Catholic School,,,393714,Holy Family Day School,PITTSBURGH,90,81.63265306122449,f,review,t
4889,Homestead Middle School,,,053462,Homestead High School,CUPERTINO,86.48648648648648,72.72727272727273,f,review,t
7045,Homewood-Flossmoor High School District 233,,,011464,Homewood High School,HOMEWOOD,100,63.49206349206349,f,reject,f
876,Hoover High School,,,051060,Herbert Hoover High School,GLENDALE,100,81.81818181818181,f,review,t
51362,Hopkins Middle School,,,070490,Hopkins School,NEW HAVEN,100,80,f,review,t
49403,Hopkins North Middle School,,,070490,Hopkins School,NEW HAVEN,100,68.29268292682926,f,review,t
49404,Hopkins West Middle School,,,070490,Hopkins School,NEW HAVEN,100,70,f,review,t
63776,Horace Greeley High School,,,331315,Horace Greeley High School,CHAPPAQUA,100,100,f,review,f
2423,Horace Mann School,,,501665,Horace Mann High School,N FOND DU LAC,100,87.8048780487805,f,review,f
3845,Horizons-on-the-Hudson Magnet School,,,110181,Horizons School,ATLANTA,100,58.82352941176471,f,reject,f
2065,Hot Springs Junior Academy,,,111847,Springs Academy,CONYERS,100,73.17073170731707,f,review,t
1867,Hot Springs World Class High School,,,270490,Hot Springs High School,HOT SPRINGS,100,79.3103448275862,f,review,t
4766,Howard Middle School,,,192590,Howard School,RUSTON,100,78.78787878787878,f,review,t
60382,Howell High School,,,262853,Francis Howell Union HS,ST. CHARLES,100,72,f,review,t
60295,Howell L. Watkins Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,42.10526315789473,f,reject,f
1059,Hubbard High School,,,362645,Hubbard High School,HUBBARD,100,100,f,review,f
4123,Hubbell Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,72.34042553191489,f,review,t
50272,Hubert Howe Bancroft Middle School,,,222480,Bancroft School,WORCESTER,100,61.224489795918366,f,reject,f
3844,Huda Upper School,,,231842,Huda Upper School,FARMINGTON HILLS,100,100,f,review,f
61935,Hudson Pep Elementary,,,230288,Webb Elementary School,FERNDALE,69.76744186046511,69.76744186046511,f,reject,f
60426,Huffman Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,72.34042553191489,f,review,t
2992,Humble High School,,,443485,Humble High School,HUMBLE,100,100,f,review,f
1273,Hunters Lane High School,,,431256,Hunters Lane High School,NASHVILLE,100,100,f,review,f
2438,Huntingtowne Farms Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,58.62068965517242,f,reject,f
51307,Huron High School,,,230511,Huron Ai Center HS Program,WOODHAVEN,100,65.38461538461539,f,review,t
2133,Hutchinson High School,,,241175,Hutchinson High School,HUTCHINSON,100,100,f,review,f
1194,Hyde Park Academy,,,140880,Hyde Park Academy,CHICAGO,100,100,f,review,f
63220,I.S. X303 Leadership And Community Service,,,101273,Community Leadership Academy,TALLAHASSEE,83.33333333333333,66.66666666666667,f,review,t
837,IB World School at Plano East,,,053689,East School,VICTORVILLE,100,55.00000000000001,f,reject,f
50906,Ida B. Wells Preparatory Academy School,,,331112,Academy School,BUFFALO,100,53.84615384615385,f,reject,f
2524,IDEA College Preparatory,,,442144,Idea Quest College Preparatory,EDINBURG,100,88.88888888888889,f,review,f
51866,IDEA College Preparatory McAllen,,,444604,Idea College Prep Mcallen,MCALLEN,88.88888888888889,87.71929824561404,f,review,t
60064,IDEA South Flores College Preparatory,,,5157,South College,SAVANNAH,100,52,f,reject,f
49027,Idlewild Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,70.83333333333333,f,review,t
60834,Idyllwilde Elementary Future Ready Academy,,,440586,3D Academy,DONNA,82.35294117647058,26.923076923076927,f,reject,f
62823,iLEAD Agua Dulce,,,440050,Agua Dulce High School,AGUA DULCE,76.92307692307692,68.42105263157895,f,reject,f
4764,Iles School,,,332822,Ives School,LINCOLNDALE,90.9090909090909,90.9090909090909,f,review,f
49500,Imagine International Academy of North Texas,,,444628,Imagine International Academy North Texas,MCKINNEY,100,96.47058823529412,f,review,f
62107,Imagine Lone Star International Academy,,,230347,International Academy,BLOOMFLD HLS,100,70,f,review,t
60768,Imperial Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,53.333333333333336,f,reject,f
49225,Inderkum High School,,,053028,Inderkum High School,SACRAMENTO,100,100,f,review,f
944,Inglemoor High School,,,480101,Inglemoor High School,KENMORE,100,100,f,review,f
1401,Ingraham High School,,,481112,Ingraham High School,SEATTLE,100,100,f,review,f
61379,Inlet View Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,76,f,review,t
844,Interlake High School,,,480069,Interlake High School,BELLEVUE,100,100,f,review,f
993,International Academy,,,102433,Ace International Academy,RIVERVIEW,100,91.30434782608697,f,review,f
3987,International Academy of Macomb,,,230648,International Academy Macomb,CLINTON TWP,100,94.91525423728814,f,review,f
909,International Baccalaureate School at Bartow High School,,,311102,International High School,PATERSON,100,61.728395061728406,f,reject,f
60011,International Charter School of Atlanta,,,110132,Atlanta International School,ATLANTA,100,83.5820895522388,f,review,t
