ibo_school_id,ib_name,offers_dp,offers_cp,offers_myp,offers_pyp,programmes,ncessch,nces_name,city,state
3342,Johnson High School,t,f,f,f,DP,1300382,Johnson High School,Savannah,GA 
3342,Johnson High School,t,f,f,f,DP,1301168,Johnson High School,Gainesville,GA 
61936,Johnston - McQueen Elementary School,f,f,f,t,PYP,,,,
63203,John Story Jenks Academy for the Arts and Sciences,f,f,f,t,PYP,4203714,John Story Jenks Academy for the Arts and Sciences,Philadelphia,PA 
50680,John T. Hoggard High School,t,f,f,f,DP,,,,
472,John Wesley North High School,t,f,f,f,DP,,,,
6805,Jones-Farrar,f,f,f,t,PYP,,,,
3757,Jones High School,t,f,f,f,DP,,,,
49848,Jordan-Elbridge Middle School,f,f,t,f,MYP,3602581,JORDAN-ELBRIDGE MIDDLE SCHOOL,JORDAN,NY 
50896,Jose de Diego Community Academy,f,f,t,f,MYP,,,,
60949,Joseph A. McNeil School,f,f,f,t,PYP,,,,
2529,Josephine C Locke Elementary School,f,f,t,t,"PYP, MYP",,,,
50305,José S. Ramírez Elementary,f,f,f,t,PYP,,,,
4062,Joshua D. Kershaw Magnet an IB World Elementary School,f,f,t,t,"PYP, MYP",,,,
51066,Josiah Quincy Elementary,f,f,f,t,PYP,,,,
6111,Josiah Quincy Upper School,t,f,t,f,"MYP, DP",,,,
62603,Joyce Kilmer Elementary School,f,f,f,t,PYP,3401452,Joyce Kilmer Elementary School,CHERRY HILL,NJ 
994,J.P. McCaskey High School,t,t,t,f,"MYP, DP, CP",,,,
49227,J.T. Hutchinson IB World Middle School,f,f,t,f,MYP,,,,
2490,J.T. Moore Middle School,f,f,t,f,MYP,,,,
61448,JT Roberts,f,f,t,f,MYP,,,,
61930,Judson Steam Academy,f,f,t,f,MYP,4813580,JUDSON STEAM ACADEMY,LONGVIEW,TX 
6045,Julia Green Elementary School,f,f,f,t,PYP,,,,
2078,Julius West Middle School,f,f,t,f,MYP,,,,
7121,Jurupa Hills High School,t,f,t,f,"MYP, DP",,,,
772,Justice High School,t,f,t,f,"MYP, DP",,,,
2485,JY Joyner Center for Spanish Language,f,f,f,t,PYP,,,,
49333,Kamiloʻiki Elementary School,f,f,f,t,PYP,,,,
2030,Kate Starr Kellogg Elementary School,f,f,t,f,MYP,,,,
61313,Kavod Charter School,f,f,t,f,MYP,,,,
60357,Kehoe-France School,f,f,t,t,"PYP, MYP",,,,
60408,"Kehoe-France School, Northshore",f,f,t,t,"PYP, MYP",,,,
62425,Keith Middle School,f,f,t,f,MYP,2501334,Keith Middle School,New Bedford,MA 
6507,Kenmore West High School,t,f,f,f,DP,,,,
3309,Kennebunk High School,t,f,f,f,DP,2300799,Kennebunk High School,Kennebunk,ME 
49546,KENNEDY INTERNATIONAL SCHOOL,t,f,f,f,DP,,,,
781,Kennewick High School,t,f,f,f,DP,5300605,Kennewick High School,Kennewick,WA 
1321,Kent-Meridian High School,t,f,f,f,DP,5300621,Kent-Meridian High School,Kent,WA 
52328,Kent State University Child Development Center,f,f,f,t,PYP,,,,
723,Kenwood High School,t,f,t,f,"MYP, DP",,,,
50360,Key Middle School,f,f,t,f,MYP,,,,
49979,Kids Community College Riverview Southeast,f,f,t,t,"PYP, MYP",1208137,KIDS COMMUNITY COLLEGE RIVERVIEW SOUTHEAST,RIVERVIEW,FL 
6733,Kilo Middle School,f,f,t,f,MYP,5300438,Kilo Middle School,AUBURN,WA 
60365,King Community Learning Center,f,f,f,t,PYP,3900037,King Community Learning Center,Akron,OH 
3203,King/Robinson Inter-District Magnet An International Baccalaureate STEM School,f,f,t,t,"PYP, MYP",,,,
4607,King's Fork High School,t,f,f,f,DP,,,,
51133,KIPP University Prep,t,f,f,f,DP,,,,
1510,Klein Oak High School,t,f,f,f,DP,,,,
3961,Knowledge and Power Preparatory Academy (KAPPA) International,t,f,f,f,DP,,,,
49667,Koko Head Elementary School,f,f,f,t,PYP,1500204,Koko Head Elementary School,Honolulu,HI 
49331,Kokomo High School,t,t,t,f,"MYP, DP, CP",1800947,Kokomo High School,Kokomo,IN 
60344,Kyrene Middle School,f,f,t,f,MYP,0400334,Kyrene Middle School,TEMPE,AZ 
52566,La Costa Canyon High School,t,f,f,f,DP,,,,
15013,Lafayette Park Elementary School,f,f,f,t,PYP,1800950,Lafayette Park Elementary School,Kokomo,IN 
62145,LaGrange High School,t,f,f,f,DP,1300608,LaGrange High School,Lagrange,GA 
62145,LaGrange High School,t,f,f,f,DP,2200244,LaGrange High School,Lake Charles,LA 
6155,Laguna Creek High School,t,t,t,f,"MYP, DP, CP",,,,
429,Laguna Hills High School,t,f,f,f,DP,,,,
51061,Lake Forest Elementary School,f,f,f,t,PYP,1200005,LAKE FOREST ELEMENTARY SCHOOL,GAINESVILLE,FL 
51061,Lake Forest Elementary School,f,f,f,t,PYP,1200205,LAKE FOREST ELEMENTARY SCHOOL,PEMBROKE PARK,FL 
6708,Lake Forest Hills Elementary School,f,f,f,t,PYP,1302340,Lake Forest Hills Elementary School,Augusta,GA 
51757,Lakeside High School,t,f,f,f,DP,1302025,Lakeside High School,Evans,GA 
51757,Lakeside High School,t,f,f,f,DP,5302321,Lakeside High School,Nine Mile Falls,WA 
51757,Lakeside High School,t,f,f,f,DP,1300721,Lakeside High School,Atlanta,GA 
51757,Lakeside High School,t,f,f,f,DP,0500578,LAKESIDE HIGH SCHOOL,LAKE VILLAGE,AR 
51757,Lakeside High School,t,f,f,f,DP,1600720,LAKESIDE HIGH SCHOOL,PLUMMER,ID 
51757,Lakeside High School,t,f,f,f,DP,3900084,Lakeside High School,Ashtabula,OH 
51757,Lakeside High School,t,f,f,f,DP,0501525,LAKESIDE HIGH SCHOOL,HOT SPRINGS,AR 
2452,Lakes International Language Academy,t,f,t,t,"PYP, MYP, DP",,,,
3591,Lakeview Elementary School,f,f,f,t,PYP,1202583,LAKEVIEW ELEMENTARY SCHOOL,SARASOTA,FL 
3591,Lakeview Elementary School,f,f,f,t,PYP,0400927,Lakeview Elementary School,PHOENIX,AZ 
3591,Lakeview Elementary School,f,f,f,t,PYP,1800129,Lakeview Elementary School,Bloomington,IN 
3591,Lakeview Elementary School,f,f,f,t,PYP,3601622,LAKEVIEW ELEMENTARY SCHOOL,MAHOPAC,NY 
3591,Lakeview Elementary School,f,f,f,t,PYP,4701818,Lakeview Elementary School,Mt Juliet,TN 
3591,Lakeview Elementary School,f,f,f,t,PYP,3904336,Lakeview Elementary School,Stow,OH 
3591,Lakeview Elementary School,f,f,f,t,PYP,3903866,Lakeview Elementary School,Cortland,OH 
3591,Lakeview Elementary School,f,f,f,t,PYP,2605762,Lakeview Elementary School,LAKEVIEW,MI 
3591,Lakeview Elementary School,f,f,f,t,PYP,1202576,LAKEVIEW ELEMENTARY SCHOOL,SAINT CLOUD,FL 
3591,Lakeview Elementary School,f,f,f,t,PYP,3404202,Lakeview Elementary School,DENVILLE,NJ 
3591,Lakeview Elementary School,f,f,f,t,PYP,3101158,LAKEVIEW ELEMENTARY SCHOOL,LINCOLN,NE 
3591,Lakeview Elementary School,f,f,f,t,PYP,1200448,LAKEVIEW ELEMENTARY SCHOOL,MIAMI,FL 
30013,Lake Wales High School,t,f,f,f,DP,,,,
51740,Lakewood Catholic Academy,f,f,t,f,MYP,,,,
916,Lakewood High School,t,f,f,f,DP,1201633,LAKEWOOD HIGH SCHOOL,ST PETERSBURG,FL 
916,Lakewood High School,t,f,f,f,DP,3404636,Lakewood High School,LAKEWOOD,NJ 
916,Lakewood High School,t,f,f,f,DP,2605774,Lakewood High School,LAKE ODESSA,MI 
916,Lakewood High School,t,f,f,f,DP,3901123,Lakewood High School,Lakewood,OH 
916,Lakewood High School,t,f,f,f,DP,5302117,Lakewood High School,Arlington,WA 
916,Lakewood High School,t,f,f,f,DP,0800747,Lakewood High School,LAKEWOOD,CO 
916,Lakewood High School,t,f,f,f,DP,3903070,Lakewood High School,Hebron,OH 
1270,Lamar Academy,t,f,t,f,"MYP, DP",4821346,LAMAR ACADEMY,MCALLEN,TX 
3499,Lamar Louise Curry Middle School,f,f,t,f,MYP,1204076,LAMAR LOUISE CURRY MIDDLE SCHOOL,MIAMI,FL 
1195,Land O` Lakes High School,t,f,f,f,DP,,,,
2062,Langston Hughes Middle School,f,f,t,f,MYP,,,,
4064,Langston Middle School,f,f,t,f,MYP,3901472,Langston Middle School,Oberlin,OH 
3587,Lansdowne Elementary School,f,f,f,t,PYP,2100368,Lansdowne Elementary School,Lexington,KY 
2818,Lansing Eastern High School,t,f,f,f,DP,,,,
1237,La Quinta High School,t,f,f,f,DP,,,,
49031,Largo High School,t,f,f,f,DP,1201635,LARGO HIGH SCHOOL,LARGO,FL 
52321,Largo Middle School,f,f,t,f,MYP,1201596,LARGO MIDDLE SCHOOL,LARGO,FL 
52237,La Scuola d'Italia Guglielmo Marconi,t,f,f,f,DP,,,,
49755,La Scuola International School,f,f,t,t,"PYP, MYP",,,,
62379,Las Palmas Leadership School for Girls,f,f,f,t,PYP,4814176,LAS PALMAS LEADERSHIP SCHOOL FOR GIRLS,SAN ANTONIO,TX 
60755,Las Positas Elementary School,f,f,f,t,PYP,,,,
4886,Latta High School,t,f,f,f,DP,,,,
2234,Lauderdale Lakes Middle School,f,f,f,f,,1200250,LAUDERDALE LAKES MIDDLE SCHOOL,LAUDERDALE LAKES,FL 
543,Laurel High School,t,f,f,f,DP,2800479,Laurel High School,LAUREL,MS 
543,Laurel High School,t,f,f,f,DP,3000501,Laurel High School,Laurel,MT 
4717,Lausanne Collegiate School,t,f,t,t,"PYP, MYP, DP",,,,
60952,LAUSD/USC Media Arts and Engineering Magnet,f,f,t,f,MYP,,,,
1476,Lawrence Central High School,t,f,f,f,DP,1801029,Lawrence Central High School,Indianapolis,IN 
1274,Lawrence D. Bell High School,t,f,f,f,DP,,,,
1473,Lawrence North High School,t,f,f,f,DP,1801031,Lawrence North High School,Indianapolis,IN 
6392,Lawton Chiles Middle Academy,f,f,t,f,MYP,1203015,LAWTON CHILES MIDDLE ACADEMY,LAKELAND,FL 
628,L.C. Anderson High School,t,f,f,f,DP,,,,
1086,Leander High School,t,f,f,f,DP,,,,
60101,Learning Ladders,f,f,f,t,PYP,,,,
3962,Lecanto High School,t,t,f,f,"DP, CP",1202425,LECANTO HIGH SCHOOL,LECANTO,FL 
4731,Lee County High School,t,f,f,f,DP,1300057,Lee County High School,Leesburg,GA 
2894,Lee F. Jackson Elementary School,f,f,f,t,PYP,,,,
481,Lee's Summit High School,t,t,f,f,"DP, CP",,,,
808,Lee's Summit North High School,t,t,f,f,"DP, CP",,,,
2135,Lee's Summit West High School,t,t,f,f,"DP, CP",,,,
17012,Legacy Academy of Excellence Charter School,f,f,t,f,MYP,,,,
64234,Legacy High School,t,f,f,f,DP,1210813,LEGACY HIGH SCHOOL,PORT ST LUCIE,FL 
64234,Legacy High School,t,f,f,f,DP,3800866,LEGACY HIGH SCHOOL,Bismarck,ND 
64234,Legacy High School,t,f,f,f,DP,0801784,Legacy High School,BROOMFIELD,CO 
64234,Legacy High School,t,f,f,f,DP,5300412,Legacy High School,Vancouver,WA 
64234,Legacy High School,t,f,f,f,DP,5303258,Legacy High School,KENNEWICK,WA 
64234,Legacy High School,t,f,f,f,DP,5303102,Legacy High School,Marysville,WA 
64234,Legacy High School,t,f,f,f,DP,2600090,Legacy High School,HOWELL,MI 
49108,Legette Blythe Elementary School,f,f,f,t,PYP,,,,
2538,Lehigh Valley Academy Regional Charter School,t,t,t,t,"PYP, MYP, DP, CP",,,,
3137,Le Jardin Academy,t,f,t,t,"PYP, MYP, DP",,,,
6878,Leland Public School,f,f,f,t,PYP,2605849,Leland Public School,LELAND,MI 
49801,Léman Manhattan Preparatory School,t,f,f,f,DP,,,,
61066,Le Monde French Immersion Public Charter School,f,f,f,t,PYP,4101814,Le Monde French Immersion Public Charter School,Portland,OR 
2035,Lesher Middle School,f,f,t,f,MYP,0801408,Lesher Middle School,FORT COLLINS,CO 
2021,Letha Raney Intermediate,f,f,t,f,MYP,0601063,Letha Raney Intermediate,Corona,CA 
6781,Lewis and Clark Middle School,f,f,t,f,MYP,,,,
2460,Lexington Elementary School,f,f,f,t,PYP,3903730,Lexington Elementary School,Alliance,OH 
2460,Lexington Elementary School,f,f,f,t,PYP,0102549,Lexington Elementary School,Lexington,AL 
2460,Lexington Elementary School,f,f,f,t,PYP,2200797,Lexington Elementary School,Monroe,LA 
2460,Lexington Elementary School,f,f,f,t,PYP,1801610,Lexington Elementary School,Lexington,IN 
2830,Lexington High School,t,f,f,f,DP,3101131,LEXINGTON HIGH SCHOOL,LEXINGTON,NE 
2830,Lexington High School,t,f,f,f,DP,3903589,Lexington High School,Lexington,OH 
2830,Lexington High School,t,f,f,f,DP,1702519,Lexington High School,Lexington,IL 
2830,Lexington High School,t,f,f,f,DP,0100770,Lexington High School,Lexington,AL 
2830,Lexington High School,t,f,f,f,DP,4700603,Lexington High School,Lexington,TN 
6480,Lexington Middle School,f,f,t,f,MYP,4700875,Lexington Middle School,Lexington,TN 
6480,Lexington Middle School,f,f,t,f,MYP,3101132,LEXINGTON MIDDLE SCHOOL,LEXINGTON,NE 
6480,Lexington Middle School,f,f,t,f,MYP,1203964,LEXINGTON MIDDLE SCHOOL,FORT MYERS,FL 
6480,Lexington Middle School,f,f,t,f,MYP,3701101,Lexington Middle School,Lexington,NC 
51032,Liberty Bell Jr-Sr High School,f,f,t,f,MYP,,,,
62354,Liberty Elementary,f,f,f,t,PYP,0610495,Liberty Elementary,Kerman,CA 
62354,Liberty Elementary,f,f,f,t,PYP,4700484,Liberty Elementary,Clarksville,TN 
62354,Liberty Elementary,f,f,f,t,PYP,2704180,LIBERTY ELEMENTARY,BIG LAKE,MN 
62354,Liberty Elementary,f,f,f,t,PYP,0611437,Liberty Elementary,Santa Maria,CA 
62354,Liberty Elementary,f,f,f,t,PYP,4701951,Liberty Elementary,Franklin,TN 
62354,Liberty Elementary,f,f,f,t,PYP,0609005,Liberty Elementary,Victorville,CA 
62354,Liberty Elementary,f,f,f,t,PYP,0611125,Liberty Elementary,Chula Vista,CA 
62354,Liberty Elementary,f,f,f,t,PYP,4700042,Liberty Elementary,Shelbyville,TN 
62354,Liberty Elementary,f,f,f,t,PYP,0605147,Liberty Elementary,Riverside,CA 
62354,Liberty Elementary,f,f,f,t,PYP,4500890,Liberty Elementary,Liberty,SC 
62354,Liberty Elementary,f,f,f,t,PYP,2400637,Liberty Elementary,Frederick,MD 
62354,Liberty Elementary,f,f,f,t,PYP,2102207,Liberty Elementary,Lexington,KY 
62354,Liberty Elementary,f,f,f,t,PYP,0610203,Liberty Elementary,Fresno,CA 
62354,Liberty Elementary,f,f,f,t,PYP,0602571,Liberty Elementary,Tulare,CA 
62354,Liberty Elementary,f,f,f,t,PYP,0602570,Liberty Elementary,Petaluma,CA 
62354,Liberty Elementary,f,f,f,t,PYP,5102774,Liberty Elementary,South Riding,VA 
62354,Liberty Elementary,f,f,f,t,PYP,0611326,Liberty Elementary,Ontario,CA 
62354,Liberty Elementary,f,f,f,t,PYP,2400270,Liberty Elementary,Baltimore,MD 
62354,Liberty Elementary,f,f,f,t,PYP,5300734,Liberty Elementary,Marysville,WA 
2356,Liberty Magnet Elementary School,f,f,f,t,PYP,,,,
6961,Liberty Middle School,f,f,t,f,MYP,3800859,LIBERTY MIDDLE SCHOOL,West Fargo,ND 
6961,Liberty Middle School,f,f,t,f,MYP,4029866,Liberty Middle School,Mounds,OK 
6961,Liberty Middle School,f,f,t,f,MYP,2902616,LIBERTY MIDDLE SCHOOL,LIBERTY,MO 
6961,Liberty Middle School,f,f,t,f,MYP,1302559,Liberty Middle School,Cumming,GA 
6961,Liberty Middle School,f,f,t,f,MYP,5303343,Liberty Middle School,Spanaway,WA 
6961,Liberty Middle School,f,f,t,f,MYP,1801624,Liberty Middle School,Chesterton,IN 
6961,Liberty Middle School,f,f,t,f,MYP,5303066,Liberty Middle School,Camas,WA 
6961,Liberty Middle School,f,f,t,f,MYP,0801711,Liberty Middle School,AURORA,CO 
6961,Liberty Middle School,f,f,t,f,MYP,1303927,Liberty Middle School,Covington,GA 
6961,Liberty Middle School,f,f,t,f,MYP,1705717,Liberty Middle School,Edwardsville,IL 
6961,Liberty Middle School,f,f,t,f,MYP,3905379,Liberty Middle School,Newark,OH 
6961,Liberty Middle School,f,f,t,f,MYP,5401625,Liberty Middle School,Clarksburg,WV 
6961,Liberty Middle School,f,f,t,f,MYP,3606667,LIBERTY MIDDLE SCHOOL,LIBERTY,NY 
6961,Liberty Middle School,f,f,t,f,MYP,0101798,Liberty Middle School,Madison,AL 
6961,Liberty Middle School,f,f,t,f,MYP,3102341,LIBERTY MIDDLE SCHOOL,PAPILLION,NE 
6961,Liberty Middle School,f,f,t,f,MYP,2608704,Liberty Middle School,CANTON,MI 
6961,Liberty Middle School,f,f,t,f,MYP,1204385,LIBERTY MIDDLE SCHOOL,OCALA,FL 
6961,Liberty Middle School,f,f,t,f,MYP,1203860,LIBERTY MIDDLE SCHOOL,TAMPA,FL 
6961,Liberty Middle School,f,f,t,f,MYP,3406112,Liberty Middle School,WEST ORANGE,NJ 
6961,Liberty Middle School,f,f,t,f,MYP,2000841,Liberty Middle School,Pratt,KS 
61306,LIH International School of Houston,t,f,f,f,DP,,,,
50996,Lincoln Avenue Academy,f,f,f,t,PYP,1201718,LINCOLN AVENUE ACADEMY,LAKELAND,FL 
473,Lincoln College Preparatory Academy,t,f,f,f,DP,,,,
4144,Lincoln Elementary Magnet School,f,f,f,t,PYP,1303344,Lincoln Elementary Magnet School,Albany,GA 
4144,Lincoln Elementary Magnet School,f,f,f,t,PYP,1200974,LINCOLN ELEMENTARY MAGNET SCHOOL,PLANT CITY,FL 
63196,Lincoln Fundamental Elementary School,f,f,f,t,PYP,,,,
517,Lincoln High School,t,f,t,f,"MYP, DP",5303719,Lincoln High School,Seattle,WA 
517,Lincoln High School,t,f,t,f,"MYP, DP",5301476,Lincoln High School,Tacoma,WA 
517,Lincoln High School,t,f,t,f,"MYP, DP",1600361,LINCOLN HIGH SCHOOL,IDAHO FALLS,ID 
517,Lincoln High School,t,f,t,f,"MYP, DP",1201194,LINCOLN HIGH SCHOOL,TALLAHASSEE,FL 
517,Lincoln High School,t,f,t,f,"MYP, DP",5300995,Lincoln High School,PORT ANGELES,WA 
517,Lincoln High School,t,f,t,f,"MYP, DP",5301607,Lincoln High School,WALLA WALLA,WA 
517,Lincoln High School,t,f,t,f,"MYP, DP",2607048,Lincoln High School,WARREN,MI 
517,Lincoln High School,t,f,t,f,"MYP, DP",0801611,Lincoln High School,FORT MORGAN,CO 
517,Lincoln High School,t,f,t,f,"MYP, DP",0101214,Lincoln High School,Lincoln,AL 
517,Lincoln High School,t,f,t,f,"MYP, DP",5401238,Lincoln High School,Shinnston,WV 
517,Lincoln High School,t,f,t,f,"MYP, DP",3604245,LINCOLN HIGH SCHOOL,YONKERS,NY 
517,Lincoln High School,t,f,t,f,"MYP, DP",3902720,Lincoln High School,Gahanna,OH 
517,Lincoln High School,t,f,t,f,"MYP, DP",0501569,LINCOLN HIGH SCHOOL,LINCOLN,AR 
517,Lincoln High School,t,f,t,f,"MYP, DP",1801931,Lincoln High School,Vincennes,IN 
517,Lincoln High School,t,f,t,f,"MYP, DP",1900550,Lincoln High School,Des Moines,IA 
517,Lincoln High School,t,f,t,f,"MYP, DP",3101160,LINCOLN HIGH SCHOOL,LINCOLN,NE 
517,Lincoln High School,t,f,t,f,"MYP, DP",3000892,Lincoln High School,Lincoln,MT 
517,Lincoln High School,t,f,t,f,"MYP, DP",4100966,Lincoln High School,Portland,OR 
517,Lincoln High School,t,f,t,f,"MYP, DP",3402776,Lincoln High School,JERSEY CITY,NJ 
3249,Lincoln High School,t,f,f,f,DP,5303719,Lincoln High School,Seattle,WA 
3249,Lincoln High School,t,f,f,f,DP,5301476,Lincoln High School,Tacoma,WA 
3249,Lincoln High School,t,f,f,f,DP,1600361,LINCOLN HIGH SCHOOL,IDAHO FALLS,ID 
3249,Lincoln High School,t,f,f,f,DP,1201194,LINCOLN HIGH SCHOOL,TALLAHASSEE,FL 
3249,Lincoln High School,t,f,f,f,DP,5300995,Lincoln High School,PORT ANGELES,WA 
3249,Lincoln High School,t,f,f,f,DP,5301607,Lincoln High School,WALLA WALLA,WA 
3249,Lincoln High School,t,f,f,f,DP,2607048,Lincoln High School,WARREN,MI 
3249,Lincoln High School,t,f,f,f,DP,0801611,Lincoln High School,FORT MORGAN,CO 
3249,Lincoln High School,t,f,f,f,DP,0101214,Lincoln High School,Lincoln,AL 
3249,Lincoln High School,t,f,f,f,DP,5401238,Lincoln High School,Shinnston,WV 
3249,Lincoln High School,t,f,f,f,DP,3604245,LINCOLN HIGH SCHOOL,YONKERS,NY 
3249,Lincoln High School,t,f,f,f,DP,3902720,Lincoln High School,Gahanna,OH 
3249,Lincoln High School,t,f,f,f,DP,0501569,LINCOLN HIGH SCHOOL,LINCOLN,AR 
3249,Lincoln High School,t,f,f,f,DP,1801931,Lincoln High School,Vincennes,IN 
3249,Lincoln High School,t,f,f,f,DP,1900550,Lincoln High School,Des Moines,IA 
3249,Lincoln High School,t,f,f,f,DP,3101160,LINCOLN HIGH SCHOOL,LINCOLN,NE 
3249,Lincoln High School,t,f,f,f,DP,3000892,Lincoln High School,Lincoln,MT 
3249,Lincoln High School,t,f,f,f,DP,4100966,Lincoln High School,Portland,OR 
3249,Lincoln High School,t,f,f,f,DP,3402776,Lincoln High School,JERSEY CITY,NJ 
2036,Lincoln Junior Middle School,f,f,t,f,MYP,,,,
583,Lincoln Park Academy,t,f,t,f,"MYP, DP",3905770,Lincoln Park Academy,Cleveland,OH 
583,Lincoln Park Academy,t,f,t,f,"MYP, DP",1201932,LINCOLN PARK ACADEMY,FORT PIERCE,FL 
158,Lincoln Park High School,t,t,t,f,"MYP, DP, CP",2605866,Lincoln Park High School,LINCOLN PARK,MI 
158,Lincoln Park High School,t,t,t,f,"MYP, DP, CP",1701185,Lincoln Park High School,Chicago,IL 
60813,Linda Vista Magnet Elementary School,f,f,f,t,PYP,,,,
1313,Linden High School,t,f,f,f,DP,0100813,Linden High School,Linden,AL 
1313,Linden High School,t,f,f,f,DP,2605870,Linden High School,LINDEN,MI 
1313,Linden High School,t,f,f,f,DP,3405556,Linden High School,Linden,NJ 
50619,Litchfield Middle School,f,f,t,f,MYP,3300514,Litchfield Middle School,Litchfield,NH 
50619,Litchfield Middle School,f,f,t,f,MYP,1702559,Litchfield Middle School,Litchfield,IL 
50619,Litchfield Middle School,f,f,t,f,MYP,2700838,Litchfield Middle School,LITCHFIELD,MN 
50619,Litchfield Middle School,f,f,t,f,MYP,0100552,Litchfield Middle School,Gadsden,AL 
917,Littleton High School,t,f,t,f,"MYP, DP",0800884,Littleton High School,LITTLETON,CO 
917,Littleton High School,t,f,t,f,"MYP, DP",2501012,Littleton High School,Littleton,MA 
917,Littleton High School,t,f,t,f,"MYP, DP",3300229,Littleton High School,Littleton,NH 
61272,Little Village Elementary School,f,f,t,f,MYP,,,,
1511,Locust Valley High School,t,f,f,f,DP,3601592,LOCUST VALLEY HIGH SCHOOL,LOCUST VALLEY,NY 
4836,Lomond Elementary School,f,f,f,t,PYP,3901610,Lomond Elementary School,Shaker Heights,OH 
52395,Lone Peak High School,t,f,f,f,DP,3001099,Lone Peak High School,Gallatin Gateway,MT 
3008,Lone Pine Elementary,f,f,f,t,PYP,,,,
4872,Long Beach High School,t,f,f,f,DP,3601599,LONG BEACH HIGH SCHOOL,LONG BEACH,NY 
4872,Long Beach High School,t,f,f,f,DP,2800520,Long Beach High School,Long Beach,MS 
50111,Long Beach Middle School,f,f,t,f,MYP,2800519,Long Beach Middle School,Long Beach,MS 
50111,Long Beach Middle School,f,f,t,f,MYP,3601598,LONG BEACH MIDDLE SCHOOL,LONG BEACH,NY 
64349,Longfellow Middle School,f,f,t,f,MYP,3905108,Longfellow Middle School,Lorain,OH 
6248,Long Trail School,t,f,f,f,DP,,,,
6086,Longview High School,t,t,t,f,"MYP, DP, CP",0800988,Longview High School,LAKEWOOD,CO 
6119,Loomis Basin Charter School,f,f,t,t,"PYP, MYP",,,,
62717,Loudoun Valley High School,t,f,f,f,DP,,,,
3100,Louise R. Johnson K-8 School of International Studies,f,f,t,t,"PYP, MYP",,,,
60669,Louis M. Klein Middle School,f,f,t,f,MYP,,,,
2832,Loveland High School,t,t,t,f,"MYP, DP, CP",0800935,Loveland High School,LOVELAND,CO 
2832,Loveland High School,t,t,t,f,"MYP, DP, CP",3901207,Loveland High School,Loveland,OH 
50349,Lowell International Elementary School,f,f,f,t,PYP,,,,
2313,Lower Richland High School,t,t,t,f,"MYP, DP, CP",,,,
4887,Lt. General William H. Harrison Preparatory School,t,f,t,f,"MYP, DP",,,,
1140,Lubbock High School,t,f,f,f,DP,,,,
3617,Lucile Erwin Middle School,f,f,t,f,MYP,0801655,Lucile Erwin Middle School,LOVELAND,CO 
2470,Lucille Brown Middle School,f,f,t,f,MYP,,,,
2136,Luther Burbank High School,t,f,f,f,DP,,,,
1025,Luther Burbank High School,t,f,t,f,"MYP, DP",,,,
7038,Lycée Français de Chicago,t,f,t,f,"MYP, DP",,,,
63408,Lycée Français de San Francisco,f,f,t,f,MYP,,,,
62570,Mabel L Pendleton Elementary,f,f,f,t,PYP,,,,
3621,MacArthur Middle School,f,f,t,f,MYP,1703405,MacArthur Middle School,Prospect Heights,IL 
3621,MacArthur Middle School,f,f,t,f,MYP,1700279,MacArthur Middle School,Berkeley,IL 
6388,MacDowell Montessori School,t,f,t,f,"MYP, DP",,,,
2436,Macfarlane Park Elementary Magnet School,f,f,f,t,PYP,1204096,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL,TAMPA,FL 
49795,Mackintosh Academy Boulder,f,f,t,t,"PYP, MYP",,,,
3164,Mackintosh Academy Littleton,f,f,t,t,"PYP, MYP",,,,
49491,MacMillan International Academy,f,f,f,t,PYP,,,,
3329,Madison Country Day School,t,f,t,t,"PYP, MYP, DP",,,,
63961,Madison International Arts Magnet Middle School,f,f,t,f,MYP,,,,
50134,Madison Meadows Middle School,f,f,t,f,MYP,,,,
49684,Madison Simis Elementary School,f,f,f,t,PYP,,,,
6716,Magellan International School,t,f,t,t,"PYP, MYP, DP",,,,
3118,Magnolia Heights Middle School,f,f,t,f,MYP,,,,
50966,Magnolia High School,t,f,f,f,DP,0500656,MAGNOLIA HIGH SCHOOL,MAGNOLIA,AR 
50966,Magnolia High School,t,f,f,f,DP,5401126,Magnolia High School,New Martinsville,WV 
50965,Magnolia West High School,t,f,f,f,DP,,,,
63253,Manasquan High School,t,f,f,f,DP,3403940,Manasquan High School,Manasquan,NJ 
60647,Mandalay Middle School,f,f,t,f,MYP,0801384,Mandalay Middle School,WESTMINSTER,CO 
50693,Mandela International Magnet School,t,f,t,f,"MYP, DP",,,,
6355,Manheim Township High School,t,f,f,f,DP,,,,
49409,Manor View Elementary School,f,f,f,t,PYP,,,,
60097,Mansueto High School,t,f,f,f,DP,,,,
61068,MAP St. Louis,t,f,f,f,DP,,,,
7046,Maria Sanford Middle School,f,f,t,f,MYP,,,,
60419,Marie G. Davis K-8 School,f,f,t,t,"PYP, MYP",,,,
1083,Marie Sklodowska Curie Metropolitan High School,t,t,t,f,"MYP, DP, CP",,,,
845,Marietta High School,t,t,t,f,"MYP, DP, CP",1301342,Marietta High School,Marietta,GA 
845,Marietta High School,t,t,t,f,"MYP, DP, CP",3901246,Marietta High School,Marietta,OH 
3138,Marietta Middle School,f,f,t,f,MYP,1301339,Marietta Middle School,Marietta,GA 
3139,Marietta Sixth Grade Academy,f,f,t,f,MYP,1302621,Marietta Sixth Grade Academy,Marietta,GA 
