school_id,our_name,our_city,state,sector,bob_ceeb,bob_name,bob_city,match_rule,score,confidence
2300638,Winslow High School,Winslow,ME,public,201080,Winslow High School,Winslow,ceeb_exact,100.0,high
2300732,Winthrop High School,Winthrop,ME,public,201120,Winthrop High School,Winthrop,ceeb_exact,100.0,high
2323146,Wiscasset Middle/High School,Wiscasset,ME,public,201125,Wiscasset High School,Wiscasset,ceeb_exact,100.0,high
2300439,Wisdom Middle High School,Saint Agatha,ME,public,200880,Wisdom Middle/High School,ST. AGATHA,exact_normalized_name,99.0,high
2300045,Woodland Jr-Sr High School,Baileyville,ME,public,201130,Woodland Jr/Sr High School,Baileyville,ceeb_exact,100.0,high
2300652,Yarmouth High School,Yarmouth,ME,public,201143,Yarmouth High School,Yarmouth,ceeb_exact,100.0,high
2300653,York High School,York,ME,public,201145,York High School,York,ceeb_exact,100.0,high
2608622,54th Street Academy,GRAND RAPIDS,MI,public,231728,54th Street Academy,GRAND RAPIDS,exact_normalized_name,99.0,high
2608789,ACCE,YPSILANTI,MI,public,230131,Acce High School,YPSILANTI,exact_normalized_name,99.0,high
2601594,ACES Academy,ALPENA,MI,public,,,,unmatched,,
2608476,ACTech High School,YPSILANTI,MI,public,,,,unmatched,,
2603854,AD Johnston JrSr High School,BESSEMER,MI,public,230310,A D Johnston High School,Bessemer,ceeb_exact,100.0,high
2604509,Academic and Career Education Academy,MIDLAND,MI,public,232579,Academic And Career Education,MIDLAND,subset_same_city,97.0,high
2608255,Academy 21,WARREN,MI,public,230359,Academy 21,CENTER LINE,exact_normalized_name,99.0,high
2608491,Academy West Alternative Education,FLINT,MI,public,230147,Academy West Alternative Educa,FLINT,exact_normalized_name,99.0,high
2601035,Academy for Business and Technology High School,MELVINDALE,MI,public,230763,Academy For Business And Tech,Melvindale,ceeb_exact,100.0,high
2608413,Academy of Science Math and Technology Early College High Sc,LUDINGTON,MI,public,230967,Middle College HS Acad,DETROIT,subset_multi_token,90.0,review
2602043,Accelerated Learning Academy,FLINT,MI,public,230127,Accelerated Learning Academy,FLINT,exact_normalized_name,99.0,high
2601591,Ackerson High School,NAPOLEON,MI,public,,,,unmatched,,
2603923,Addison High School,ADDISON,MI,public,230005,Addison High School,Addison,ceeb_exact,100.0,high
2607009,Adlai Stevenson High School,STERLING HEIGHTS,MI,public,232358,Adlai E Stevenson High School,Livonia,ceeb_exact,100.0,high
2602061,Adrian Community High School,ADRIAN,MI,public,230008,Adrian High School,Adrian,ceeb_exact,100.0,high
2603927,Adrian High School,ADRIAN,MI,public,230008,Adrian High School,Adrian,ceeb_exact,100.0,high
2603939,Airport Senior High School,CARLETON,MI,public,230475,Airport High School,Carleton,ceeb_exact,100.0,high
2603946,AkronFairgrove JrSr High School,FAIRGROVE,MI,public,231395,Akron-Fairgrove High School,Fairgrove,ceeb_exact,100.0,high
2609000,AkronFairgrove Schools Academic Learning Center,FAIRGROVE,MI,public,230051,Learning Center,ESCANABA,subset_multi_token,90.0,review
2603955,Alcona Community High School,HARRISVILLE,MI,public,230084,Community High School,Ann Arbor,ceeb_exact,100.0,high
2607831,Alger Maximum Correctional Facility,MUNISING,MI,public,,,,unmatched,,
2608684,Algonac Alternative Education,CLAY,MI,public,230261,Algonac Alternative Education,CLAY,exact_normalized_name,99.0,high
2603960,Algonac JuniorSenior High School,CLAY,MI,public,,,,unmatched,,
2600110,Allegan Alternative High School,ALLEGAN,MI,public,230048,Allegan Alternative High Schl,ALLEGAN,exact_normalized_name,99.0,high
2603966,Allegan High School,ALLEGAN,MI,public,230050,Allegan Senior High School,Allegan,ceeb_exact,100.0,high
2603971,Allen Park High School,ALLEN PARK,MI,public,230055,Allen Park High School,Allen Park,ceeb_exact,100.0,high
2603976,Allendale High School,ALLENDALE,MI,public,230053,Allendale High School,Allendale,ceeb_exact,100.0,high
2603980,Alma Senior High School,ALMA,MI,public,230060,Alma High School,Alma,ceeb_exact,100.0,high
2603982,Almont High School,ALMONT,MI,public,230065,Almont High School,Almont,ceeb_exact,100.0,high
2603984,Alpena High School,ALPENA,MI,public,230068,Alpena High School,Alpena,ceeb_exact,100.0,high
2608339,Alternative Educational Academy of Iosco County,TAWAS CITY,MI,public,230254,Alternative Educational Academ,WEST BRANCH,subset_multi_token,90.0,review
2608670,Alternative Educational Academy of Ogemaw County,WEST BRANCH,MI,public,230254,Alternative Educational Academ,WEST BRANCH,subset_same_city,97.0,high
2608795,American International Academy High SchoolMiddle Schooll,INKSTER,MI,public,230696,American International Academy High School,INKSTER,subset_same_city,97.0,high
2603997,Anchor Bay High School,IRA,MI,public,232765,Anchor Bay High School,Ira,ceeb_exact,100.0,high
2604618,Annapolis High School,DEARBORN HEIGHTS,MI,public,230792,Annapolis High School,Dearborn Heights,ceeb_exact,100.0,high
2608273,Arbor Preparatory High School,YPSILANTI,MI,public,233832,Arbor Preparatory High School,Ypsilanti,ceeb_exact,100.0,high
2608269,Armada Continuing Education Center,ARMADA,MI,public,230110,Armada High School,ARMADA,subset_same_city,97.0,high
2604042,Armada High School,ARMADA,MI,public,230110,Armada High School,Armada,ceeb_exact,100.0,high
2601308,Arts Academy in the Woods,FRASER,MI,public,233714,Arts Academy In The Woods,Fraser,ceeb_exact,100.0,high
2608240,Ascent High School,BAD AXE,MI,public,230149,Ascent High School,BAD AXE,exact_normalized_name,99.0,high
2601932,Asher School,SOUTHGATE,MI,public,233469,Asher School,SOUTHGATE,exact_normalized_name,99.0,high
2604046,Ashley High School,ASHLEY,MI,public,230115,Ashley High School,Ashley,ceeb_exact,100.0,high
2606976,Athens High School,TROY,MI,public,230120,Athens High School,Athens,ceeb_exact,100.0,high
2604048,Athens JuniorSenor High School,ATHENS,MI,public,230120,Athens High School,Athens,ceeb_exact,100.0,high
2604051,Atherton Jr  Sr High School,BURTON,MI,public,231455,Atherton High School,Burton,ceeb_exact,100.0,high
2604059,Au GresSims High School,AU GRES,MI,public,230135,Au Gres-Sims High School,Au Gres,ceeb_exact,100.0,high
2608223,Avatar Academy of Excellence,HARPER WOODS,MI,public,,,,unmatched,,
2604067,Avondale High School,AUBURN HILLS,MI,public,230130,Avondale Senior High School,Auburn Hills,ceeb_exact,100.0,high
2608205,Avondale Learning Center,AUBURN HILLS,MI,public,230130,Avondale Senior High School,AUBURN HILLS,subset_same_city,97.0,high
2603918,Bad Axe High School,BAD AXE,MI,public,230140,Bad Axe High School,Bad Axe,ceeb_exact,100.0,high
2604068,Baldwin Senior High School,BALDWIN,MI,public,230145,Baldwin Senior High School,BALDWIN,exact_normalized_name,99.0,high
2604072,Bangor High School,BANGOR,MI,public,230150,Bangor High School,Bangor,ceeb_exact,100.0,high
2607857,Baraga Maximum Correctional Facility,BARAGA,MI,public,230155,Baraga High School,BARAGA,subset_same_city,97.0,high
2604088,Bark RiverHarris JrSr High School,HARRIS,MI,public,,,,unmatched,,
2604090,Bath High School,BATH,MI,public,230170,Bath Community High School,Bath,ceeb_exact,100.0,high
2601616,Battle Creek Area Learning Center,SPRINGFIELD,MI,public,230051,Learning Center,ESCANABA,subset_multi_token,90.0,review
2603830,Battle Creek Central High School,BATTLE CREEK,MI,public,230177,Battle Creek Cntrl High School,Battle Creek,ceeb_exact,100.0,high
2600477,Battle Creek MathSci Center,BATTLE CREEK,MI,public,230174,Battle Creek Area Math Sci Ctr,Battle Creek,ceeb_exact,100.0,high
2602049,Bay City Adult EducationCTP,BAY CITY,MI,public,230034,Bay City Adult Education/Ctp,BAY CITY,fuzzy90_same_city,98.0,high
2604094,Bay City Central High School,BAY CITY,MI,public,230205,Bay City Central High School,Bay City,ceeb_exact,100.0,high
2600800,Bay City Eastern High School,BAY CITY,MI,public,,,,unmatched,,
2604113,Bay City Western High School,AUBURN,MI,public,230128,Bay City Western High School,Auburn,ceeb_exact,100.0,high
2607876,Bay Pines Center,ESCANABA,MI,public,230493,Bay Pines Center,ESCANABA,exact_normalized_name,99.0,high
2600463,BayArenac Community High School,ESSEXVILLE,MI,public,,,,unmatched,,
2607510,Beal City High School,MOUNT PLEASANT,MI,public,231693,City High / Middle School,Grand Rapids,ceeb_exact,100.0,high
2604118,Bear Lake High School,BEAR LAKE,MI,public,230245,Bear Lake High School,Bear Lake,ceeb_exact,100.0,high
2604125,Beaverton JuniorSenior High School,BEAVERTON,MI,public,230250,Beaverton High School,Beaverton,ceeb_exact,100.0,high
2604128,Bedford Senior High School,TEMPERANCE,MI,public,233565,Bedford Senior High School,Temperance,ceeb_exact,100.0,high
2609027,Beecher Alternative Education,FLINT,MI,public,,,,unmatched,,
2604133,Beecher High School,MOUNT MORRIS,MI,public,231460,Beecher High School,Mount Morris,ceeb_exact,100.0,high
2604142,Belding High School,BELDING,MI,public,230255,Belding Area High School,Belding,ceeb_exact,100.0,high
2604147,Bellaire MiddleHigh School,BELLAIRE,MI,public,,,,unmatched,,
2607890,Bellamy Creek Correctional Facility,IONIA,MI,public,,,,unmatched,,
2607030,Belleville High School,BELLEVILLE,MI,public,230265,Belleville High School,Belleville,ceeb_exact,100.0,high
2604150,Bellevue JrSr High School,BELLEVUE,MI,public,230270,Bellevue High School,Bellevue,ceeb_exact,100.0,high
2604152,Bendle High School,BURTON,MI,public,231465,Bendle Senior High School,Burton,ceeb_exact,100.0,high
2603882,Benjamin Franklin Middle School,WAYNE,MI,public,232352,Benjamin Franklin High School,Livonia,ceeb_exact,100.0,high
2608508,Bentley High School BOLD Academy,BURTON,MI,public,230749,Bentley High School Bold Acade,BURTON,exact_normalized_name,99.0,high
2604160,Bentley Senior High School,BURTON,MI,public,231470,Bentley Senior High School,Burton,ceeb_exact,100.0,high
2604162,Benton Harbor High School,BENTON HARBOR,MI,public,230273,Benton Harbor High School,Benton Harbor,ceeb_exact,100.0,high
2608155,Benzie Academy,BENZONIA,MI,public,230287,Benzie Academy,BENZONIA,exact_normalized_name,99.0,high
2604182,Benzie Central Sr High School,BENZONIA,MI,public,230285,Benzie Central High School,BENZONIA,exact_normalized_name,99.0,high
2604187,Berkley High School,BERKLEY,MI,public,230295,Berkley High School,Berkley,ceeb_exact,100.0,high
2600464,Berrien County Juvenile Center,BERRIEN CENTER,MI,public,230025,Berrien County Juvenile Center,BERRIEN CTR,exact_normalized_name,99.0,high
2601563,Berrien Springs Discovery Academy,BERRIEN SPRGS,MI,public,230551,Berrien Springs Discovery Acad,BERRIEN SPRGS,exact_normalized_name,99.0,high
2604199,Berrien Springs High School,BERRIEN SPRINGS,MI,public,230305,Berrien Springs High School,Berrien Sprgs,ceeb_exact,100.0,high
2600878,Bethany Based School,GRAND RAPIDS,MI,public,231703,Bethany Based School,GRAND RAPIDS,exact_normalized_name,99.0,high
2608163,Bethune Adult Education,PONTIAC,MI,public,230594,Bethune Adult Education,PONTIAC,exact_normalized_name,99.0,high
2604205,Big Rapids High School,BIG RAPIDS,MI,public,230312,Big Rapids High School,Big Rapids,ceeb_exact,100.0,high
2604210,Birch Run High School,BIRCH RUN,MI,public,230325,Birch Run High School,Birch Run,ceeb_exact,100.0,high
2607768,Birch Run Progressive High School,BIRCH RUN,MI,public,230325,Birch Run High School,Birch Run,ceeb_exact,100.0,high
2600705,Black River Public School MiddleHigh,HOLLAND,MI,public,231963,Black River Public School,Holland,ceeb_exact,100.0,high
2608593,Blended Learning Academies Credit Recovery High School,LANSING,MI,public,230340,Blended Learning Academies Cre,LANSING,fuzzy90_same_city,93.0,high
2609013,Blended Learning Academies Credit Recovery High School  Liv,LIVONIA,MI,public,,,,unmatched,,
2604229,Blissfield High School,BLISSFIELD,MI,public,230345,Blissfield Community HS,Blissfield,ceeb_exact,100.0,high
2608480,Bloomfield Hills High School,BLOOMFIELD HILLS,MI,public,232447,Bloomfield Hills High School,Bloomfld Twp,ceeb_exact,100.0,high
2604247,Bloomingdale Middle and High School,BLOOMINGDALE,MI,public,230365,Bloomingdale High School,Bloomingdale,ceeb_exact,100.0,high
2608258,Blue Water Middle College Academy,PORT HURON,MI,public,233085,Blue Water Middle College Acad,PORT HURON,exact_normalized_name,99.0,high
2604252,Boyne City High School,BOYNE CITY,MI,public,230370,Boyne City High School,Boyne City,ceeb_exact,100.0,high
2608878,Boys To Men Group Home,KALAMAZOO,MI,public,,,,unmatched,,
2600473,Branch Area Careers Center,COLDWATER,MI,public,230072,Branch Area Careers Center,COLDWATER,exact_normalized_name,99.0,high
2604257,Brandon High School,ORTONVILLE,MI,public,232885,Brandon High School,Ortonville,ceeb_exact,100.0,high
2600469,Brandywine Innovation Academy,NILES,MI,public,232816,Brandywine Innovation Academy,NILES,exact_normalized_name,99.0,high
2604262,Brandywine Senior High School,NILES,MI,public,232807,Brandywine High School,Niles,ceeb_exact,100.0,high
2604263,Breckenridge MiddleHigh School,BRECKENRIDGE,MI,public,230380,Breckenridge Junior-Senior HS,Breckenridge,ceeb_exact,100.0,high
2600086,Breithaupt Career and Technical Center,DETROIT,MI,public,230242,Breithaupt Career And Technica,DETROIT,subset_same_city,97.0,high
2605681,Brethren High School,BRETHREN,MI,public,230385,Brethren High School,Brethren,ceeb_exact,100.0,high
2609001,Bridge Academy of Southwest Michigan,BENTON HARBOR,MI,public,230049,The Bridge Academy,BENTON HARBOR,subset_same_city,97.0,high
2607925,Bridge Alternative High School,BRIGHTON,MI,public,231853,Bridge Alternative HS,HANCOCK,exact_normalized_name,99.0,high
2604274,Bridgeport High School,BRIDGEPORT,MI,public,230387,Bridgeport High School,Bridgeport,ceeb_exact,100.0,high
2604281,Bridgman High School,BRIDGMAN,MI,public,230390,Bridgman High School,Bridgman,ceeb_exact,100.0,high
2604283,Brighton High School,BRIGHTON,MI,public,230395,Brighton High School,Brighton,ceeb_exact,100.0,high
2604294,Bronson JrSr High School,BRONSON,MI,public,230410,Bronson High School,Bronson,ceeb_exact,100.0,high
2607929,Brooks Correctional Facility,MUSKEGON,MI,public,,,,unmatched,,
2604301,Brown City High School,BROWN CITY,MI,public,230420,Brown City High School,BROWN CITY,exact_normalized_name,99.0,high
2604308,Buchanan High School,BUCHANAN,MI,public,230425,Buchanan High School,Buchanan,ceeb_exact,100.0,high
2604320,Bullock Creek High School,MIDLAND,MI,public,232583,Bullock Creek High School,Midland,ceeb_exact,100.0,high
2604327,Burr Oak High School,BURR OAK,MI,public,230435,Burr Oak High School,Burr Oak,ceeb_exact,100.0,high
2604329,Byron Area High School,BYRON,MI,public,230440,Byron Area High School,Byron,ceeb_exact,100.0,high
2604332,Byron Center High School,BYRON CENTER,MI,public,230445,Byron Center Senior HS,Byron Center,ceeb_exact,100.0,high
2601811,CA Alternative EdAtlantis,Flint,MI,public,,,,unmatched,,
2601634,CA Frost Environmental Science Academy Middle High School,GRAND RAPIDS,MI,public,231699,Ca Frost Environmental Science,GRAND RAPIDS,subset_same_city,97.0,high
2608899,CAPS Academy,COOPERSVILLE,MI,public,231642,Caps Academy,COOPERSVILLE,exact_normalized_name,99.0,high
2601898,CASA,OAK PARK,MI,public,230679,Casa,OAK PARK,exact_normalized_name,99.0,high
2601863,CHSHorizons School,MOHAWK,MI,public,,,,unmatched,,
2607877,COOR ATIC Advanced Technical Innovation Center,ROSCOMMON,MI,public,,,,unmatched,,
2607733,Cadillac Innovation High School,CADILLAC,MI,public,230832,Cadillac Innovation High Schoo,CADILLAC,subset_same_city,97.0,high
2604340,Cadillac Senior High School,CADILLAC,MI,public,230450,Cadillac Senior High School,Cadillac,ceeb_exact,100.0,high
2604346,Caledonia High School,CALEDONIA,MI,public,230455,Caledonia High School,Caledonia,ceeb_exact,100.0,high
2607819,Calhoun Area Career Center,BATTLE CREEK,MI,public,230136,Calhoun Area Career Center,BATTLE CREEK,exact_normalized_name,99.0,high
2604352,Calumet High School,CALUMET,MI,public,230460,Calumet High School,Calumet,ceeb_exact,100.0,high
2602045,Cambridge Alternative High School,GARDEN CITY,MI,public,,,,unmatched,,
2606421,Canton High School,CANTON,MI,public,233044,Canton High School,Canton,ceeb_exact,100.0,high
2608635,Canton Preparatory High School,CANTON,MI,public,230467,Canton Preparatory High School,CANTON,exact_normalized_name,99.0,high
2604358,Capac JrSr High School,CAPAC,MI,public,230470,Capac Junior-Senior HS,Capac,ceeb_exact,100.0,high
2608315,Career Connections Academy,WAYLAND,MI,public,233727,Career Connections Academy,WAYLAND,exact_normalized_name,99.0,high
2608122,Career Development School,GRAND HAVEN,MI,public,230602,Career Development School,GRAND HAVEN,exact_normalized_name,99.0,high
2600709,Career Opportunities Center,SAGINAW,MI,public,230609,Career Opportunities Center,SAGINAW,exact_normalized_name,99.0,high
2608494,Career Preparation,NOVI,MI,public,230623,Career Preparation,NOVI,exact_normalized_name,99.0,high
2601586,Career Preparation Center,STERLING HEIGHTS,MI,public,230504,Career Preparation Center,STERLING HTS,exact_normalized_name,99.0,high
2601346,Career and Technical Education,HANCOCK,MI,public,230566,Career And Technical Education,HANCOCK,exact_normalized_name,99.0,high
2607944,Career and Technical Education Center,TAWAS CITY,MI,public,230569,Career And Technical Education,TAWAS CITY,subset_same_city,97.0,high
2607921,Careerline Tech Center,HOLLAND,MI,public,230418,Careerline Tech Center,HOLLAND,exact_normalized_name,99.0,high
2604373,CarmanAinsworth High School,FLINT,MI,public,,,,unmatched,,
2600994,Caro Alternative High School,CARO,MI,public,230485,Caro High School,Caro,ceeb_exact,100.0,high
2604376,Caro High School,CARO,MI,public,230485,Caro High School,Caro,ceeb_exact,100.0,high
2604379,Carrollton High School,SAGINAW,MI,public,233289,Carrollton High School,Saginaw,ceeb_exact,100.0,high
2607852,Carson City Correctional Facility,CARSON CITY,MI,public,,,,unmatched,,
2604383,Carson CityCrystal High School,CARSON CITY,MI,public,230490,Carson City Crystal High Sch,Carson City,ceeb_exact,100.0,high
2608553,Carson CityCrystal Virtual Academy,CARSON CITY,MI,public,,,,unmatched,,
2604387,CarsonvillePort Sanilac HS,CARSONVILLE,MI,public,230500,Carsonville-Port Sanilac HS,Carsonville,ceeb_exact,100.0,high
2601828,CarsonvillePort Sanilac Learning Center,CARSONVILLE,MI,public,230051,Learning Center,ESCANABA,subset_multi_token,90.0,review
2600931,Casman Alternative Academy,MANISTEE,MI,public,,,,unmatched,,
2604391,Cass City Jr and Sr High School,CASS CITY,MI,public,230505,Cass City High School,Cass City,ceeb_exact,100.0,high
2604669,Cass Technical High School,DETROIT,MI,public,230850,Cass Technical High School,Detroit,ceeb_exact,100.0,high
2600809,Cassopolis Alternative Ed,CASSOPOLIS,MI,public,230123,Cassopolis Alternative Ed.,CASSOPOLIS,exact_normalized_name,99.0,high
2604397,Cassopolis High School,CASSOPOLIS,MI,public,230123,Cassopolis Alternative Ed.,CASSOPOLIS,subset_same_city,97.0,high
2604400,Cedar Springs High School,CEDAR SPRINGS,MI,public,230525,Cedar Springs High School,Cedar Springs,ceeb_exact,100.0,high
2601916,Cedar Street Community and Family Center,PAW PAW,MI,public,,,,unmatched,,
2604404,Center Line High School,CENTER LINE,MI,public,230540,Center Line High School,Center Line,ceeb_exact,100.0,high
2605278,Central High School,GRAND HAVEN,MI,public,230870,Central High School,DETROIT,exact_normalized_name,99.0,high
2604670,Central High School,DETROIT,MI,public,230870,Central High School,DETROIT,exact_normalized_name,99.0,high
2606949,Central High School,TRAVERSE CITY,MI,public,230870,Central High School,DETROIT,exact_normalized_name,99.0,high
2605155,Central High School,GRAND RAPIDS,MI,public,230870,Central High School,DETROIT,exact_normalized_name,99.0,high
2607887,Central Michigan Correctional Facility,SAINT LOUIS,MI,public,,,,unmatched,,
2604412,Central Montcalm Middle  High School,STANTON,MI,public,233500,Central Montcalm High School,STANTON,exact_normalized_name,99.0,high
2608068,Centreville Adult Education,CENTREVILLE,MI,public,230711,Centreville Adult Education,CENTREVILLE,exact_normalized_name,99.0,high
2604417,Centreville Jr Sr High School,CENTREVILLE,MI,public,230555,Centreville High School,Centreville,ceeb_exact,100.0,high
2601488,Cesar Chavez Academy High School,DETROIT,MI,public,230544,Cesar Chavez Academy High Sch,Detroit,ceeb_exact,100.0,high
2607800,Chandler Park Academy  High School,HARPER WOODS,MI,public,231877,Chandler Park Academy High Sch,HARPER WOODS,exact_normalized_name,99.0,high
2607895,CharEm Alternative Schools,PETOSKEY,MI,public,,,,unmatched,,
2604419,Charlevoix Middle High School,CHARLEVOIX,MI,public,230570,Charlevoix High School,Charlevoix,ceeb_exact,100.0,high
2608861,Charlotte Public Schools Project Success,CHARLOTTE,MI,public,230575,Charlotte High School,CHARLOTTE,subset_same_city,97.0,high
2604422,Charlotte Senior High School,CHARLOTTE,MI,public,230575,Charlotte High School,Charlotte,ceeb_exact,100.0,high
2607835,Charyl Stockwell Academy High School,BRIGHTON,MI,public,231901,Charyl Stockwell Prep Academy,BRIGHTON,subset_same_city,97.0,high
2604432,Cheboygan Area High School,CHEBOYGAN,MI,public,230600,Cheboygan Area High School,Cheboygan,ceeb_exact,100.0,high
2604437,Chelsea High School,CHELSEA,MI,public,230610,Chelsea High School,Chelsea,ceeb_exact,100.0,high
2604444,Chesaning Union High School,CHESANING,MI,public,230612,Chesaning Union High School,Chesaning,ceeb_exact,100.0,high
2608784,Chesaning Union Schools Alternative Education,CHESANING,MI,public,230612,Chesaning Union High School,CHESANING,subset_same_city,97.0,high
2607884,Chippewa Correctional Facility,KINCHELOE,MI,public,,,,unmatched,,
2604452,Chippewa Hills High School,REMUS,MI,public,233155,Chippewa Hills High School,Remus,ceeb_exact,100.0,high
2601803,Chippewa Valley Adult and Mohegan Alt Educ,CLINTON TWP,MI,public,232651,Chippewa Valley High School,CLINTON TWP,subset_same_city,97.0,high
2604454,Chippewa Valley High School,CLINTON TWP,MI,public,232651,Chippewa Valley High School,Clinton Twp,ceeb_exact,100.0,high
2602040,Churchill Community Ed Center,ROYAL OAK,MI,public,230751,Churchill Community Ed. Center,ROYAL OAK,exact_normalized_name,99.0,high
2605903,Churchill High School,LIVONIA,MI,public,232359,Winston Churchill High School,Livonia,ceeb_exact,100.0,high
2605355,City High Middle School,GRAND RAPIDS,MI,public,231693,City High / Middle School,Grand Rapids,ceeb_exact,100.0,high
2607780,Clara B Ford Academy SDA,DEARBORN HEIGHTS,MI,public,231232,Clara B Ford School,DEARBORN HEIGHTS,subset_same_city,97.0,high
2604465,Clare High School,CLARE,MI,public,230625,Clare High School,Clare,ceeb_exact,100.0,high
2600123,Clare Pioneer High School,CLARE,MI,public,230088,Pioneer High School,Ann Arbor,ceeb_exact,100.0,high
2600275,Clarence Fischer Center,VASSAR,MI,public,,,,unmatched,,
2604469,Clarenceville High School,LIVONIA,MI,public,232350,Clarenceville Sr High School,Livonia,ceeb_exact,100.0,high
2604475,Clarkston High School,CLARKSTON,MI,public,230630,Clarkston Senior High School,Clarkston,ceeb_exact,100.0,high
2604474,Clarkston Junior High School,CLARKSTON,MI,public,230630,Clarkston Senior High School,Clarkston,ceeb_exact,100.0,high
2604481,Clawson High School,CLAWSON,MI,public,230635,Clawson High School,Clawson,ceeb_exact,100.0,high
2604485,ClimaxScotts High School,CLIMAX,MI,public,230640,Climax-Scotts High School,Climax,ceeb_exact,100.0,high
2607847,ClimaxScotts Virtual Academy,CLIMAX,MI,public,230209,Climax-Scotts Virtual Academy,CLIMAX,fuzzy90_same_city,98.0,high
2604490,Clinton High School,CLINTON,MI,public,230650,Clinton High School,Clinton,ceeb_exact,100.0,high
2608502,Clinton Virtual JrSr High School,CLINTON,MI,public,230650,Clinton High School,Clinton,ceeb_exact,100.0,high
2604491,Clintondale High School,CLINTON TOWNSHIP,MI,public,232652,Clintondale High School,Clinton Township,ceeb_exact,100.0,high
2604498,Clio Area High School,CLIO,MI,public,230655,Clio High School,Clio,ceeb_exact,100.0,high
2607984,Cody High School,DETROIT,MI,public,230920,Frank Cody High School,Detroit,ceeb_exact,100.0,high
2604502,Coldwater High School,COLDWATER,MI,public,230658,Coldwater Senior High School,Coldwater,ceeb_exact,100.0,high
2604511,Coleman JuniorSenior High School,COLEMAN,MI,public,230670,Coleman High School,Coleman,ceeb_exact,100.0,high
2604515,Coloma High School,COLOMA,MI,public,230675,Coloma High School,Coloma,ceeb_exact,100.0,high
2604521,Colon High School,COLON,MI,public,230680,Colon High School,Colon,ceeb_exact,100.0,high
2601117,Columbia Alternative Education,CLARKLAKE,MI,public,230203,Columbia Alternative Education,CLARKLAKE,exact_normalized_name,99.0,high
2604300,Columbia Central High School,BROOKLYN,MI,public,230415,Columbia Central High School,BROOKLYN,exact_normalized_name,99.0,high
2600079,Communication and Media Arts High School,DETROIT,MI,public,230874,Communication & Media Arts HS,Detroit,ceeb_exact,100.0,high
2604033,Community High School,ANN ARBOR,MI,public,230084,Community High School,Ann Arbor,ceeb_exact,100.0,high
2607790,Communitybased Transition Center,PAW PAW,MI,public,230263,Transition Center,ROSCOMMON,subset_multi_token,90.0,review
2604525,Comstock High School,KALAMAZOO,MI,public,230695,Comstock Park High School,Comstock Park,ceeb_exact,100.0,high
2608929,Comstock Park Flex Academy,COMSTOCK PARK,MI,public,230695,Comstock Park High School,COMSTOCK PARK,subset_same_city,97.0,high
2604532,Comstock Park High School,COMSTOCK PARK,MI,public,230695,Comstock Park High School,Comstock Park,ceeb_exact,100.0,high
2604538,Concord High School,CONCORD,MI,public,230700,Concord High School,Concord,ceeb_exact,100.0,high
2601772,Consolidated Community School Services,KINCHELOE,MI,public,232204,Consolidated Cmnty School Svcs,Kincheloe,ceeb_exact,100.0,high
2607891,Constantine Alternative Education,CONSTANTINE,MI,public,230705,Constantine High School,CONSTANTINE,subset_same_city,97.0,high
2604540,Constantine High School,CONSTANTINE,MI,public,230705,Constantine High School,Constantine,ceeb_exact,100.0,high
2607937,Cooper Correctional Facility,JACKSON,MI,public,,,,unmatched,,
2604546,Coopersville High School,COOPERSVILLE,MI,public,230715,Coopersville High School,Coopersville,ceeb_exact,100.0,high
2608815,Correctional Services,ANN ARBOR,MI,public,231082,Correctional Services,ANN ARBOR,exact_normalized_name,99.0,high
2604554,Corunna High School,CORUNNA,MI,public,230725,Corunna High School,Corunna,ceeb_exact,100.0,high
2607957,Cotton Correctional Facility,JACKSON,MI,public,,,,unmatched,,
2607089,Cousino Senior High School,WARREN,MI,public,233694,Paul K Cousino Senior HS,Warren,ceeb_exact,100.0,high
2601949,Covenant High School Central,DETROIT,MI,public,,,,unmatched,,
2601948,Covenant High School East,DETROIT,MI,public,231221,Covenant House Academy - East,DETROIT,subset_same_city,97.0,high
2608474,Covenant High School Grand Rapids,GRAND RAPIDS,MI,public,231705,East Grand Rapids High School,Grand Rapids,ceeb_exact,100.0,high
2601947,Covenant High School Southwest,DETROIT,MI,public,,,,unmatched,,
2609035,Covenant School  Spectrum,HIGHLAND PARK,MI,public,,,,unmatched,,
2604556,Covert High School,COVERT,MI,public,230730,Covert High School,Covert,ceeb_exact,100.0,high
2601726,Crescent Academy MiddleHigh School,SOUTHFIELD,MI,public,233474,Crescent Academy,OAK PARK,subset_multi_token,90.0,review
2603912,Crestwood High School,DEARBORN HEIGHTS,MI,public,230781,Crestwood High School,Dearborn Hts,ceeb_exact,100.0,high
2608271,Crockett Midtown High School of Science and Medicine,DETROIT,MI,public,,,,unmatched,,
2601583,Crossroads Alternative High School,GRAND RAPIDS,MI,public,232201,Crossroads Alternative HS,Grand Rapids,ceeb_exact,100.0,high
2604565,CroswellLexington High School,CROSWELL,MI,public,230735,Croswell-Lexington High School,Croswell,ceeb_exact,100.0,high
2600112,DK Academy,DELTON,MI,public,230547,Dk Academy,DELTON,exact_normalized_name,99.0,high
2600623,Dakota High School,MACOMB,MI,public,232380,Dakota High School,Macomb,ceeb_exact,100.0,high
2604572,Dansville High School,DANSVILLE,MI,public,230755,Dansville High School,Dansville,ceeb_exact,100.0,high
2600279,Davis Aerospace Technical High School at Golightly,DETROIT,MI,public,230823,Davis Aerospace Technical HS,Detroit,ceeb_exact,100.0,high
