name,school_id,offers_pyp,offers_myp,offers_dp,offers_cp,programmes,offers_any_ib,languages,ibo_url
LAUSD/USC Media Arts and Engineering Magnet,060952,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/060952/
Lawrence Central High School,001476,false,false,true,false,DP,true,English,https://ibo.org/school/001476/
Lawrence D. Bell High School,001274,false,false,true,false,DP,true,English,https://ibo.org/school/001274/
Lawrence North High School,001473,false,false,true,false,DP,true,English,https://ibo.org/school/001473/
Lawton Chiles Middle Academy,006392,false,true,false,false,MYP,true,English,https://ibo.org/school/006392/
Le Jardin Academy,003137,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/003137/
Le Monde French Immersion Public Charter School,061066,true,false,false,false,PYP,true,"English, French",https://ibo.org/school/061066/
Leander High School,001086,false,false,true,false,DP,true,English,https://ibo.org/school/001086/
Learning Ladders,060101,true,false,false,false,PYP,true,English,https://ibo.org/school/060101/
Lecanto High School,003962,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/003962/
Lee County High School,004731,false,false,true,false,DP,true,English,https://ibo.org/school/004731/
Lee F. Jackson Elementary School,002894,true,false,false,false,PYP,true,English,https://ibo.org/school/002894/
Lee's Summit High School,000481,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000481/
Lee's Summit North High School,000808,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000808/
Lee's Summit West High School,002135,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002135/
Legacy Academy of Excellence Charter School,017012,false,true,false,false,MYP,true,English,https://ibo.org/school/017012/
Legacy High School,064234,false,false,true,false,DP,true,English,https://ibo.org/school/064234/
Legette Blythe Elementary School,049108,true,false,false,false,PYP,true,English,https://ibo.org/school/049108/
Lehigh Valley Academy Regional Charter School,002538,true,true,true,true,"PYP, MYP, DP, CP",true,English,https://ibo.org/school/002538/
Leland Public School,006878,true,false,false,false,PYP,true,English,https://ibo.org/school/006878/
Léman Manhattan Preparatory School,049801,false,false,true,false,DP,true,English,https://ibo.org/school/049801/
Lesher Middle School,002035,false,true,false,false,MYP,true,English,https://ibo.org/school/002035/
Letha Raney Intermediate,002021,false,true,false,false,MYP,true,English,https://ibo.org/school/002021/
Lewis and Clark Middle School,006781,false,true,false,false,MYP,true,English,https://ibo.org/school/006781/
Lexington Elementary School,002460,true,false,false,false,PYP,true,English,https://ibo.org/school/002460/
Lexington High School,002830,false,false,true,false,DP,true,English,https://ibo.org/school/002830/
Lexington Middle School,006480,false,true,false,false,MYP,true,English,https://ibo.org/school/006480/
Liberty Bell Jr-Sr High School,051032,false,true,false,false,MYP,true,English,https://ibo.org/school/051032/
Liberty Elementary,062354,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/062354/
Liberty Magnet Elementary School,002356,true,false,false,false,PYP,true,English,https://ibo.org/school/002356/
Liberty Middle School,006961,false,true,false,false,MYP,true,English,https://ibo.org/school/006961/
LIH International School of Houston,061306,false,false,true,false,DP,true,"English, French",https://ibo.org/school/061306/
Lincoln Avenue Academy,050996,true,false,false,false,PYP,true,English,https://ibo.org/school/050996/
Lincoln College Preparatory Academy,000473,false,false,true,false,DP,true,English,https://ibo.org/school/000473/
Lincoln Elementary Magnet School,004144,true,false,false,false,PYP,true,English,https://ibo.org/school/004144/
Lincoln Fundamental Elementary School,063196,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/063196/
Lincoln High School,000517,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000517/
Lincoln High School,003249,false,false,true,false,DP,true,English,https://ibo.org/school/003249/
Lincoln Junior Middle School,002036,false,true,false,false,MYP,true,English,https://ibo.org/school/002036/
Lincoln Park Academy,000583,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000583/
Lincoln Park High School,000158,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000158/
Linda Vista Magnet Elementary School,060813,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060813/
Linden High School,001313,false,false,true,false,DP,true,English,https://ibo.org/school/001313/
Litchfield Middle School,050619,false,true,false,false,MYP,true,English,https://ibo.org/school/050619/
Little Village Elementary School,061272,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/061272/
Littleton High School,000917,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000917/
Locust Valley High School,001511,false,false,true,false,DP,true,English,https://ibo.org/school/001511/
Lomond Elementary School,004836,true,false,false,false,PYP,true,English,https://ibo.org/school/004836/
Lone Peak High School,052395,false,false,true,false,DP,true,English,https://ibo.org/school/052395/
Lone Pine Elementary,003008,true,false,false,false,PYP,true,English,https://ibo.org/school/003008/
Long Beach High School,004872,false,false,true,false,DP,true,English,https://ibo.org/school/004872/
Long Beach Middle School,050111,false,true,false,false,MYP,true,English,https://ibo.org/school/050111/
Long Trail School,006248,false,false,true,false,DP,true,English,https://ibo.org/school/006248/
Longfellow Middle School,064349,false,true,false,false,MYP,true,English,https://ibo.org/school/064349/
Longview High School,006086,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/006086/
Loomis Basin Charter School,006119,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/006119/
Loudoun Valley High School,062717,false,false,true,false,DP,true,"English, -----, Other",https://ibo.org/school/062717/
Louis M. Klein Middle School,060669,false,true,false,false,MYP,true,English,https://ibo.org/school/060669/
Louise R. Johnson K-8 School of International Studies,003100,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/003100/
Loveland High School,002832,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/002832/
Lowell International Elementary School,050349,true,false,false,false,PYP,true,English,https://ibo.org/school/050349/
Lower Richland High School,002313,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/002313/
Lt. General William H. Harrison Preparatory School,004887,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/004887/
Lubbock High School,001140,false,false,true,false,DP,true,English,https://ibo.org/school/001140/
Lucile Erwin Middle School,003617,false,true,false,false,MYP,true,English,https://ibo.org/school/003617/
Lucille Brown Middle School,002470,false,true,false,false,MYP,true,English,https://ibo.org/school/002470/
Luther Burbank High School,002136,false,false,true,false,DP,true,English,https://ibo.org/school/002136/
Luther Burbank High School,001025,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/001025/
Lycée Français de Chicago,007038,false,true,true,false,"MYP, DP",true,"English, French",https://ibo.org/school/007038/
Lycée Français de San Francisco,063408,false,true,false,false,MYP,true,"English, French",https://ibo.org/school/063408/
Mabel L Pendleton Elementary,062570,true,false,false,false,PYP,true,English,https://ibo.org/school/062570/
MacArthur Middle School,003621,false,true,false,false,MYP,true,English,https://ibo.org/school/003621/
MacDowell Montessori School,006388,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/006388/
Macfarlane Park Elementary Magnet School,002436,true,false,false,false,PYP,true,English,https://ibo.org/school/002436/
Mackintosh Academy Boulder,049795,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/049795/
Mackintosh Academy Littleton,003164,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/003164/
MacMillan International Academy,049491,true,false,false,false,PYP,true,English,https://ibo.org/school/049491/
Madison Country Day School,003329,true,true,true,false,"PYP, MYP, DP",true,"English, Spanish",https://ibo.org/school/003329/
Madison International Arts Magnet Middle School,063961,false,true,false,false,MYP,true,English,https://ibo.org/school/063961/
Madison Meadows Middle School,050134,false,true,false,false,MYP,true,English,https://ibo.org/school/050134/
Madison Simis Elementary School,049684,true,false,false,false,PYP,true,English,https://ibo.org/school/049684/
Magellan International School,006716,true,true,true,false,"PYP, MYP, DP",true,"English, Spanish",https://ibo.org/school/006716/
Magnolia Heights Middle School,003118,false,true,false,false,MYP,true,English,https://ibo.org/school/003118/
Magnolia High School,050966,false,false,true,false,DP,true,English,https://ibo.org/school/050966/
Magnolia West High School,050965,false,false,true,false,DP,true,English,https://ibo.org/school/050965/
Manasquan High School,063253,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/063253/
Mandalay Middle School,060647,false,true,false,false,MYP,true,English,https://ibo.org/school/060647/
Mandela International Magnet School,050693,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/050693/
Manheim Township High School,006355,false,false,true,false,DP,true,English,https://ibo.org/school/006355/
Manor View Elementary School,049409,true,false,false,false,PYP,true,English,https://ibo.org/school/049409/
Mansueto High School,060097,false,false,true,false,DP,true,English,https://ibo.org/school/060097/
MAP St. Louis,061068,false,false,true,false,DP,true,English,https://ibo.org/school/061068/
Maria Sanford Middle School,007046,false,true,false,false,MYP,true,English,https://ibo.org/school/007046/
Marie G. Davis K-8 School,060419,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/060419/
Marie Sklodowska Curie Metropolitan High School,001083,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001083/
Marietta High School,000845,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000845/
Marietta Middle School,003138,false,true,false,false,MYP,true,English,https://ibo.org/school/003138/
Marietta Sixth Grade Academy,003139,false,true,false,false,MYP,true,English,https://ibo.org/school/003139/
Marin B. Fenwick Academy,060994,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/060994/
Mark Twain Elementary School,002252,true,false,false,false,PYP,true,English,https://ibo.org/school/002252/
Mark Twain Middle School,050353,false,true,false,false,MYP,true,English,https://ibo.org/school/050353/
Marquette Elementary School,001880,false,true,false,false,MYP,true,English,https://ibo.org/school/001880/
Marshall Middle Magnet School,061736,false,true,false,false,MYP,true,English,https://ibo.org/school/061736/
Martha's Vineyard Public Charter School,061326,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/061326/
"Martin Luther King, Jr. Middle School",052472,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/052472/
Marvin Pratt Elementary School,061271,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061271/
Marvin Ridge High School,003965,false,false,true,false,DP,true,English,https://ibo.org/school/003965/
Mary D. Mitchell Elementary School,051305,true,false,false,false,PYP,true,English,https://ibo.org/school/051305/
Mary Ellen Henderson Middle School,050351,false,true,false,false,MYP,true,English,https://ibo.org/school/050351/
Mary Hogan Elementary School,060264,true,false,false,false,PYP,true,English,https://ibo.org/school/060264/
Mary L. Scarlett Middle School,051306,false,true,false,false,MYP,true,English,https://ibo.org/school/051306/
Mary McLeod Bethune Day Academy Public Charter School,049790,true,false,false,false,PYP,true,English,https://ibo.org/school/049790/
Maryland International School,060342,true,true,true,false,"PYP, MYP, DP",true,"English, Spanish",https://ibo.org/school/060342/
Massena Central High School,001239,false,false,true,false,DP,true,English,https://ibo.org/school/001239/
Matoska International,003504,true,false,false,false,PYP,true,English,https://ibo.org/school/003504/
Maxwell Academy,049853,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/049853/
Maya Angelou French Immersion,050673,true,false,false,false,PYP,true,English,https://ibo.org/school/050673/
Mayfair Elementary School,051883,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/051883/
Maynard Holbrook Jackson High School,049109,false,true,true,true,"MYP, DP, CP",true,"English, Spanish",https://ibo.org/school/049109/
McCluer North High School,060707,false,false,true,false,DP,true,English,https://ibo.org/school/060707/
McGraw Elementary School,002039,true,false,false,false,PYP,true,English,https://ibo.org/school/002039/
McKemy Academy of International Studies,004071,false,true,false,false,MYP,true,English,https://ibo.org/school/004071/
McMullen Booth Elementary School,063041,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/063041/
McNeil High School,063098,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/063098/
Meade Senior High School,003261,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/003261/
Meadowbrook High School,001087,false,false,true,false,DP,true,English,https://ibo.org/school/001087/
Meads Mill Middle School,049110,false,true,false,false,MYP,true,English,https://ibo.org/school/049110/
Mechanicsville High School,001138,false,false,true,false,DP,true,English,https://ibo.org/school/001138/
Melbourne High School,003281,false,false,true,true,"DP, CP",true,"English, Spanish",https://ibo.org/school/003281/
Melissa High School,062240,false,false,true,false,DP,true,English,https://ibo.org/school/062240/
Melissa Middle School,062241,false,true,false,false,MYP,true,English,https://ibo.org/school/062241/
Melwood Elementary School,051033,true,false,false,false,PYP,true,English,https://ibo.org/school/051033/
Memminger Elementary School,050895,true,false,false,false,PYP,true,English,https://ibo.org/school/050895/
Memorial Elementary School,061457,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061457/
Mercer Elementary School,004839,true,false,false,false,PYP,true,English,https://ibo.org/school/004839/
Mercy High School,051397,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/051397/
Mercyhurst Preparatory School,000356,false,false,true,false,DP,true,English,https://ibo.org/school/000356/
Meridian High School,000189,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000189/
Meridian School,049071,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/049071/
Merton Williams Middle School,049111,false,true,false,false,MYP,true,English,https://ibo.org/school/049111/
Mesa Academy of Advanced Studies,006921,false,true,false,false,MYP,true,English,https://ibo.org/school/006921/
Mesa Middle School,004073,false,true,false,false,MYP,true,English,https://ibo.org/school/004073/
Metro Academic and Classical High School,001323,false,false,true,false,DP,true,English,https://ibo.org/school/001323/
Miami Beach Nautilus Middle School,004077,false,true,false,false,MYP,true,English,https://ibo.org/school/004077/
Miami Beach Senior High School,003967,false,false,true,false,DP,true,English,https://ibo.org/school/003967/
Miami Beach South Pointe Elementary School,006182,true,false,false,false,PYP,true,English,https://ibo.org/school/006182/
Michael M. Byrne Elementary School,060378,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/060378/
Michele Clark Academic Prep Magnet High School,061765,false,true,false,false,MYP,true,English,https://ibo.org/school/061765/
Mid-Pacific Institute,000402,false,false,true,false,DP,true,English,https://ibo.org/school/000402/
Middle River Middle School,060169,false,true,false,false,MYP,true,English,https://ibo.org/school/060169/
Middlebury Union High School,060265,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/060265/
Middlebury Union Middle School,060266,false,true,false,false,MYP,true,English,https://ibo.org/school/060266/
Midland High School,003051,false,false,true,false,DP,true,English,https://ibo.org/school/003051/
Midlothian High School,001088,false,false,true,false,DP,true,English,https://ibo.org/school/001088/
Midvale Elementary School,002554,true,false,false,false,PYP,true,English,https://ibo.org/school/002554/
Mildred Helms Elementary School,052322,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/052322/
Mildred I. Lavizzo,060380,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/060380/
Miles Elementary School,060233,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060233/
Millard North High School,001314,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001314/
Millard North Middle School,002542,false,true,false,false,MYP,true,English,https://ibo.org/school/002542/
Millbrook High School,006633,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/006633/
Millennium High School,003968,false,false,true,false,DP,true,English,https://ibo.org/school/003968/
Millwood School,061612,false,true,false,false,MYP,true,English,https://ibo.org/school/061612/
Minneapolis Southwest High School,000477,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000477/
Minnetonka High School,002138,false,false,true,false,DP,true,English,https://ibo.org/school/002138/
Mira Loma High School,000518,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000518/
Mirabeau B. Lamar Senior High School,000222,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000222/
Miramar High School,001275,false,false,true,false,DP,true,English,https://ibo.org/school/001275/
Mission Bay High School,002833,false,false,true,false,DP,true,English,https://ibo.org/school/002833/
Mission Viejo High School,000368,false,false,true,false,DP,true,English,https://ibo.org/school/000368/
Missoula International School,003732,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/003732/
Modesto High School,000782,false,false,true,false,DP,true,English,https://ibo.org/school/000782/
Monarch Academy Annapolis,060646,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060646/
Monte Gardens Elementary School,061375,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061375/
Monte Vista Christian,061316,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/061316/
Monterey High School,052518,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/052518/
Montgomery High School,000846,false,false,true,false,DP,true,English,https://ibo.org/school/000846/
Montgomery Village Middle School,049753,false,true,false,false,MYP,true,English,https://ibo.org/school/049753/
Moos Elementary School,051567,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/051567/
Morgan Park High School,001089,false,true,false,true,"MYP, CP",true,English,https://ibo.org/school/001089/
Morganton Day School,003020,true,false,false,false,PYP,true,English,https://ibo.org/school/003020/
Morikami Park Elementary School,001899,true,false,false,false,PYP,true,English,https://ibo.org/school/001899/
Morris Brandon Elementary School,002422,true,false,false,false,PYP,true,English,https://ibo.org/school/002422/
Morris Jeff Community School,006631,true,true,true,false,"PYP, MYP, DP",true,"English, Spanish",https://ibo.org/school/006631/
Morris Knolls High School,004853,false,false,true,false,DP,true,English,https://ibo.org/school/004853/
Morse Middle School,061267,false,true,false,false,MYP,true,English,https://ibo.org/school/061267/
Mott Hall Bronx High School,002935,false,false,true,false,DP,true,English,https://ibo.org/school/002935/
Mott Hall III MS 128,063176,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/063176/
Mott Hall Science and Technology Academy,049632,false,true,false,false,MYP,true,English,https://ibo.org/school/049632/
Mount Horeb High School,063509,false,false,false,true,CP,true,English,https://ibo.org/school/063509/
Mount Ogden Junior High School,006991,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/006991/
Mount Pleasant High School,001514,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001514/
Mount Vernon High School,060816,false,false,true,true,"DP, CP",true,"English, Spanish",https://ibo.org/school/060816/
Mount Vernon High School,000773,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000773/
Mount Washington School,049140,false,true,false,false,MYP,true,English,https://ibo.org/school/049140/
Mountain View High School,002834,false,false,true,false,DP,true,English,https://ibo.org/school/002834/
Mountain View Preparatory School,026016,true,false,false,false,PYP,true,English,https://ibo.org/school/026016/
Mountainside High School,060119,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/060119/
Mountainside Middle School,006693,false,true,false,false,MYP,true,English,https://ibo.org/school/006693/
Mt. Rainier High School,000474,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000474/
Mullen Elementary School,060941,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060941/
Murrieta Valley High School,006088,false,false,true,false,DP,true,English,https://ibo.org/school/006088/
Muwekma Ohlone Middle School,002051,false,true,false,false,MYP,true,English,https://ibo.org/school/002051/
Myers Park High School,000674,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000674/
Mystic Valley Regional Charter School,002298,false,false,true,false,DP,true,English,https://ibo.org/school/002298/
Nadine Kujawa Education Center,003495,true,false,false,false,PYP,true,English,https://ibo.org/school/003495/
Naramake Elementary School,062810,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/062810/
Natomas Middle School,049809,false,true,false,false,MYP,true,English,https://ibo.org/school/049809/
Natrona County High School,001324,false,false,true,false,DP,true,English,https://ibo.org/school/001324/
Nauset Regional High School,052217,false,false,true,false,DP,true,English,https://ibo.org/school/052217/
Navajo Preparatory School Inc.,049464,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/049464/
Ned E. Williams Magnet STEAM Academy,061938,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061938/
Needham B Broughton Magnet High School,001400,false,false,true,false,DP,true,English,https://ibo.org/school/001400/
Neelsville Middle School,049754,false,true,false,false,MYP,true,English,https://ibo.org/school/049754/
Nesbit School,062863,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/062863/
New Bedford High School,062426,false,false,true,false,DP,true,English,https://ibo.org/school/062426/
New Covenant Academy,003971,false,false,true,false,DP,true,English,https://ibo.org/school/003971/
New Gate School,049235,false,false,true,false,DP,true,English,https://ibo.org/school/049235/
New Hampton School,003995,false,false,true,false,DP,true,English,https://ibo.org/school/003995/
New Lebanon School,005006,true,false,false,false,PYP,true,English,https://ibo.org/school/005006/
New Mexico International School,050474,true,false,false,false,PYP,true,English,https://ibo.org/school/050474/
New Pathways Academy MS 594,063177,false,true,false,false,MYP,true,English,https://ibo.org/school/063177/
New Renaissance Middle School,060099,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/060099/
New Town High School,060830,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/060830/
New World High School,062384,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/062384/
Newark Academy,000602,false,false,true,false,DP,true,English,https://ibo.org/school/000602/
Newbury Park High School,000878,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/000878/
Newport Harbor High School,006013,false,false,true,false,DP,true,English,https://ibo.org/school/006013/
Newport High School,002936,false,false,true,false,DP,true,English,https://ibo.org/school/002936/
Newport Mill Middle School,002523,false,true,false,false,MYP,true,English,https://ibo.org/school/002523/
Newton Rayzor Elementary School,003589,true,false,false,false,PYP,true,English,https://ibo.org/school/003589/
Nicholas Senn High School,001093,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001093/
Niu Valley Middle School,006849,false,true,false,false,MYP,true,English,https://ibo.org/school/006849/
Niwot High School,001240,false,false,true,false,DP,true,English,https://ibo.org/school/001240/
Nodland Elementary School K-2,061319,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061319/
Nogales High School,000603,false,false,true,false,DP,true,English,https://ibo.org/school/000603/
Nogales High School,001241,false,false,true,false,DP,true,English,https://ibo.org/school/001241/
Norcross High School,000995,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000995/
Normandin Middle School,062427,false,true,false,false,MYP,true,English,https://ibo.org/school/062427/
Norte Vista High School,003320,false,false,true,false,DP,true,English,https://ibo.org/school/003320/
Norterra Canyon School,060486,false,true,false,false,MYP,true,"English, French",https://ibo.org/school/060486/
North Atlanta High School,000231,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000231/
North Beach Elementary School,006181,true,false,false,false,PYP,true,English,https://ibo.org/school/006181/
North Broward Prep School,003244,false,false,true,false,DP,true,English,https://ibo.org/school/003244/
North Canyon High School,000676,false,false,true,false,DP,true,English,https://ibo.org/school/000676/
North Central High School,000430,false,false,true,false,DP,true,English,https://ibo.org/school/000430/
North Dade Middle School,002567,false,true,false,false,MYP,true,English,https://ibo.org/school/002567/
North Eugene High School,003283,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/003283/
North Hagerstown High School,002837,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/002837/
North Hall High School,003341,false,false,true,false,DP,true,English,https://ibo.org/school/003341/
North High School,000360,false,false,true,false,DP,true,English,https://ibo.org/school/000360/
North Hills Middle School,006093,false,true,false,false,MYP,true,English,https://ibo.org/school/006093/
North Hills Preparatory,001470,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/001470/
North Kansas City High School,001326,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001326/
North Mecklenburg High School,000809,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000809/
North Miami Middle School,004789,false,true,false,false,MYP,true,English,https://ibo.org/school/004789/
North Miami Senior High School,000559,false,false,true,false,DP,true,English,https://ibo.org/school/000559/
North Middle School,001991,false,true,false,false,MYP,true,English,https://ibo.org/school/001991/
North Pointe Elementary,062672,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/062672/
North Salem High School,061807,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/061807/
North Shore High School,050110,false,false,true,false,DP,true,English,https://ibo.org/school/050110/
North Woods International,060651,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060651/
Northcoast Preparatory and Performing Arts Academy,002139,false,false,true,false,DP,true,English,https://ibo.org/school/002139/
Northeast High School,002299,false,false,true,false,DP,true,English,https://ibo.org/school/002299/
Northeast Middle School,003116,false,true,false,false,MYP,true,English,https://ibo.org/school/003116/
Northern Heights Elementary,006225,true,false,false,false,PYP,true,English,https://ibo.org/school/006225/
Northern Middle School,060312,false,true,false,false,MYP,true,English,https://ibo.org/school/060312/
Northfield High School,051702,false,false,true,false,DP,true,English,https://ibo.org/school/051702/
Northport High School,001404,false,false,true,false,DP,true,English,https://ibo.org/school/001404/
Northville High School,049113,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/049113/
Northwest Jackson IB Middle School,002026,false,true,false,false,MYP,true,English,https://ibo.org/school/002026/
Northwest Middle School,064348,false,true,false,false,MYP,true,English,https://ibo.org/school/064348/
Northwood Elementary School,049117,false,true,false,false,MYP,true,English,https://ibo.org/school/049117/
Notre Dame Academy,003460,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/003460/
Notre Dame Academy,004884,false,false,true,false,DP,true,English,https://ibo.org/school/004884/
Notre Dame de la Baie Academy,002940,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002940/
Notre Dame High School,060807,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/060807/
Notre Dame Prep of Sacred Heart University,062903,false,false,true,false,DP,true,English,https://ibo.org/school/062903/
Notre Dame Preparatory - A Catholic and Marist Community,003350,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/003350/
Novi High School,003976,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/003976/
O W Holmes Middle School,002239,false,true,false,false,MYP,true,English,https://ibo.org/school/002239/
Oak Forest Elementary,006610,true,false,false,false,PYP,true,English,https://ibo.org/school/006610/
Oak Grove Middle School,060422,false,true,false,false,MYP,true,English,https://ibo.org/school/060422/
Oakland High School,003332,false,false,true,true,"DP, CP",true,"English, Spanish",https://ibo.org/school/003332/
Oakmont High School,002944,false,false,true,false,DP,true,English,https://ibo.org/school/002944/
Oakwood Middle School,006005,false,true,false,false,MYP,true,English,https://ibo.org/school/006005/
Oberlin Elementary School,004112,true,false,false,false,PYP,true,English,https://ibo.org/school/004112/
Oberlin High School,003977,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003977/
Ocean Avenue Elementary School,049407,true,false,false,false,PYP,true,English,https://ibo.org/school/049407/
Ocean Knoll Elementary School,008011,true,false,false,false,PYP,true,English,https://ibo.org/school/008011/
Ocean Springs High School,003978,false,false,true,false,DP,true,English,https://ibo.org/school/003978/
Ocean View High School,000879,false,false,true,false,DP,true,English,https://ibo.org/school/000879/
Oconomowoc High School,002321,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002321/
Odessa High School,002300,false,false,true,false,DP,true,English,https://ibo.org/school/002300/
Ogden High School,006994,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/006994/
Old Mill High School,002322,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/002322/
Old Mill Middle School North,003620,false,true,false,false,MYP,true,English,https://ibo.org/school/003620/
Olson Middle School,052370,false,true,false,false,MYP,true,English,https://ibo.org/school/052370/
Omaha Central High School,006312,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/006312/
Onaway Elementary School,004841,true,false,false,false,PYP,true,English,https://ibo.org/school/004841/
Ophir Elementary School,052463,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/052463/
Orangewood Elementary,051895,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/051895/
Oregon Trail Academy,049116,true,false,false,false,PYP,true,English,https://ibo.org/school/049116/
Oscar DePriest Elementary School,050870,false,true,false,false,MYP,true,English,https://ibo.org/school/050870/
Oscar F. Mayer Elementary School,004207,false,true,false,false,MYP,true,English,https://ibo.org/school/004207/
